# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
14915,802.00,12.90,554.00,12.90,813.42,41.52,73.90,74.52,76.89,0.05,0.61
14918,738.00,12.90,494.00,12.90,813.45,41.57,73.90,74.52,76.89,0.05,0.49
14921,738.00,12.90,498.00,12.90,813.42,41.85,73.92,74.52,76.89,0.05,0.49
14924,740.00,12.91,494.00,12.90,813.42,41.62,73.89,74.52,76.89,0.05,0.39
14927,738.00,12.90,492.00,12.90,813.43,42.21,73.90,74.52,76.89,0.05,0.39
14930,734.00,12.90,494.00,12.90,813.39,41.90,73.90,74.52,76.89,0.05,0.39
14933,806.00,12.90,544.00,12.89,813.49,41.79,73.90,74.52,77.00,0.05,0.59
14936,796.00,12.90,550.00,12.90,813.46,41.81,73.90,74.52,77.00,0.05,0.79
14939,744.00,12.90,484.00,12.90,813.45,41.56,73.90,74.52,76.89,0.05,0.79
14942,738.00,12.90,484.00,12.90,813.45,41.52,73.89,74.41,76.89,0.05,0.80
14945,744.00,12.90,484.00,12.90,813.42,41.77,73.90,74.52,76.89,0.05,0.79
14948,734.00,12.90,484.00,12.90,813.45,41.32,73.89,74.41,76.89,0.05,0.90
14951,800.00,12.90,558.00,12.90,813.46,41.52,73.89,74.52,76.89,0.05,0.90
14954,744.00,12.90,488.00,12.90,813.42,41.29,73.89,74.41,76.89,0.05,0.90
14957,744.00,12.90,498.00,12.90,813.49,41.17,73.87,74.52,76.89,0.05,0.82
14960,740.00,12.90,494.00,12.90,813.46,41.03,73.89,74.41,76.89,0.04,0.82
14963,744.00,12.91,484.00,12.90,813.40,40.91,73.89,74.41,76.89,0.04,0.71
14966,750.00,12.90,484.00,12.90,813.42,40.59,73.90,74.41,76.89,0.04,0.69
14969,810.00,12.90,548.00,12.89,813.46,40.40,73.92,74.41,76.89,0.04,0.59
14972,812.00,12.90,548.00,12.90,813.44,40.54,73.94,74.41,76.89,0.04,0.71
14975,744.00,12.90,484.00,12.90,813.40,40.34,73.98,74.41,76.89,0.04,0.71
14978,744.00,12.91,484.00,12.90,813.46,40.52,73.99,74.41,76.89,0.04,0.69
14981,812.00,12.90,560.00,12.90,813.52,40.66,73.99,74.41,76.89,0.04,0.58
14984,740.00,12.90,488.00,12.90,813.41,40.59,74.01,74.41,76.89,0.04,0.49
14987,812.00,12.90,560.00,12.90,813.46,40.91,74.01,74.41,76.89,0.04,0.61
14990,734.00,12.90,482.00,12.90,813.47,40.74,74.01,74.41,76.89,0.04,0.49
14993,740.00,12.91,484.00,12.90,813.41,40.51,74.03,74.41,76.89,0.03,0.49
14996,802.00,12.90,550.00,12.90,813.46,40.57,74.05,74.41,76.89,0.04,0.51
14999,740.00,12.90,492.00,12.90,813.42,40.38,74.07,74.41,76.89,0.03,0.59
15002,738.00,12.90,488.00,12.90,813.45,40.80,74.08,74.41,76.89,0.03,0.69
15005,744.00,12.90,488.00,12.90,813.42,40.22,74.10,74.41,76.89,0.03,0.69
15008,806.00,12.90,558.00,12.90,813.40,40.32,74.14,74.41,76.89,0.03,0.69
15011,744.00,12.90,494.00,12.90,813.47,40.42,74.14,74.41,76.89,0.03,0.61
15014,806.00,12.90,560.00,12.90,813.38,40.54,74.14,74.30,76.89,0.03,0.59
15017,744.00,12.90,484.00,12.90,813.49,40.51,74.16,74.41,76.89,0.03,0.61
15020,812.00,12.90,544.00,12.90,813.51,40.22,74.17,74.41,76.89,0.03,0.89
15023,748.00,12.90,484.00,12.90,813.46,40.55,74.19,74.41,76.89,0.03,1.09
15026,740.00,12.90,484.00,12.90,813.46,40.32,74.19,74.41,76.89,0.03,1.09
15029,750.00,12.90,484.00,12.90,813.51,40.33,74.23,74.41,76.89,0.03,1.01
15032,806.00,12.90,550.00,12.90,813.41,40.53,74.23,74.41,76.89,0.03,0.90
15035,812.00,12.90,560.00,12.90,813.49,40.34,74.26,74.41,76.89,0.03,0.79
15038,748.00,12.90,492.00,12.90,813.37,39.76,74.28,74.30,76.89,0.03,0.79
15041,744.00,12.90,488.00,12.89,813.37,39.96,74.32,74.30,76.89,0.03,1.00
15044,744.00,12.90,478.00,12.90,813.47,40.16,74.35,74.41,76.89,0.03,1.12
15047,748.00,12.90,478.00,12.90,813.42,40.15,74.39,74.30,76.89,0.03,1.20
15050,734.00,12.90,488.00,12.90,813.46,39.81,74.43,74.41,76.89,0.02,1.11
15053,740.00,12.90,484.00,12.90,813.41,39.77,74.46,74.30,76.89,0.02,1.11
15056,738.00,12.90,494.00,12.90,813.37,39.84,74.48,74.30,76.89,0.02,1.01
15059,796.00,12.90,550.00,12.90,813.47,39.92,74.50,74.30,76.89,0.02,0.99
15062,744.00,12.91,484.00,12.90,813.40,39.71,74.53,74.30,76.89,0.02,0.99
15065,796.00,12.90,544.00,12.90,813.45,39.87,74.55,74.30,76.89,0.02,0.99
15068,744.00,12.90,484.00,12.90,813.36,39.78,74.57,74.30,76.89,0.02,0.92
15071,802.00,12.90,548.00,12.90,813.46,39.57,74.61,74.30,76.89,0.02,0.90
15074,810.00,12.90,554.00,12.89,813.41,39.77,74.64,74.30,76.89,0.02,0.99
15077,744.00,12.90,492.00,12.90,813.40,39.89,74.64,74.30,76.89,0.02,0.92
15080,810.00,12.90,558.00,12.90,813.39,39.72,74.68,74.30,76.89,0.02,0.99
15083,748.00,12.90,488.00,12.90,813.41,39.69,74.70,74.30,76.89,0.02,1.01
15086,744.00,12.90,482.00,12.90,813.44,39.62,74.71,74.30,76.89,0.02,1.01
15089,800.00,12.90,554.00,12.89,813.41,39.97,74.71,74.30,76.89,0.02,0.89
15092,738.00,12.90,488.00,12.90,813.46,39.78,74.71,74.19,76.89,0.02,0.92
15095,810.00,12.90,558.00,12.90,813.39,39.53,74.73,74.30,76.89,0.02,0.99
15098,738.00,12.90,488.00,12.90,813.36,39.42,74.77,74.30,76.89,0.02,0.89
15101,744.00,12.90,484.00,12.90,813.46,39.18,74.80,74.30,76.89,0.02,0.82
15104,744.00,12.90,484.00,12.90,813.43,39.20,74.82,74.30,76.89,0.02,0.82
15107,750.00,12.91,488.00,12.90,813.47,39.01,74.86,74.19,76.89,0.02,0.82
15110,810.00,12.90,550.00,12.90,813.43,39.35,74.88,74.30,76.89,0.02,0.89
15113,738.00,12.91,484.00,12.90,813.41,39.39,74.89,74.30,76.89,0.02,0.92
15116,816.00,12.90,560.00,12.90,813.37,39.15,74.93,74.30,76.89,0.02,0.89
15119,812.00,12.90,554.00,12.90,813.39,39.03,74.93,74.30,76.89,0.02,0.89
15122,748.00,12.90,488.00,12.90,813.40,39.14,74.95,74.30,76.89,0.02,0.92
15125,800.00,12.90,550.00,12.89,813.41,39.39,74.95,74.19,76.89,0.02,0.89
15128,740.00,12.90,484.00,12.90,813.42,39.14,74.98,74.19,76.89,0.02,0.92
15131,800.00,12.90,560.00,12.89,813.43,39.36,75.02,74.30,76.89,0.02,0.89
15134,806.00,12.90,554.00,12.90,813.46,38.92,75.04,74.19,76.89,0.01,0.89
15137,748.00,12.90,482.00,12.90,813.44,39.17,75.04,74.30,76.89,0.01,0.92
15140,802.00,12.90,548.00,12.90,813.44,39.33,75.07,74.30,76.89,0.01,0.99
15143,806.00,12.90,558.00,12.90,813.38,39.23,75.09,74.30,76.89,0.01,0.99
15146,802.00,12.90,560.00,12.89,813.39,38.95,75.11,74.30,76.89,0.01,1.19
15149,800.00,12.90,554.00,12.90,813.43,39.27,75.15,74.30,76.77,0.01,1.19
15152,810.00,12.90,550.00,12.89,813.38,39.14,75.18,74.19,76.77,0.01,1.19
15155,740.00,12.90,482.00,12.90,813.42,39.38,75.20,74.30,76.77,0.01,1.30
15158,812.00,12.90,554.00,12.90,813.40,39.14,75.22,74.19,76.89,0.01,1.32
15161,750.00,12.90,492.00,12.90,813.41,38.91,75.25,74.19,76.89,0.01,1.17
15164,748.00,12.90,484.00,12.90,813.44,38.95,75.27,74.19,76.77,0.01,1.12
15167,810.00,12.90,554.00,12.89,813.43,39.15,75.29,74.19,76.77,0.01,0.99
15170,738.00,12.90,482.00,12.90,813.41,39.26,75.29,74.30,76.89,0.01,0.91
15173,800.00,12.90,550.00,12.90,813.41,39.07,75.31,74.19,76.77,0.01,0.89
15176,800.00,12.90,564.00,12.90,813.42,39.02,75.31,74.30,76.77,0.01,1.09
15179,802.00,12.90,558.00,12.90,813.46,39.28,75.34,74.19,76.77,0.01,0.99
15182,812.00,12.90,554.00,12.90,813.52,39.03,75.36,74.30,76.77,0.01,1.19
15185,748.00,12.90,488.00,12.90,813.43,39.05,75.38,74.19,76.89,0.01,1.22
15188,744.00,12.90,488.00,12.90,813.47,38.94,75.38,74.30,76.89,0.01,1.12
15191,744.00,12.90,488.00,12.90,813.42,39.24,75.43,74.19,76.77,0.01,1.20
15194,730.00,12.90,484.00,12.90,813.40,38.75,75.45,74.19,76.89,0.01,1.09
15197,800.00,12.90,544.00,12.90,813.43,38.86,75.49,74.19,76.89,0.00,1.09
15200,802.00,12.90,554.00,12.90,813.47,38.48,75.52,74.19,76.77,0.01,1.09
15203,744.00,12.90,492.00,12.90,813.46,38.59,75.54,74.19,76.89,0.00,1.01
15206,748.00,12.90,492.00,12.90,813.45,38.42,75.58,74.19,76.66,0.01,1.11
15209,744.00,12.90,484.00,12.90,813.39,38.25,75.65,74.19,76.77,0.00,1.19
15212,820.00,12.90,544.00,12.90,813.47,38.18,75.69,74.30,76.77,0.00,1.19
15215,748.00,12.90,484.00,12.90,813.50,38.39,75.74,74.19,76.77,0.00,1.22
15218,738.00,12.90,492.00,12.90,813.45,38.06,75.78,74.19,76.77,0.00,1.13
15221,734.00,12.90,492.00,12.90,813.40,37.95,75.81,74.19,76.77,0.00,1.11
15224,740.00,12.90,484.00,12.90,813.46,38.04,75.85,74.19,76.77,0.00,1.12
15227,744.00,12.90,484.00,12.90,813.43,38.09,75.90,74.07,76.77,0.00,1.11
15230,740.00,12.90,482.00,12.90,813.40,37.89,75.92,74.19,76.77,0.00,1.12
15233,738.00,12.90,494.00,12.90,813.39,37.67,75.97,74.19,76.77,0.00,1.12
15236,738.00,12.90,484.00,12.90,813.39,37.76,75.99,74.30,76.77,0.00,1.11
15239,740.00,12.90,484.00,12.90,813.39,37.98,76.01,74.19,76.89,0.00,1.11
15242,738.00,12.90,494.00,12.90,813.42,37.94,76.05,74.19,76.66,0.00,1.11
15245,806.00,12.90,550.00,12.90,813.43,37.96,76.05,74.19,76.77,0.00,0.99
15248,810.00,12.90,560.00,12.90,813.43,37.58,76.06,74.19,76.77,0.00,0.99
15251,812.00,12.90,548.00,12.90,813.40,37.69,76.08,74.19,76.77,0.00,1.09
15254,802.00,12.90,550.00,12.90,813.42,37.68,76.12,74.19,76.77,0.00,1.09
15257,744.00,12.90,484.00,12.90,813.49,37.95,76.12,74.07,76.77,0.00,0.99
15260,738.00,12.90,488.00,12.90,813.47,37.94,76.17,74.19,76.77,0.00,1.01
15263,740.00,12.91,488.00,12.90,813.44,38.05,76.14,74.19,76.77,0.00,0.92
15266,816.00,12.90,548.00,12.90,813.39,37.75,76.14,74.07,76.77,0.00,0.89
15269,816.00,12.90,550.00,12.90,813.42,37.97,76.14,74.19,76.77,0.00,0.99
15272,748.00,12.90,484.00,12.90,813.40,37.94,76.15,74.19,76.77,0.00,1.01
15275,744.00,12.90,494.00,12.90,813.44,37.73,76.14,74.07,76.77,0.00,1.01
15278,796.00,12.90,548.00,12.90,813.49,37.89,76.14,74.19,76.77,0.00,0.99
15281,740.00,12.90,482.00,12.90,813.44,37.88,76.12,74.19,76.77,0.00,0.92
15284,802.00,12.90,554.00,12.90,813.43,37.96,76.14,74.19,76.77,0.00,0.89
15287,744.00,12.90,492.00,12.90,813.41,37.81,76.14,74.19,76.77,0.00,1.01
15290,748.00,12.90,484.00,12.90,813.51,37.59,76.12,74.19,76.77,0.00,1.01
15293,802.00,12.90,550.00,12.90,813.46,38.09,76.12,74.19,76.77,0.00,0.99
15296,796.00,12.90,548.00,12.89,813.46,37.63,76.14,74.07,76.77,0.00,0.99
15299,744.00,12.90,494.00,12.90,813.45,37.87,76.14,74.07,76.77,0.00,0.89
15302,740.00,12.90,488.00,12.90,813.51,37.90,76.15,74.19,76.77,0.00,0.92
15305,748.00,12.90,492.00,12.90,813.46,37.78,76.15,74.07,76.77,0.00,1.01
15308,812.00,12.90,548.00,12.90,813.51,37.86,76.15,74.07,76.77,0.00,1.09
15311,806.00,12.90,550.00,12.90,813.45,37.74,76.17,74.07,76.66,0.00,0.99
15314,806.00,12.90,554.00,12.90,813.45,37.99,76.14,74.19,76.77,0.00,0.99
15317,740.00,12.90,482.00,12.90,813.50,37.83,76.15,74.07,76.77,0.00,0.89
15320,744.00,12.90,478.00,12.90,813.44,38.06,76.15,74.07,76.77,0.00,0.92
15323,750.00,12.90,484.00,12.90,813.41,37.65,76.14,74.07,76.77,0.00,0.99
15326,810.00,12.90,554.00,12.90,813.44,37.82,76.14,74.07,76.77,0.00,1.09
15329,802.00,12.90,558.00,12.90,813.46,37.95,76.14,74.19,76.66,0.00,1.09
15332,802.00,12.90,544.00,12.89,813.42,37.90,76.14,74.07,76.77,0.00,1.09
15335,738.00,12.90,492.00,12.90,813.41,37.56,76.14,74.19,76.77,0.00,1.22
15338,740.00,12.90,492.00,12.89,813.50,38.29,76.14,74.07,76.77,0.00,1.11
15341,748.00,12.90,484.00,12.90,813.45,38.10,76.14,74.07,76.77,0.00,1.11
15344,810.00,12.90,548.00,12.89,813.47,37.93,76.15,74.07,76.89,0.00,1.09
15347,802.00,12.90,550.00,12.89,813.51,37.95,76.15,74.19,76.77,0.00,1.09
15350,802.00,12.90,558.00,12.90,813.44,37.71,76.15,74.19,76.77,0.00,1.12
15353,738.00,12.90,492.00,12.90,813.48,38.08,76.17,74.19,76.66,0.00,1.11
15356,740.00,12.90,484.00,12.90,813.49,37.98,76.17,74.07,76.77,0.00,1.11
15359,744.00,12.90,484.00,12.90,813.46,37.83,76.15,74.07,76.77,0.00,1.11
15362,802.00,12.90,558.00,12.90,813.46,37.96,76.17,74.07,76.66,0.00,0.99
15365,802.00,12.90,558.00,12.89,813.43,37.87,76.15,74.19,76.66,0.00,1.09
15368,802.00,12.90,548.00,12.90,813.49,37.87,76.17,74.07,76.66,0.00,1.09
15371,812.00,12.90,550.00,12.90,813.45,38.32,76.15,74.07,76.66,0.00,1.09
15374,770.00,12.90,492.00,12.90,813.44,37.70,76.17,74.07,76.66,0.00,1.01
15377,748.00,12.90,484.00,12.90,813.42,37.75,76.19,74.07,76.77,0.00,0.89
15380,800.00,12.90,550.00,12.89,813.48,37.89,76.15,74.07,76.77,0.00,0.99
15383,806.00,12.90,550.00,12.90,813.47,37.94,76.15,74.07,76.66,0.00,1.19
15386,740.00,12.90,484.00,12.90,813.41,37.55,76.15,74.07,76.66,0.00,1.22
15389,750.00,12.90,482.00,12.90,813.55,37.79,76.17,74.07,76.66,0.00,1.20
15392,810.00,12.90,550.00,12.89,813.54,37.71,76.19,74.07,76.66,0.00,1.19
15395,738.00,12.90,494.00,12.90,813.40,37.99,76.21,74.07,76.77,0.00,1.22
15398,738.00,12.90,484.00,12.90,813.43,37.85,76.23,74.07,76.66,0.00,1.11
15401,738.00,12.90,484.00,12.90,813.48,37.64,76.23,74.07,76.66,0.00,1.08
15404,810.00,12.90,544.00,12.90,813.52,37.75,76.24,74.07,76.77,0.00,1.09
15407,750.00,12.90,492.00,12.90,813.45,37.57,76.23,74.07,76.77,0.00,1.32
15410,740.00,12.90,488.00,12.90,813.46,37.68,76.24,74.07,76.77,0.00,1.49
15413,734.00,12.90,482.00,12.90,813.45,37.30,76.28,74.07,76.66,0.00,1.49
15416,734.00,12.90,492.00,12.90,813.53,37.43,76.30,74.07,76.77,0.00,1.48
15419,744.00,12.90,498.00,12.90,813.52,37.22,76.32,74.19,76.77,0.00,1.58
15422,802.00,12.90,550.00,12.90,813.43,37.46,76.37,74.19,76.66,0.00,1.72
15425,744.00,12.90,484.00,12.90,813.43,37.80,76.39,74.07,76.66,0.00,2.01
15428,738.00,12.90,502.00,12.90,813.50,37.22,76.41,74.07,76.66,0.00,1.90
15431,802.00,12.90,564.00,12.90,813.48,37.52,76.39,74.07,76.66,0.00,1.89
15434,810.00,12.90,550.00,12.90,813.50,37.27,76.42,74.07,76.66,0.00,1.86
15437,812.00,12.90,550.00,12.89,813.57,37.19,76.42,74.07,76.66,0.00,1.82
15440,802.00,12.90,554.00,12.90,813.52,37.16,76.44,74.19,76.66,0.00,1.70
15443,802.00,12.90,550.00,12.90,813.45,37.35,76.48,74.07,76.66,0.00,1.80
15446,740.00,12.90,484.00,12.90,813.47,37.16,76.50,74.07,76.66,0.00,1.70
15449,806.00,12.90,560.00,12.90,813.54,37.35,76.50,74.07,76.66,0.00,1.67
15452,740.00,12.90,488.00,12.90,813.44,37.40,76.53,74.07,76.66,0.00,1.49
15455,796.00,12.90,544.00,12.90,813.42,37.31,76.53,74.07,76.66,0.00,1.59
15458,744.00,12.90,484.00,12.90,813.49,37.37,76.53,74.07,76.77,0.00,1.61
15461,748.00,12.90,488.00,12.90,813.46,37.15,76.53,74.07,76.66,0.00,1.59
15464,816.00,12.90,558.00,12.90,813.49,37.26,76.53,74.07,76.66,0.00,1.62
15467,744.00,12.90,482.00,12.90,813.46,37.06,76.55,74.07,76.66,0.00,1.50
15470,740.00,12.90,494.00,12.89,813.46,37.17,76.53,74.19,76.66,0.00,1.49
15473,740.00,12.90,488.00,12.90,813.42,37.12,76.55,74.07,76.66,0.00,1.39
15476,750.00,12.90,488.00,12.90,813.47,37.03,76.55,74.07,76.77,0.00,1.41
15479,738.00,12.90,488.00,12.90,813.50,37.33,76.55,74.07,76.77,0.00,1.51
15482,734.00,12.90,494.00,12.89,813.45,37.06,76.57,74.07,76.77,0.00,1.32
15485,744.00,12.90,484.00,12.90,813.46,37.35,76.55,74.07,76.66,0.00,1.20
15488,812.00,12.90,550.00,12.90,813.44,37.40,76.57,74.07,76.77,0.00,1.30
15491,754.00,12.90,484.00,12.90,813.50,37.08,76.55,73.96,76.66,0.00,1.22
15494,810.00,12.90,554.00,12.89,813.44,37.16,76.55,74.07,76.77,0.00,1.19
15497,802.00,12.90,550.00,12.90,813.44,37.56,76.53,74.07,76.66,0.00,1.19
15500,806.00,12.90,554.00,12.90,813.44,37.58,76.51,74.07,76.77,0.00,1.19
15503,744.00,12.90,488.00,12.89,813.51,37.15,76.51,74.07,76.66,0.00,1.22
15506,748.00,12.90,484.00,12.89,813.50,37.32,76.48,74.07,76.66,0.00,1.22
15509,796.00,12.90,558.00,12.90,813.50,37.42,76.44,74.07,76.77,0.00,1.30
15512,738.00,12.90,494.00,12.90,813.45,37.79,76.44,74.19,76.77,0.00,1.33
15515,802.00,12.90,550.00,12.90,813.39,37.77,76.39,74.07,76.77,0.00,1.19
15518,816.00,12.90,548.00,12.89,813.43,37.95,76.39,74.07,76.77,0.00,1.19
15521,802.00,12.90,560.00,12.89,813.48,38.03,76.33,74.19,76.66,0.00,1.09
15524,806.00,12.90,558.00,12.90,813.51,37.69,76.32,74.19,76.66,0.00,1.09
15527,812.00,12.90,544.00,12.90,813.50,37.66,76.28,74.07,76.66,0.00,0.99
15530,748.00,12.90,488.00,12.89,813.49,37.93,76.24,74.07,76.66,0.00,1.09
15533,748.00,12.90,492.00,12.90,813.49,37.42,76.23,74.07,76.66,0.00,1.11
15536,740.00,12.90,482.00,12.90,813.50,37.52,76.21,74.07,76.66,0.00,1.00
15539,810.00,12.90,554.00,12.90,813.55,37.56,76.21,74.07,76.66,0.00,0.90
15542,812.00,12.90,558.00,12.89,813.51,37.62,76.19,74.07,76.66,0.00,0.79
15545,750.00,12.90,484.00,12.90,813.46,37.84,76.19,74.19,76.66,0.00,0.92
15548,800.00,12.90,550.00,12.89,813.51,37.89,76.17,74.07,76.66,0.00,0.89
15551,744.00,12.90,494.00,12.89,813.53,38.16,76.15,74.07,76.66,0.00,0.91
15554,810.00,12.90,550.00,12.90,813.46,37.80,76.14,74.07,76.66,0.00,0.99
15557,740.00,12.90,482.00,12.90,813.48,37.95,76.12,74.19,76.66,0.00,0.91
15560,800.00,12.90,558.00,12.89,813.47,37.92,76.08,74.19,76.66,0.00,0.99
15563,796.00,12.90,558.00,12.90,813.52,38.32,76.06,74.07,76.66,0.00,0.98
15566,810.00,12.90,554.00,12.90,813.53,38.12,76.05,74.19,76.66,0.00,1.09
15569,810.00,12.90,550.00,12.90,813.52,38.11,76.06,74.07,76.66,0.00,1.19
15572,740.00,12.90,494.00,12.90,813.46,37.81,76.06,74.07,76.66,0.00,1.18
15575,744.00,12.90,482.00,12.90,813.47,37.98,76.05,74.19,76.66,0.00,1.12
15578,802.00,12.90,550.00,12.89,813.47,37.92,76.06,74.19,76.66,0.00,0.99
15581,744.00,12.90,488.00,12.90,813.54,37.84,76.05,74.07,76.66,0.00,0.92
15584,734.00,12.90,484.00,12.90,813.49,38.11,76.05,74.07,76.66,0.00,0.82
15587,802.00,12.90,554.00,12.89,813.49,38.01,76.05,74.07,76.66,0.00,0.89
15590,748.00,12.90,498.00,12.89,813.54,38.11,76.03,74.19,76.66,0.00,0.99
15593,806.00,12.90,550.00,12.89,813.52,37.86,76.03,74.19,76.66,0.00,0.99
15596,734.00,12.90,484.00,12.90,813.43,38.04,76.03,74.07,76.66,0.00,0.91
15599,800.00,12.90,560.00,12.89,813.49,38.16,76.01,74.19,76.66,0.00,0.89
15602,748.00,12.90,482.00,12.89,813.48,38.17,75.99,74.07,76.66,0.00,0.91
15605,810.00,12.90,548.00,12.89,813.50,38.24,75.97,74.07,76.66,0.00,0.82
15608,810.00,12.90,560.00,12.89,813.46,38.40,75.96,74.19,76.66,0.00,0.79
15611,738.00,12.90,478.00,12.90,813.54,38.56,75.97,74.07,76.66,0.00,0.92
15614,802.00,12.90,550.00,12.89,813.50,38.31,75.96,74.07,76.66,0.00,0.89
15617,748.00,12.90,488.00,12.90,813.57,38.27,75.94,74.07,76.66,0.00,1.11
15620,738.00,12.90,482.00,12.90,813.51,37.95,75.90,74.07,76.66,0.00,1.11
15623,738.00,12.90,484.00,12.90,813.48,37.75,75.92,74.07,76.55,0.00,1.01
15626,744.00,12.90,484.00,12.89,813.42,37.92,75.92,74.19,76.66,0.00,1.11
15629,744.00,12.90,482.00,12.90,813.51,37.78,75.94,74.07,76.55,0.00,1.11
15632,738.00,12.90,484.00,12.90,813.49,37.77,75.94,74.07,76.66,0.00,1.11
15635,740.00,12.90,502.00,12.89,813.48,38.02,75.96,74.07,76.66,0.00,1.22
15638,810.00,12.90,554.00,12.90,813.45,38.26,75.92,74.07,76.66,0.00,1.39
15641,810.00,12.90,550.00,12.89,813.53,37.76,75.94,74.07,76.66,0.00,1.49
15644,802.00,12.90,560.00,12.89,813.46,37.65,75.99,74.07,76.66,0.00,1.61
15647,738.00,12.90,488.00,12.90,813.49,37.71,75.97,74.19,76.66,0.00,1.69
15650,748.00,12.90,484.00,12.89,813.47,38.01,75.99,74.07,76.66,0.00,1.80
15653,744.00,12.90,498.00,12.89,813.43,37.96,76.01,74.07,76.66,0.00,1.79
15656,734.00,12.90,482.00,12.90,813.48,37.71,76.06,74.19,76.66,0.00,1.70
15659,802.00,12.90,550.00,12.90,813.52,37.88,76.05,74.07,76.66,0.00,1.82
15662,816.00,12.90,560.00,12.89,813.42,37.82,76.06,74.19,76.66,0.00,1.82
15665,802.00,12.90,554.00,12.90,813.50,37.95,76.12,74.07,76.66,0.00,1.82
15668,802.00,12.90,558.00,12.90,813.46,37.81,76.14,74.07,76.66,0.00,1.82
15671,740.00,12.90,494.00,12.90,813.53,37.93,76.14,74.07,76.66,0.00,1.90
15674,754.00,12.90,484.00,12.89,813.47,37.72,76.17,74.07,76.66,0.00,1.70
15677,806.00,12.90,550.00,12.89,813.50,37.77,76.17,74.07,76.66,0.00,1.71
15680,802.00,12.90,550.00,12.89,813.53,37.26,76.21,74.07,76.66,0.00,1.51
15683,806.00,12.90,550.00,12.90,813.49,37.70,76.21,74.07,76.66,0.00,1.41
15686,750.00,12.90,484.00,12.89,813.54,37.70,76.23,74.19,76.66,0.00,1.51
15689,738.00,12.90,494.00,12.89,813.48,37.64,76.23,74.07,76.66,0.00,1.51
15692,738.00,12.90,484.00,12.90,813.45,37.68,76.24,74.07,76.66,0.00,1.41
15695,748.00,12.90,482.00,12.90,813.53,37.72,76.26,74.07,76.66,0.00,1.41
15698,740.00,12.90,494.00,12.90,813.54,37.52,76.24,74.07,76.66,0.00,1.51
15701,738.00,12.90,478.00,12.89,813.46,37.58,76.23,74.07,76.66,0.00,1.52
15704,734.00,12.90,482.00,12.89,813.46,37.92,76.23,74.07,76.66,0.00,1.36
15707,810.00,12.90,554.00,12.89,813.50,37.72,76.23,74.07,76.66,0.00,1.30
15710,744.00,12.90,488.00,12.90,813.52,37.73,76.23,74.19,76.77,0.00,1.90
15713,806.00,12.90,550.00,12.89,813.51,37.53,76.23,74.19,76.66,0.00,2.12
15716,810.00,12.90,558.00,12.89,813.45,37.55,76.26,74.19,76.77,0.00,2.04
15719,754.00,12.90,484.00,12.90,813.43,37.31,76.28,74.07,76.66,0.00,2.20
15722,748.00,12.90,484.00,12.90,813.47,37.51,76.30,74.19,76.66,0.00,2.22
15725,802.00,12.90,560.00,12.90,813.44,37.39,76.32,74.19,76.66,0.00,2.13
15728,806.00,12.90,548.00,12.89,813.46,37.14,76.35,74.07,76.66,0.00,1.76
15731,744.00,12.90,484.00,12.90,813.55,37.16,76.37,74.07,76.66,0.00,1.59
15734,744.00,12.90,484.00,12.90,813.55,37.59,76.39,74.19,76.66,0.00,1.90
15737,738.00,12.90,482.00,12.89,813.45,37.34,76.37,74.19,76.66,0.00,1.52
15740,748.00,12.90,494.00,12.90,813.48,37.30,76.37,74.07,76.77,0.00,1.41
15743,812.00,12.90,554.00,12.90,813.53,37.27,76.37,74.19,76.66,0.00,1.41
15746,800.00,12.90,544.00,12.89,813.50,37.66,76.35,74.07,76.66,0.00,1.30
15749,734.00,12.90,488.00,12.90,813.51,37.23,76.35,74.07,76.66,0.00,1.41
15752,748.00,12.90,482.00,12.89,813.59,37.44,76.35,74.19,76.66,0.00,1.52
15755,738.00,12.90,482.00,12.90,813.46,37.66,76.32,74.07,76.66,0.00,1.43
15758,738.00,12.90,498.00,12.90,813.49,37.54,76.32,74.19,76.66,0.00,1.49
15761,802.00,12.90,550.00,12.89,813.47,37.70,76.32,74.19,76.66,0.00,1.60
15764,812.00,12.90,550.00,12.90,813.52,37.74,76.32,74.19,76.66,0.00,1.39
15767,738.00,12.90,492.00,12.90,813.49,37.72,76.32,74.19,76.66,0.00,1.49
15770,730.00,12.90,484.00,12.90,813.46,37.92,76.32,74.19,76.66,0.00,1.39
15773,740.00,12.90,488.00,12.90,813.49,37.65,76.32,74.07,76.66,0.00,1.39
15776,744.00,12.90,498.00,12.90,813.51,37.75,76.30,74.19,76.77,0.00,1.41
15779,802.00,12.90,554.00,12.89,813.48,37.58,76.30,74.19,76.66,0.00,1.30
15782,738.00,12.90,478.00,12.90,813.53,37.76,76.30,74.07,76.66,0.00,1.39
15785,744.00,12.90,488.00,12.89,813.47,37.68,76.30,74.19,76.77,0.00,1.41
15788,748.00,12.90,478.00,12.90,813.54,37.73,76.30,74.19,76.66,0.00,1.41
15791,738.00,12.90,488.00,12.89,813.49,37.73,76.28,74.19,76.66,0.00,1.51
15794,738.00,12.90,492.00,12.90,813.49,37.37,76.30,74.30,76.66,0.00,1.58
15797,816.00,12.90,548.00,12.89,813.46,37.83,76.30,74.19,76.66,0.00,1.72
