# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
41222,800.00,12.75,544.00,12.75,813.49,43.05,64.65,64.29,63.50,0.00,1.63
41225,730.00,12.76,482.00,12.75,813.54,43.09,64.67,64.18,63.61,0.00,1.54
41228,730.00,12.75,492.00,12.75,813.51,43.16,64.69,64.29,63.50,0.00,1.50
41231,738.00,12.75,484.00,12.75,813.53,43.17,64.71,64.18,63.61,0.00,1.50
41234,734.00,12.75,478.00,12.75,813.53,43.06,64.71,64.18,63.61,0.00,1.42
41237,744.00,12.75,478.00,12.75,813.62,43.11,64.72,64.18,63.72,0.00,1.46
41240,796.00,12.75,548.00,12.75,813.55,43.04,64.74,64.18,63.50,0.00,1.39
41243,802.00,12.75,558.00,12.75,813.57,43.03,64.72,64.18,63.61,0.00,1.50
41246,810.00,12.75,550.00,12.75,813.57,43.11,64.72,64.18,63.61,0.00,1.52
41249,730.00,12.75,478.00,12.75,813.62,42.98,64.72,64.18,63.61,0.00,1.62
41252,812.00,12.75,550.00,12.75,813.59,42.88,64.71,64.18,63.61,0.00,1.70
41255,734.00,12.75,494.00,12.75,813.60,42.86,64.71,64.18,63.61,0.00,1.60
41258,734.00,12.76,484.00,12.75,813.64,42.75,64.69,64.06,63.61,0.00,1.50
41261,740.00,12.75,482.00,12.75,813.51,43.21,64.67,64.18,63.61,0.00,1.83
41264,730.00,12.75,494.00,12.75,813.54,43.05,64.63,64.18,63.61,0.00,2.01
41267,792.00,12.75,550.00,12.74,813.49,42.93,64.63,64.06,63.61,0.00,1.93
41270,740.00,12.75,478.00,12.75,813.49,43.01,64.63,64.06,63.61,0.00,2.01
41273,796.00,12.75,550.00,12.75,813.54,43.04,64.62,64.06,63.61,0.00,2.08
41276,734.00,12.75,484.00,12.75,813.51,43.13,64.60,64.18,63.61,0.00,2.01
41279,728.00,12.76,488.00,12.75,813.57,43.35,64.58,64.18,63.61,0.00,2.12
41282,734.00,12.75,478.00,12.75,813.53,43.58,64.58,64.18,63.61,0.00,2.23
41285,740.00,12.76,478.00,12.75,813.52,43.21,64.56,64.18,63.61,0.00,2.10
41288,802.00,12.75,550.00,12.75,813.55,43.13,64.51,64.18,63.61,0.00,2.37
41291,810.00,12.76,550.00,12.75,813.54,43.61,64.53,64.18,63.61,0.00,2.13
41294,750.00,12.75,478.00,12.75,813.46,43.49,64.47,64.06,63.61,0.00,2.50
41297,740.00,12.75,476.00,12.75,813.56,43.34,64.47,64.06,63.61,0.00,2.62
41300,738.00,12.75,478.00,12.75,813.54,43.68,64.44,64.06,63.50,0.00,2.39
41303,728.00,12.75,484.00,12.75,813.51,43.36,64.42,64.06,63.61,0.00,2.01
41306,802.00,12.75,540.00,12.75,813.57,43.38,64.44,64.06,63.61,0.00,2.29
41309,740.00,12.75,484.00,12.75,813.56,43.35,64.42,64.06,63.50,0.00,2.31
41312,728.00,12.75,488.00,12.75,813.57,43.48,64.42,64.18,63.61,0.00,2.61
41315,734.00,12.75,484.00,12.75,813.45,43.42,64.42,64.06,63.61,0.00,2.42
41318,790.00,12.75,544.00,12.75,813.59,43.36,64.42,64.06,63.61,0.00,2.33
41321,810.00,12.75,544.00,12.75,813.50,43.35,64.45,64.18,63.61,0.00,2.13
41324,744.00,12.76,488.00,12.75,813.54,43.44,64.44,64.06,63.61,0.00,2.01
41327,730.00,12.75,492.00,12.75,813.48,43.83,64.45,64.06,63.61,0.00,2.19
41330,740.00,12.75,482.00,12.75,813.55,43.40,64.44,64.06,63.61,0.00,2.12
41333,800.00,12.75,544.00,12.75,813.55,43.32,64.44,64.06,63.61,0.00,2.03
41336,800.00,12.75,550.00,12.75,813.54,43.59,64.44,64.06,63.61,0.00,2.39
41339,740.00,12.75,482.00,12.75,813.51,43.49,64.45,64.06,63.61,0.00,2.03
41342,800.00,12.75,544.00,12.75,813.53,43.61,64.47,64.06,63.61,0.00,2.13
41345,730.00,12.75,488.00,12.75,813.61,43.46,64.47,64.06,63.50,0.00,1.91
41348,738.00,12.75,492.00,12.75,813.53,43.26,64.49,64.06,63.50,0.00,2.30
41351,792.00,12.75,550.00,12.75,813.57,43.34,64.49,64.06,63.61,0.00,2.51
41354,802.00,12.75,550.00,12.75,813.54,43.24,64.51,64.06,63.50,0.00,2.37
41357,796.00,12.75,550.00,12.74,813.50,43.61,64.49,64.06,63.61,0.00,2.20
41360,802.00,12.75,548.00,12.75,813.54,43.17,64.51,64.18,63.61,0.00,2.13
41363,810.00,12.75,550.00,12.75,813.54,43.57,64.51,64.06,63.61,0.00,2.10
41366,730.00,12.75,482.00,12.75,813.60,43.33,64.53,64.06,63.50,0.00,2.01
41369,802.00,12.75,544.00,12.75,813.55,43.29,64.51,64.06,63.61,0.00,2.03
41372,738.00,12.75,488.00,12.75,813.58,43.38,64.54,64.06,63.61,0.00,1.72
41375,730.00,12.75,482.00,12.75,813.60,43.56,64.54,64.06,63.61,0.00,1.50
41378,734.00,12.75,488.00,12.75,813.53,43.40,64.54,64.06,63.50,0.00,1.50
41381,796.00,12.75,544.00,12.74,813.61,43.74,64.54,64.06,63.50,0.00,1.60
41384,792.00,12.75,554.00,12.75,813.61,43.45,64.54,64.06,63.50,0.00,1.52
41387,740.00,12.75,492.00,12.75,813.52,43.37,64.54,64.06,63.50,0.00,1.70
41390,800.00,12.75,544.00,12.74,813.54,43.44,64.51,64.06,63.61,0.00,1.83
41393,800.00,12.75,550.00,12.74,813.50,43.63,64.51,64.06,63.61,0.00,1.82
41396,734.00,12.75,488.00,12.75,813.59,43.41,64.51,64.06,63.50,0.00,1.93
41399,800.00,12.75,550.00,12.75,813.55,43.55,64.47,63.95,63.50,0.00,2.03
41402,734.00,12.75,482.00,12.75,813.61,43.59,64.45,64.06,63.61,0.00,2.01
41405,796.00,12.75,544.00,12.74,813.52,43.53,64.44,64.06,63.50,0.00,2.28
41408,800.00,12.75,550.00,12.75,813.56,43.69,64.44,64.06,63.50,0.00,2.16
41411,738.00,12.75,482.00,12.75,813.54,43.51,64.42,64.06,63.50,0.00,1.80
41414,792.00,12.75,540.00,12.74,813.56,43.52,64.38,64.06,63.50,0.00,2.07
41417,800.00,12.75,544.00,12.75,813.55,43.97,64.38,64.06,63.61,0.00,2.13
41420,790.00,12.75,558.00,12.75,813.57,43.51,64.36,63.95,63.61,0.00,2.22
41423,734.00,12.75,488.00,12.75,813.59,43.47,64.35,64.06,63.50,0.00,2.10
41426,810.00,12.75,544.00,12.75,813.60,43.63,64.35,63.95,63.61,0.00,2.13
41429,802.00,12.75,548.00,12.75,813.56,43.84,64.33,63.95,63.61,0.00,2.03
41432,802.00,12.75,558.00,12.75,813.58,43.62,64.33,64.06,63.61,0.00,1.70
41435,744.00,12.75,492.00,12.75,813.55,43.78,64.31,64.06,63.50,0.00,1.70
41438,730.00,12.75,476.00,12.75,813.58,43.87,64.31,63.95,63.50,0.00,1.81
41441,744.00,12.75,548.00,12.75,813.58,43.75,64.29,64.06,63.50,0.00,2.15
41444,802.00,12.75,554.00,12.75,813.58,43.67,64.29,64.06,63.50,0.00,2.41
41447,796.00,12.75,558.00,12.74,813.60,43.72,64.27,64.06,63.50,0.00,2.37
41450,810.00,12.75,544.00,12.74,813.52,43.77,64.27,63.95,63.61,0.00,2.13
41453,796.00,12.75,550.00,12.74,813.60,43.97,64.26,64.06,63.50,0.00,2.17
41456,800.00,12.75,550.00,12.75,813.54,43.80,64.29,63.95,63.61,0.00,2.23
41459,810.00,12.75,560.00,12.75,813.56,43.64,64.29,63.95,63.61,0.00,2.08
41462,730.00,12.75,478.00,12.75,813.54,43.72,64.31,63.95,63.50,0.00,2.00
41465,800.00,12.75,544.00,12.74,813.55,43.88,64.29,63.95,63.50,0.00,1.93
41468,738.00,12.75,484.00,12.75,813.50,43.81,64.31,63.95,63.50,0.00,1.92
41471,734.00,12.75,492.00,12.75,813.58,43.95,64.31,63.95,63.50,0.00,1.80
41474,744.00,12.75,482.00,12.75,813.57,43.95,64.31,64.06,63.50,0.00,2.00
41477,730.00,12.75,476.00,12.75,813.57,44.10,64.29,63.95,63.50,0.00,2.10
41480,790.00,12.75,550.00,12.74,813.56,44.06,64.27,63.95,63.50,0.00,2.19
41483,740.00,12.75,492.00,12.75,813.60,44.05,64.27,63.95,63.50,0.00,2.12
41486,744.00,12.75,478.00,12.75,813.64,44.13,64.27,63.95,63.50,0.00,1.70
41489,802.00,12.75,540.00,12.74,813.64,43.93,64.26,63.95,63.50,0.00,1.83
41492,800.00,12.75,550.00,12.74,813.58,43.80,64.27,63.95,63.50,0.00,1.83
41495,730.00,12.75,494.00,12.75,813.55,43.81,64.26,63.95,63.50,0.00,2.01
41498,800.00,12.75,550.00,12.75,813.58,43.92,64.26,63.95,63.50,0.00,2.13
41501,738.00,12.75,484.00,12.75,813.61,43.82,64.26,63.95,63.50,0.00,1.90
41504,724.00,12.75,478.00,12.75,813.56,43.94,64.27,63.95,63.50,0.00,1.80
41507,806.00,12.75,554.00,12.75,813.60,43.96,64.27,63.95,63.50,0.00,2.13
41510,734.00,12.75,484.00,12.75,813.57,43.93,64.27,63.95,63.39,0.00,2.22
41513,734.00,12.75,482.00,12.75,813.55,43.76,64.26,63.95,63.39,0.00,1.90
41516,744.00,12.75,476.00,12.75,813.63,43.74,64.27,63.95,63.50,0.00,1.90
41519,734.00,12.75,482.00,12.75,813.56,43.94,64.26,63.95,63.50,0.00,1.80
41522,738.00,12.75,482.00,12.74,813.61,43.77,64.29,63.95,63.50,0.00,1.70
41525,740.00,12.75,482.00,12.75,813.50,43.53,64.29,63.95,63.50,0.00,1.72
41528,792.00,12.75,540.00,12.75,813.52,43.81,64.31,63.84,63.50,0.00,1.83
41531,806.00,12.75,550.00,12.74,813.56,43.69,64.29,63.95,63.50,0.00,1.73
41534,734.00,12.75,484.00,12.75,813.55,43.89,64.31,63.95,63.39,0.00,1.60
41537,796.00,12.75,548.00,12.75,813.56,43.85,64.29,63.84,63.50,0.00,1.65
41540,800.00,12.75,544.00,12.75,813.56,43.81,64.27,63.95,63.39,0.00,1.70
41543,730.00,12.75,482.00,12.75,813.54,43.63,64.27,63.95,63.50,0.00,1.70
41546,738.00,12.75,484.00,12.75,813.55,43.63,64.29,63.95,63.50,0.00,1.72
41549,738.00,12.75,484.00,12.75,813.54,43.81,64.31,63.84,63.39,0.00,1.50
41552,800.00,12.75,544.00,12.74,813.64,43.73,64.31,63.95,63.50,0.00,1.49
41555,800.00,12.75,550.00,12.75,813.60,43.92,64.31,63.95,63.39,0.00,1.50
41558,802.00,12.75,558.00,12.75,813.60,43.74,64.35,63.95,63.39,0.00,1.39
41561,796.00,12.75,558.00,12.75,813.65,43.71,64.35,63.84,63.50,0.00,1.52
41564,800.00,12.75,540.00,12.75,813.60,44.05,64.35,63.84,63.50,0.00,1.52
41567,734.00,12.75,482.00,12.75,813.69,43.95,64.35,63.84,63.50,0.00,1.52
41570,738.00,12.75,494.00,12.75,813.68,44.02,64.33,63.95,63.39,0.00,1.52
41573,800.00,12.75,558.00,12.74,813.59,43.72,64.33,63.84,63.50,0.00,1.79
41576,730.00,12.75,492.00,12.75,813.53,43.79,64.35,63.84,63.39,0.00,1.52
41579,802.00,12.75,544.00,12.74,813.56,44.04,64.35,63.84,63.50,0.00,1.42
41582,806.00,12.75,550.00,12.74,813.62,43.76,64.36,63.84,63.50,0.00,1.39
41585,796.00,12.75,550.00,12.74,813.60,43.72,64.38,63.84,63.39,0.00,1.56
41588,734.00,12.75,482.00,12.75,813.63,43.64,64.36,63.95,63.39,0.00,1.60
41591,740.00,12.75,488.00,12.75,813.66,44.00,64.36,63.84,63.39,0.00,1.64
41594,730.00,12.75,484.00,12.75,813.68,43.89,64.38,63.84,63.39,0.00,1.36
41597,796.00,12.75,550.00,12.75,813.57,43.78,64.36,63.84,63.39,0.00,1.30
41600,734.00,12.75,492.00,12.75,813.54,43.76,64.38,63.95,63.39,0.00,1.38
41603,734.00,12.75,478.00,12.75,813.59,43.92,64.38,63.95,63.39,0.00,1.50
41606,744.00,12.75,478.00,12.75,813.63,43.77,64.40,63.84,63.39,0.00,1.50
41609,738.00,12.75,494.00,12.75,813.60,44.00,64.42,63.84,63.39,0.00,1.59
41612,728.00,12.75,494.00,12.75,813.61,43.52,64.40,63.95,63.50,0.00,1.72
41615,802.00,12.75,550.00,12.74,813.57,43.83,64.40,63.84,63.50,0.00,1.50
41618,796.00,12.75,548.00,12.74,813.59,43.62,64.42,63.95,63.39,0.00,1.40
41621,734.00,12.75,488.00,12.74,813.58,43.92,64.44,63.95,63.39,0.00,1.32
41624,806.00,12.75,554.00,12.75,813.62,43.70,64.42,63.84,63.39,0.00,1.20
41627,792.00,12.75,550.00,12.74,813.57,43.90,64.44,63.84,63.39,0.00,1.20
41630,730.00,12.75,482.00,12.75,813.63,43.63,64.44,63.84,63.39,0.00,1.49
41633,740.00,12.75,478.00,12.74,813.56,43.51,64.45,63.84,63.39,0.00,1.33
41636,800.00,12.75,558.00,12.74,813.53,43.79,64.45,63.84,63.39,0.00,1.20
41639,802.00,12.75,550.00,12.74,813.64,43.69,64.47,63.84,63.39,0.00,1.23
41642,800.00,12.75,550.00,12.74,813.55,43.86,64.44,63.84,63.39,0.00,1.52
41645,790.00,12.75,544.00,12.74,813.59,43.74,64.45,63.84,63.39,0.00,1.52
41648,806.00,12.75,550.00,12.74,813.56,43.67,64.44,63.84,63.39,0.00,1.70
41651,734.00,12.75,492.00,12.74,813.59,43.76,64.40,63.84,63.39,0.00,1.60
41654,790.00,12.75,548.00,12.74,813.62,43.81,64.40,63.95,63.39,0.00,1.50
41657,738.00,12.75,478.00,12.75,813.60,43.65,64.38,63.84,63.28,0.00,1.32
41660,740.00,12.75,482.00,12.74,813.56,43.82,64.35,63.84,63.39,0.00,1.79
41663,730.00,12.75,488.00,12.75,813.66,43.98,64.35,63.84,63.39,0.00,1.73
41666,796.00,12.75,550.00,12.74,813.58,43.84,64.31,63.84,63.39,0.00,1.92
41669,800.00,12.75,550.00,12.74,813.66,43.62,64.29,63.84,63.39,0.00,1.72
41672,734.00,12.75,478.00,12.75,813.58,43.98,64.26,63.84,63.39,0.00,1.60
41675,738.00,12.75,482.00,12.74,813.63,44.11,64.26,63.84,63.39,0.00,1.72
41678,730.00,12.75,488.00,12.75,813.62,44.33,64.22,63.84,63.39,0.00,1.50
41681,800.00,12.75,544.00,12.74,813.66,44.24,64.20,63.84,63.39,0.00,1.50
41684,738.00,12.75,476.00,12.75,813.56,44.21,64.17,63.72,63.39,0.00,1.24
41687,734.00,12.75,482.00,12.74,813.61,44.06,64.15,63.72,63.39,0.00,1.07
41690,790.00,12.75,554.00,12.74,813.62,44.21,64.15,63.72,63.39,0.00,0.90
41693,802.00,12.75,554.00,12.74,813.60,44.06,64.11,63.84,63.39,0.00,0.79
41696,730.00,12.75,478.00,12.75,813.65,44.22,64.09,63.84,63.39,0.00,1.25
41699,796.00,12.75,550.00,12.74,813.64,44.41,64.09,63.72,63.39,0.00,1.39
41702,734.00,12.75,484.00,12.75,813.61,44.48,64.06,63.84,63.28,0.00,1.80
41705,738.00,12.75,482.00,12.75,813.62,44.43,64.00,63.72,63.39,0.00,1.64
41708,734.00,12.75,482.00,12.75,813.64,44.46,64.00,63.84,63.28,0.00,1.50
41711,800.00,12.75,540.00,12.74,813.56,44.36,63.95,63.84,63.39,0.00,1.51
41714,728.00,12.75,478.00,12.74,813.59,44.48,63.93,63.84,63.39,0.00,1.70
41717,738.00,12.75,478.00,12.74,813.61,44.23,63.90,63.72,63.39,0.00,1.85
41720,730.00,12.75,484.00,12.75,813.57,44.51,63.90,63.72,63.39,0.00,1.50
41723,800.00,12.75,548.00,12.74,813.63,44.40,63.86,63.72,63.39,0.00,1.59
41726,800.00,12.75,540.00,12.74,813.63,44.37,63.84,63.84,63.39,0.00,2.04
41729,796.00,12.75,548.00,12.74,813.66,44.33,63.81,63.84,63.28,0.00,2.33
41732,796.00,12.75,558.00,12.75,813.61,44.34,63.79,63.72,63.39,0.00,2.13
41735,738.00,12.75,484.00,12.75,813.61,44.52,63.75,63.84,63.39,0.00,2.01
41738,792.00,12.75,544.00,12.75,813.59,44.45,63.73,63.72,63.28,0.00,1.80
41741,720.00,12.75,476.00,12.75,813.67,44.57,63.72,63.84,63.28,0.00,1.70
41744,738.00,12.75,484.00,12.74,813.60,44.71,63.72,63.72,63.28,0.00,1.79
41747,802.00,12.75,554.00,12.74,813.61,44.62,63.73,63.72,63.28,0.00,1.72
41750,796.00,12.75,550.00,12.74,813.55,44.73,63.70,63.84,63.28,0.00,1.73
41753,738.00,12.75,478.00,12.75,813.66,44.84,63.70,63.72,63.28,0.00,1.61
41756,800.00,12.75,540.00,12.75,813.60,44.78,63.70,63.72,63.39,0.00,1.50
41759,734.00,12.75,482.00,12.75,813.64,44.71,63.70,63.72,63.28,0.00,1.70
41762,744.00,12.75,488.00,12.74,813.62,44.68,63.68,63.72,63.28,0.00,1.89
41765,744.00,12.75,488.00,12.75,813.56,44.88,63.66,63.72,63.39,0.00,1.80
41768,792.00,12.75,548.00,12.74,813.61,44.84,63.66,63.72,63.39,0.00,1.62
41771,802.00,12.75,550.00,12.74,813.63,44.70,63.64,63.72,63.39,0.00,1.42
41774,730.00,12.75,482.00,12.74,813.63,44.69,63.64,63.72,63.39,0.00,1.14
41777,738.00,12.75,484.00,12.74,813.61,44.75,63.64,63.72,63.28,0.00,1.20
41780,806.00,12.75,558.00,12.74,813.62,44.71,63.63,63.72,63.28,0.00,1.20
41783,796.00,12.75,544.00,12.74,813.59,44.75,63.61,63.72,63.28,0.00,1.49
41786,792.00,12.75,540.00,12.74,813.65,44.92,63.61,63.72,63.39,0.00,1.40
41789,738.00,12.75,482.00,12.74,813.66,44.51,63.61,63.72,63.28,0.00,1.38
41792,734.00,12.75,484.00,12.74,813.65,44.97,63.63,63.84,63.28,0.00,1.50
41795,796.00,12.75,550.00,12.74,813.66,44.77,63.63,63.72,63.39,0.00,1.66
41798,740.00,12.75,478.00,12.74,813.60,44.55,63.63,63.72,63.28,0.00,1.52
41801,740.00,12.75,476.00,12.74,813.63,44.74,63.61,63.72,63.28,0.00,1.50
41804,738.00,12.75,482.00,12.74,813.64,44.61,63.63,63.72,63.28,0.00,1.32
41807,734.00,12.75,488.00,12.74,813.61,44.59,63.63,63.72,63.28,0.00,1.14
41810,800.00,12.75,548.00,12.75,813.67,44.71,63.63,63.72,63.28,0.00,0.99
41813,728.00,12.75,482.00,12.75,813.60,44.44,63.66,63.72,63.28,0.00,1.01
41816,730.00,12.75,478.00,12.74,813.64,44.75,63.66,63.61,63.16,0.00,1.02
41819,796.00,12.75,554.00,12.74,813.61,44.80,63.68,63.72,63.28,0.00,0.99
41822,796.00,12.75,550.00,12.74,813.70,44.54,63.68,63.61,63.28,0.00,0.99
41825,744.00,12.75,488.00,12.75,813.64,44.71,63.70,63.72,63.28,0.00,1.02
41828,802.00,12.75,548.00,12.74,813.64,44.55,63.70,63.72,63.28,0.00,0.90
41831,730.00,12.75,484.00,12.74,813.65,44.72,63.75,63.72,63.16,0.00,0.80
41834,802.00,12.75,544.00,12.74,813.66,44.48,63.77,63.61,63.28,0.00,0.99
41837,734.00,12.75,482.00,12.75,813.67,44.64,63.79,63.72,63.16,0.00,0.97
41840,792.00,12.75,550.00,12.74,813.63,44.68,63.81,63.72,63.16,0.00,0.90
41843,740.00,12.75,484.00,12.74,813.61,44.46,63.81,63.72,63.16,0.00,1.02
41846,738.00,12.75,482.00,12.74,813.72,44.62,63.82,63.61,63.28,0.00,1.04
41849,796.00,12.75,540.00,12.74,813.62,44.53,63.86,63.61,63.28,0.00,1.09
41852,800.00,12.75,548.00,12.74,813.66,44.58,63.84,63.61,63.28,0.00,1.10
41855,800.00,12.75,558.00,12.74,813.64,44.56,63.86,63.61,63.28,0.00,1.10
41858,796.00,12.75,548.00,12.74,813.73,44.34,63.86,63.61,63.28,0.00,0.99
41861,792.00,12.75,548.00,12.74,813.59,44.20,63.90,63.61,63.28,0.00,1.09
41864,744.00,12.75,478.00,12.75,813.68,44.32,63.90,63.61,63.16,0.00,1.02
41867,800.00,12.75,558.00,12.74,813.62,44.55,63.90,63.61,63.16,0.00,0.99
41870,738.00,12.75,484.00,12.74,813.69,44.25,63.93,63.61,63.28,0.00,0.92
41873,748.00,12.75,492.00,12.74,813.60,44.42,63.95,63.61,63.28,0.00,0.99
41876,796.00,12.75,544.00,12.74,813.68,44.30,63.95,63.61,63.16,0.00,0.99
41879,790.00,12.75,540.00,12.74,813.62,44.10,63.95,63.61,63.28,0.00,1.09
41882,800.00,12.75,558.00,12.74,813.57,44.25,63.95,63.61,63.28,0.00,1.10
41885,800.00,12.75,558.00,12.74,813.64,44.43,63.97,63.50,63.28,0.00,1.20
41888,730.00,12.75,494.00,12.74,813.66,44.17,63.97,63.61,63.16,0.00,1.22
41891,734.00,12.75,482.00,12.74,813.63,44.10,63.95,63.50,63.16,0.00,1.20
41894,730.00,12.75,482.00,12.74,813.64,44.38,63.95,63.61,63.16,0.00,1.13
41897,728.00,12.75,478.00,12.74,813.65,44.08,63.93,63.50,63.28,0.00,1.20
41900,730.00,12.75,488.00,12.74,813.64,44.45,63.91,63.61,63.16,0.00,1.10
41903,802.00,12.75,554.00,12.74,813.67,44.13,63.91,63.61,63.16,0.00,1.10
41906,796.00,12.75,550.00,12.74,813.64,44.17,63.91,63.61,63.28,0.00,1.19
41909,738.00,12.75,478.00,12.74,813.62,44.43,63.88,63.50,63.28,0.00,1.22
41912,740.00,12.75,478.00,12.74,813.71,44.37,63.90,63.61,63.16,0.00,1.22
41915,728.00,12.75,482.00,12.75,813.65,44.24,63.86,63.61,63.28,0.00,1.10
41918,738.00,12.75,492.00,12.75,813.65,44.26,63.82,63.50,63.28,0.00,1.19
41921,806.00,12.75,554.00,12.74,813.65,44.49,63.84,63.50,63.16,0.00,1.20
41924,800.00,12.75,548.00,12.74,813.60,44.54,63.81,63.50,63.16,0.00,1.22
41927,730.00,12.75,478.00,12.74,813.68,44.60,63.79,63.50,63.28,0.00,1.18
41930,734.00,12.75,476.00,12.74,813.58,44.34,63.79,63.50,63.28,0.00,1.22
41933,802.00,12.75,550.00,12.74,813.63,44.62,63.77,63.61,63.16,0.00,1.19
41936,792.00,12.75,554.00,12.74,813.61,44.29,63.77,63.61,63.28,0.00,1.22
41939,730.00,12.75,482.00,12.74,813.66,44.30,63.77,63.50,63.16,0.00,1.29
41942,740.00,12.75,482.00,12.74,813.70,44.26,63.75,63.50,63.16,0.00,1.42
41945,740.00,12.75,482.00,12.74,813.61,44.47,63.73,63.50,63.28,0.00,1.44
41948,802.00,12.75,544.00,12.74,813.66,44.46,63.72,63.50,63.28,0.00,1.30
41951,738.00,12.75,482.00,12.74,813.62,44.93,63.70,63.50,63.16,0.00,1.39
41954,728.00,12.75,492.00,12.74,813.63,44.65,63.72,63.50,63.16,0.00,1.32
41957,792.00,12.75,554.00,12.74,813.66,44.66,63.72,63.50,63.16,0.00,1.42
41960,802.00,12.75,544.00,12.74,813.62,44.83,63.70,63.50,63.16,0.00,1.40
41963,734.00,12.75,482.00,12.74,813.62,44.81,63.68,63.39,63.05,0.00,1.39
41966,734.00,12.75,482.00,12.74,813.63,44.60,63.68,63.50,63.16,0.00,1.42
41969,744.00,12.75,484.00,12.74,813.60,44.98,63.70,63.39,63.16,0.00,1.42
41972,810.00,12.75,558.00,12.74,813.66,44.76,63.70,63.50,63.16,0.00,1.42
41975,800.00,12.75,544.00,12.74,813.64,44.87,63.72,63.39,63.16,0.00,1.39
41978,740.00,12.75,478.00,12.74,813.62,44.96,63.72,63.39,63.16,0.00,1.39
41981,738.00,12.75,476.00,12.74,813.56,44.63,63.73,63.50,63.05,0.00,1.60
41984,730.00,12.75,484.00,12.74,813.57,44.70,63.75,63.39,63.16,0.00,1.40
41987,724.00,12.75,492.00,12.74,813.62,44.60,63.77,63.39,63.05,0.00,1.32
41990,800.00,12.75,554.00,12.74,813.61,44.64,63.77,63.39,63.05,0.00,1.42
41993,730.00,12.75,484.00,12.74,813.60,44.64,63.75,63.39,63.16,0.00,1.77
41996,734.00,12.75,482.00,12.74,813.61,44.68,63.77,63.50,63.05,0.00,1.80
41999,800.00,12.75,544.00,12.74,813.65,44.55,63.79,63.39,63.05,0.00,1.50
42002,800.00,12.75,544.00,12.74,813.66,44.81,63.77,63.50,63.05,0.00,1.49
42005,796.00,12.75,550.00,12.74,813.61,44.49,63.79,63.50,63.16,0.00,1.68
42008,730.00,12.75,492.00,12.74,813.64,44.85,63.77,63.39,63.05,0.00,2.01
42011,740.00,12.75,488.00,12.74,813.64,44.54,63.81,63.39,63.05,0.00,1.81
42014,734.00,12.75,482.00,12.75,813.61,44.54,63.82,63.50,63.05,0.00,1.70
42017,738.00,12.75,484.00,12.74,813.61,44.66,63.84,63.50,63.05,0.00,1.80
42020,796.00,12.75,544.00,12.74,813.67,44.57,63.86,63.50,63.05,0.00,1.61
42023,806.00,12.75,550.00,12.74,813.63,44.55,63.86,63.50,63.05,0.00,1.39
42026,796.00,12.75,560.00,12.74,813.57,44.56,63.88,63.39,63.05,0.00,1.39
42029,738.00,12.75,488.00,12.74,813.56,44.52,63.90,63.39,63.05,0.00,1.32
42032,810.00,12.75,548.00,12.74,813.60,44.40,63.93,63.39,63.05,0.00,1.30
42035,730.00,12.75,482.00,12.74,813.67,44.42,63.93,63.39,63.05,0.00,1.30
42038,728.00,12.75,476.00,12.74,813.66,44.36,63.97,63.39,63.05,0.00,1.41
42041,744.00,12.75,488.00,12.74,813.58,44.29,63.95,63.39,63.05,0.00,1.42
42044,792.00,12.75,554.00,12.74,813.61,44.00,63.97,63.39,63.05,0.00,1.30
42047,734.00,12.75,484.00,12.74,813.62,44.39,64.00,63.28,63.05,0.00,1.32
42050,800.00,12.75,550.00,12.74,813.64,44.55,64.00,63.39,63.05,0.00,1.30
42053,738.00,12.75,478.00,12.74,813.60,44.36,63.99,63.39,63.05,0.00,1.32
42056,800.00,12.75,544.00,12.74,813.64,44.50,63.95,63.39,63.05,0.00,1.80
42059,786.00,12.75,548.00,12.74,813.60,44.35,63.99,63.39,63.05,0.00,1.91
42062,796.00,12.75,554.00,12.74,813.62,44.28,63.93,63.39,63.05,0.00,1.83
42065,740.00,12.75,484.00,12.74,813.59,44.66,63.95,63.39,63.05,0.00,1.60
42068,792.00,12.75,550.00,12.74,813.63,44.64,63.90,63.39,62.94,0.00,1.50
42071,728.00,12.75,482.00,12.74,813.55,44.51,63.90,63.28,63.05,0.00,1.39
42074,734.00,12.75,484.00,12.74,813.60,44.42,63.90,63.28,63.05,0.00,1.39
42077,734.00,12.75,476.00,12.74,813.51,44.60,63.88,63.39,63.05,0.00,1.50
42080,792.00,12.75,544.00,12.74,813.61,44.43,63.86,63.28,63.05,0.00,1.62
42083,734.00,12.75,492.00,12.74,813.64,44.41,63.82,63.39,63.05,0.00,1.60
42086,802.00,12.75,550.00,12.74,813.70,44.51,63.81,63.39,63.05,0.00,1.70
42089,730.00,12.75,488.00,12.74,813.61,44.56,63.77,63.39,63.05,0.00,1.79
42092,730.00,12.75,484.00,12.74,813.62,44.75,63.75,63.39,63.05,0.00,1.91
42095,806.00,12.75,548.00,12.74,813.56,44.78,63.75,63.28,63.05,0.00,1.93
42098,802.00,12.75,544.00,12.74,813.62,45.00,63.70,63.39,63.05,0.00,1.87
42101,792.00,12.75,544.00,12.74,813.64,45.07,63.68,63.28,63.05,0.00,1.93
42104,724.00,12.75,488.00,12.74,813.62,45.04,63.64,63.28,62.94,0.00,2.10
