# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
13180,790.00,12.79,550.00,12.79,815.00,88.74,60.94,62.26,61.03,0.00,0.59
13183,792.00,12.80,554.00,12.79,815.05,88.60,60.96,62.26,61.03,0.00,0.70
13186,800.00,12.79,548.00,12.79,815.00,88.65,60.93,62.26,61.03,0.00,0.72
13189,802.00,12.80,548.00,12.79,815.00,88.83,60.93,62.26,61.03,0.00,0.72
13192,790.00,12.80,548.00,12.79,815.03,88.61,60.94,62.38,61.03,0.00,0.82
13195,800.00,12.79,548.00,12.79,815.00,88.53,60.94,62.26,61.03,0.00,0.82
13198,728.00,12.80,488.00,12.79,814.96,88.56,60.94,62.38,61.03,0.00,0.72
13201,728.00,12.80,484.00,12.79,814.96,88.75,60.94,62.26,61.03,0.00,0.72
13204,738.00,12.79,492.00,12.79,814.99,88.74,60.93,62.26,61.03,0.00,0.59
13207,796.00,12.79,550.00,12.79,815.05,88.86,60.94,62.38,61.03,0.00,0.62
13210,734.00,12.80,488.00,12.79,815.03,88.85,60.93,62.26,61.03,0.00,0.59
13213,806.00,12.79,550.00,12.79,815.00,88.69,60.94,62.26,61.03,0.00,0.59
13216,740.00,12.80,482.00,12.79,814.98,88.84,60.93,62.26,61.03,0.00,0.59
13219,800.00,12.79,548.00,12.79,814.98,88.93,60.94,62.26,61.03,0.00,0.59
13222,796.00,12.80,554.00,12.79,814.98,88.76,60.94,62.26,61.03,0.00,0.72
13225,724.00,12.79,488.00,12.79,815.05,89.00,60.94,62.26,61.03,0.00,0.71
13228,786.00,12.79,554.00,12.79,815.02,88.78,60.94,62.26,61.03,0.00,0.90
13231,734.00,12.80,484.00,12.79,814.96,88.76,60.93,62.26,61.03,0.00,0.90
13234,734.00,12.80,484.00,12.79,814.98,88.64,60.93,62.26,61.03,0.00,0.92
13237,800.00,12.79,548.00,12.79,814.97,88.61,60.93,62.26,61.03,0.00,0.80
13240,796.00,12.79,554.00,12.79,815.03,88.82,60.91,62.26,61.03,0.00,0.80
13243,734.00,12.79,482.00,12.79,814.95,88.98,60.93,62.26,61.03,0.00,0.80
13246,734.00,12.80,482.00,12.79,815.03,88.78,60.93,62.26,61.03,0.00,0.82
13249,734.00,12.79,482.00,12.79,815.02,88.74,60.93,62.26,61.03,0.00,0.78
13252,730.00,12.80,484.00,12.79,815.07,88.57,60.91,62.26,61.03,0.00,0.69
13255,730.00,12.79,482.00,12.79,815.03,88.94,60.91,62.26,61.03,0.00,0.70
13258,738.00,12.79,482.00,12.80,815.07,88.65,60.93,62.26,61.03,0.00,0.82
13261,734.00,12.80,482.00,12.79,814.98,88.63,60.93,62.15,61.03,0.00,0.82
13264,800.00,12.79,544.00,12.79,814.97,88.57,60.94,62.26,61.03,0.00,0.90
13267,738.00,12.80,488.00,12.79,815.11,88.79,60.93,62.26,61.03,0.00,1.02
13270,796.00,12.79,548.00,12.79,815.00,88.65,60.94,62.26,61.03,0.00,0.90
13273,730.00,12.79,482.00,12.79,814.98,88.60,60.93,62.26,61.03,0.00,0.80
13276,728.00,12.79,478.00,12.79,814.98,88.79,60.91,62.26,61.03,0.00,0.82
13279,730.00,12.80,484.00,12.79,815.02,88.90,60.91,62.26,61.03,0.00,0.82
13282,738.00,12.79,482.00,12.79,815.05,88.66,60.94,62.15,61.03,0.00,0.74
13285,740.00,12.80,482.00,12.79,815.06,88.86,60.94,62.26,60.91,0.00,0.72
13288,738.00,12.79,484.00,12.79,814.98,88.93,60.93,62.26,61.03,0.00,0.91
13291,802.00,12.79,550.00,12.79,814.98,88.65,60.93,62.26,61.03,0.00,0.80
13294,796.00,12.79,548.00,12.79,815.00,88.79,60.93,62.26,61.03,0.00,0.79
13297,730.00,12.79,478.00,12.79,815.01,88.56,60.94,62.26,61.03,0.00,0.88
13300,734.00,12.79,478.00,12.79,815.01,88.85,60.94,62.26,61.03,0.00,0.83
13303,796.00,12.79,540.00,12.79,815.01,88.62,60.94,62.26,61.03,0.00,0.72
13306,730.00,12.79,478.00,12.79,815.02,88.91,60.94,62.26,61.03,0.00,0.72
13309,748.00,12.79,482.00,12.79,815.01,88.41,60.94,62.26,61.03,0.00,0.59
13312,786.00,12.79,548.00,12.79,815.01,88.57,60.93,62.26,60.91,0.00,0.61
13315,802.00,12.79,540.00,12.79,815.04,88.56,60.93,62.26,61.03,0.00,0.59
13318,744.00,12.80,484.00,12.79,814.98,88.31,60.93,62.15,61.03,0.00,0.50
13321,730.00,12.79,482.00,12.79,815.00,88.34,60.93,62.15,61.03,0.00,0.52
13324,790.00,12.79,548.00,12.79,814.99,88.29,60.91,62.26,61.03,0.00,0.50
13327,740.00,12.79,482.00,12.79,815.02,88.35,60.91,62.26,61.03,0.00,0.50
13330,800.00,12.79,550.00,12.79,814.99,88.40,60.91,62.26,61.03,0.00,0.59
13333,744.00,12.79,476.00,12.79,814.98,88.41,60.93,62.26,61.03,0.00,0.62
13336,738.00,12.80,478.00,12.79,815.05,88.43,60.89,62.26,61.03,0.00,0.59
13339,802.00,12.79,548.00,12.79,815.03,88.37,60.89,62.26,61.03,0.00,0.62
13342,734.00,12.79,478.00,12.79,815.03,88.29,60.87,62.26,60.91,0.00,0.59
13345,730.00,12.79,478.00,12.79,814.95,88.52,60.89,62.26,61.03,0.00,0.52
13348,734.00,12.79,476.00,12.79,815.01,88.30,60.89,62.26,61.03,0.00,0.52
13351,792.00,12.79,548.00,12.79,815.00,88.61,60.89,62.26,60.91,0.00,0.42
13354,800.00,12.79,540.00,12.79,815.02,88.27,60.87,62.26,61.03,0.00,0.42
13357,790.00,12.79,540.00,12.79,815.02,88.33,60.87,62.26,61.03,0.00,0.39
13360,730.00,12.80,484.00,12.79,815.02,88.42,60.87,62.26,61.03,0.00,0.50
13363,810.00,12.79,540.00,12.79,815.02,88.35,60.85,62.26,61.03,0.00,0.62
13366,738.00,12.79,478.00,12.79,815.04,88.24,60.87,62.26,61.03,0.00,0.62
13369,734.00,12.79,478.00,12.79,815.07,88.32,60.85,62.15,61.03,0.00,0.69
13372,796.00,12.79,548.00,12.79,815.01,88.44,60.87,62.26,61.03,0.00,0.70
13375,796.00,12.79,540.00,12.78,814.99,88.73,60.87,62.26,60.91,0.00,0.72
13378,730.00,12.79,484.00,12.79,814.96,88.36,60.87,62.26,60.91,0.00,0.67
13381,734.00,12.79,476.00,12.79,814.98,88.51,60.85,62.26,61.14,0.00,0.69
13384,802.00,12.79,540.00,12.79,815.05,88.54,60.84,62.26,60.91,0.00,0.69
13387,800.00,12.79,544.00,12.79,815.02,88.26,60.84,62.15,61.03,0.00,0.62
13390,738.00,12.79,478.00,12.79,815.06,88.51,60.84,62.15,61.03,0.00,0.59
13393,796.00,12.79,548.00,12.78,815.02,88.38,60.85,62.26,61.03,0.00,0.59
13396,796.00,12.79,548.00,12.78,815.05,88.27,60.84,62.26,61.03,0.00,0.71
13399,728.00,12.79,484.00,12.79,814.99,88.37,60.82,62.26,61.03,0.00,0.72
13402,728.00,12.79,482.00,12.79,815.04,88.35,60.82,62.26,60.91,0.00,0.72
13405,730.00,12.79,478.00,12.79,815.03,88.69,60.82,62.26,60.91,0.00,0.69
13408,796.00,12.79,540.00,12.79,814.97,88.29,60.80,62.15,61.03,0.00,0.69
13411,800.00,12.79,548.00,12.79,814.99,88.35,60.82,62.26,60.91,0.00,0.80
13414,740.00,12.80,478.00,12.79,814.95,88.57,60.82,62.26,61.03,0.00,0.82
13417,738.00,12.79,482.00,12.79,814.97,88.68,60.80,62.26,60.91,0.00,0.82
13420,728.00,12.79,482.00,12.79,814.95,88.69,60.80,62.26,60.91,0.00,0.82
13423,744.00,12.79,478.00,12.79,815.01,88.54,60.78,62.38,61.03,0.00,0.81
13426,730.00,12.79,478.00,12.79,815.01,88.55,60.78,62.26,61.03,0.00,0.72
13429,728.00,12.79,482.00,12.79,815.03,88.41,60.76,62.15,61.03,0.00,0.72
13432,734.00,12.80,478.00,12.79,814.98,88.20,60.76,62.26,60.91,0.00,0.69
13435,796.00,12.79,548.00,12.78,815.03,88.21,60.76,62.26,61.03,0.00,0.70
13438,802.00,12.79,548.00,12.78,814.99,88.38,60.76,62.26,60.91,0.00,0.72
13441,738.00,12.79,484.00,12.79,815.01,88.28,60.75,62.26,61.03,0.00,0.72
13444,738.00,12.79,482.00,12.79,815.04,88.04,60.75,62.26,61.03,0.00,0.59
13447,800.00,12.79,544.00,12.79,815.01,88.05,60.73,62.26,61.03,0.00,0.62
13450,730.00,12.79,482.00,12.79,814.97,88.23,60.75,62.26,61.03,0.00,0.59
13453,796.00,12.79,540.00,12.78,815.08,88.35,60.73,62.15,61.03,0.00,0.59
13456,738.00,12.79,482.00,12.79,814.94,88.33,60.75,62.26,61.03,0.00,0.62
13459,730.00,12.79,482.00,12.79,814.99,88.37,60.73,62.15,61.03,0.00,0.69
13462,730.00,12.79,482.00,12.79,814.99,88.37,60.73,62.26,60.91,0.00,0.70
13465,806.00,12.79,540.00,12.78,815.03,88.25,60.73,62.26,61.03,0.00,0.70
13468,806.00,12.79,548.00,12.78,815.02,88.40,60.73,62.26,60.91,0.00,0.69
13471,802.00,12.79,540.00,12.79,814.99,88.27,60.73,62.26,61.03,0.00,0.72
13474,734.00,12.79,482.00,12.79,815.01,88.40,60.73,62.26,60.91,0.00,0.62
13477,728.00,12.79,478.00,12.79,814.94,88.39,60.71,62.26,61.03,0.00,0.69
13480,792.00,12.79,540.00,12.79,814.98,88.30,60.71,62.26,61.03,0.00,0.59
13483,730.00,12.79,488.00,12.79,815.00,88.59,60.73,62.26,60.91,0.00,0.61
13486,734.00,12.79,484.00,12.79,814.98,88.48,60.71,62.26,60.91,0.00,0.59
13489,810.00,12.79,544.00,12.78,815.01,88.56,60.71,62.26,60.91,0.00,0.59
13492,738.00,12.79,478.00,12.79,815.00,88.69,60.69,62.26,60.91,0.00,0.62
13495,734.00,12.79,476.00,12.79,814.96,88.56,60.69,62.26,61.03,0.00,0.59
13498,806.00,12.79,540.00,12.79,815.03,88.64,60.67,62.26,60.91,0.00,0.70
13501,796.00,12.79,544.00,12.79,814.99,88.73,60.69,62.26,61.03,0.00,0.79
13504,812.00,12.79,544.00,12.78,815.02,88.54,60.69,62.26,60.91,0.00,0.69
13507,800.00,12.79,548.00,12.78,814.99,88.53,60.69,62.26,60.91,0.00,0.72
13510,724.00,12.79,472.00,12.79,815.00,88.76,60.69,62.26,60.91,0.00,0.72
13513,792.00,12.79,538.00,12.78,815.02,88.73,60.67,62.26,60.91,0.00,0.82
13516,812.00,12.79,540.00,12.78,814.97,88.77,60.67,62.26,61.03,0.00,0.79
13519,734.00,12.79,478.00,12.79,815.02,88.68,60.67,62.26,60.91,0.00,0.92
13522,748.00,12.79,476.00,12.79,814.99,88.85,60.69,62.26,60.91,0.00,0.83
13525,812.00,12.79,540.00,12.78,815.03,88.75,60.69,62.15,60.91,0.00,0.90
13528,792.00,12.79,550.00,12.78,814.99,88.96,60.71,62.15,61.03,0.00,0.80
13531,796.00,12.79,540.00,12.78,814.95,88.90,60.69,62.26,61.03,0.00,0.80
13534,792.00,12.79,544.00,12.79,815.01,88.69,60.69,62.26,60.91,0.00,0.69
13537,792.00,12.79,548.00,12.78,814.97,88.81,60.69,62.26,61.03,0.00,0.69
13540,812.00,12.79,540.00,12.78,814.99,88.77,60.71,62.26,60.91,0.00,0.79
13543,796.00,12.79,544.00,12.78,815.02,88.94,60.69,62.26,60.91,0.00,0.70
13546,800.00,12.79,550.00,12.78,815.04,88.82,60.69,62.26,60.91,0.00,0.72
13549,744.00,12.79,478.00,12.79,815.02,88.83,60.71,62.26,61.03,0.00,0.70
13552,796.00,12.79,550.00,12.79,814.99,88.90,60.69,62.26,61.03,0.00,0.59
13555,730.00,12.79,484.00,12.79,814.99,88.91,60.67,62.26,61.03,0.00,0.62
13558,734.00,12.79,482.00,12.78,815.02,89.20,60.67,62.26,61.03,0.00,0.59
13562,792.00,12.79,540.00,12.79,814.96,89.16,60.69,62.26,61.03,0.00,0.62
13565,728.00,12.79,492.00,12.79,814.93,89.09,60.67,62.26,61.03,0.00,0.72
13568,796.00,12.79,540.00,12.78,815.01,89.25,60.69,62.26,60.91,0.00,0.59
13571,792.00,12.79,540.00,12.78,814.99,89.22,60.67,62.26,61.03,0.00,0.62
13574,734.00,12.79,476.00,12.78,815.02,89.19,60.67,62.26,61.03,0.00,0.62
13577,740.00,12.79,478.00,12.78,815.04,89.22,60.69,62.26,61.03,0.00,0.70
13580,802.00,12.79,544.00,12.78,814.97,89.09,60.67,62.26,61.03,0.00,0.61
13583,802.00,12.79,550.00,12.78,814.97,89.36,60.66,62.26,60.91,0.00,0.50
13586,728.00,12.79,478.00,12.79,814.99,89.35,60.67,62.26,61.03,0.00,0.50
13589,730.00,12.79,478.00,12.79,814.96,89.17,60.66,62.26,60.91,0.00,0.52
13592,734.00,12.79,488.00,12.79,815.02,89.11,60.66,62.26,61.03,0.00,0.59
13595,730.00,12.79,482.00,12.79,815.00,89.26,60.66,62.26,61.03,0.00,0.72
13598,730.00,12.79,482.00,12.79,815.00,89.32,60.67,62.26,60.91,0.00,0.69
13601,740.00,12.79,478.00,12.79,814.95,89.50,60.66,62.26,61.03,0.00,0.82
13604,740.00,12.79,482.00,12.79,814.95,89.36,60.66,62.26,60.91,0.00,0.82
13607,802.00,12.79,550.00,12.78,815.06,89.45,60.66,62.26,61.03,0.00,0.90
13610,738.00,12.79,478.00,12.79,815.02,89.15,60.69,62.15,60.91,0.00,0.92
13613,796.00,12.79,550.00,12.78,814.97,89.26,60.67,62.26,61.03,0.00,0.90
13616,738.00,12.79,484.00,12.79,815.01,89.31,60.66,62.26,61.03,0.00,0.96
13619,796.00,12.79,548.00,12.78,815.02,89.38,60.69,62.26,60.91,0.00,0.99
13622,730.00,12.79,482.00,12.78,814.97,89.35,60.69,62.15,60.91,0.00,0.92
13625,796.00,12.79,548.00,12.78,815.03,89.39,60.69,62.26,60.91,0.00,0.80
13628,796.00,12.79,548.00,12.78,815.06,89.12,60.71,62.26,60.91,0.00,0.80
13631,810.00,12.79,544.00,12.78,815.04,89.25,60.71,62.26,61.03,0.00,0.80
13634,806.00,12.79,540.00,12.78,814.98,89.37,60.71,62.26,60.91,0.00,0.69
13637,796.00,12.79,544.00,12.78,815.05,89.30,60.71,62.26,60.91,0.00,0.70
13640,792.00,12.79,544.00,12.78,814.99,89.29,60.69,62.15,61.03,0.00,0.70
13643,802.00,12.79,548.00,12.78,814.95,89.20,60.73,62.26,61.03,0.00,0.72
13646,730.00,12.79,482.00,12.78,814.98,89.21,60.71,62.26,60.91,0.00,0.71
13649,796.00,12.79,548.00,12.78,815.00,89.40,60.71,62.26,60.91,0.00,0.59
13652,796.00,12.79,548.00,12.78,815.02,89.47,60.67,62.26,60.91,0.00,0.70
13655,796.00,12.79,544.00,12.78,815.00,89.06,60.69,62.26,60.91,0.00,0.80
13658,740.00,12.79,482.00,12.78,815.01,89.45,60.71,62.26,61.03,0.00,0.80
13661,738.00,12.79,478.00,12.78,815.04,89.36,60.71,62.26,60.91,0.00,0.80
13664,744.00,12.79,478.00,12.78,815.03,89.49,60.71,62.15,61.03,0.00,0.70
13667,800.00,12.79,548.00,12.78,815.00,89.25,60.71,62.15,60.91,0.00,0.69
13670,796.00,12.79,548.00,12.78,815.01,89.18,60.73,62.15,60.91,0.00,0.62
13673,786.00,12.79,550.00,12.78,815.01,89.40,60.71,62.26,60.91,0.00,0.59
13676,730.00,12.79,482.00,12.78,814.96,89.36,60.73,62.26,60.91,0.00,0.60
13679,730.00,12.79,482.00,12.78,815.01,89.40,60.71,62.26,60.91,0.00,0.59
13682,796.00,12.79,554.00,12.78,814.95,89.27,60.71,62.26,61.03,0.00,0.62
13685,800.00,12.79,548.00,12.78,815.01,89.15,60.71,62.26,60.91,0.00,0.50
13688,738.00,12.79,484.00,12.78,815.01,89.20,60.71,62.15,61.03,0.00,0.60
13691,738.00,12.79,492.00,12.78,815.04,89.17,60.71,62.15,61.03,0.00,0.69
13694,806.00,12.79,548.00,12.78,815.01,89.07,60.73,62.15,61.03,0.00,0.70
13697,800.00,12.79,550.00,12.78,814.91,89.06,60.73,62.26,60.91,0.00,0.72
13700,738.00,12.79,484.00,12.79,815.03,89.08,60.73,62.15,60.91,0.00,0.62
13703,792.00,12.79,548.00,12.78,814.99,89.09,60.73,62.26,61.03,0.00,0.59
13706,728.00,12.79,492.00,12.78,815.06,88.87,60.75,62.26,60.91,0.00,0.62
13709,730.00,12.79,484.00,12.78,814.99,89.06,60.73,62.26,61.03,0.00,0.59
13712,734.00,12.79,482.00,12.78,815.03,89.08,60.75,62.15,60.91,0.00,0.62
13715,730.00,12.79,492.00,12.78,814.99,89.29,60.73,62.26,60.91,0.00,0.59
13718,748.00,12.79,484.00,12.78,815.04,89.09,60.75,62.26,60.91,0.00,0.53
13721,806.00,12.79,550.00,12.78,814.97,89.11,60.76,62.26,60.91,0.00,0.52
13724,800.00,12.79,548.00,12.78,815.04,89.36,60.76,62.26,61.03,0.00,0.50
13727,740.00,12.79,492.00,12.78,815.04,89.26,60.76,62.26,60.91,0.00,0.50
13730,734.00,12.79,488.00,12.78,815.01,89.17,60.75,62.26,61.03,0.00,0.52
13733,730.00,12.79,484.00,12.79,815.01,89.36,60.75,62.26,61.03,0.00,0.52
13736,796.00,12.79,550.00,12.78,815.01,89.22,60.76,62.15,60.91,0.00,0.50
13739,730.00,12.79,492.00,12.78,815.03,89.17,60.75,62.15,61.03,0.00,0.50
13742,738.00,12.79,488.00,12.78,815.00,89.15,60.73,62.26,60.91,0.00,0.52
13745,802.00,12.79,550.00,12.78,814.97,89.33,60.73,62.26,60.91,0.00,0.52
13748,806.00,12.79,548.00,12.78,815.02,89.11,60.75,62.15,60.91,0.00,0.50
13751,806.00,12.79,554.00,12.78,814.98,89.38,60.73,62.15,60.91,0.00,0.50
13754,734.00,12.79,484.00,12.78,814.99,89.23,60.73,62.15,60.91,0.00,0.40
13757,730.00,12.79,488.00,12.78,814.99,89.35,60.73,62.26,60.91,0.00,0.39
13760,734.00,12.79,488.00,12.78,815.03,89.23,60.73,62.26,61.03,0.00,0.52
13763,790.00,12.79,550.00,12.78,814.97,89.29,60.73,62.15,60.91,0.00,0.52
13766,728.00,12.79,488.00,12.78,814.99,89.32,60.69,62.26,61.03,0.00,0.50
13769,730.00,12.79,488.00,12.78,815.04,89.33,60.71,62.26,60.91,0.00,0.50
13772,734.00,12.79,484.00,12.78,815.04,89.27,60.71,62.15,61.03,0.00,0.52
13775,800.00,12.79,544.00,12.78,814.98,89.29,60.71,62.15,60.91,0.00,0.50
13778,734.00,12.79,484.00,12.78,814.97,89.26,60.71,62.15,60.91,0.00,0.50
13781,796.00,12.79,550.00,12.78,814.99,89.10,60.69,62.15,61.03,0.00,0.52
13784,800.00,12.79,548.00,12.78,814.93,89.20,60.69,62.15,61.03,0.00,0.50
13787,728.00,12.79,488.00,12.78,814.99,89.28,60.69,62.26,60.91,0.00,0.50
13790,730.00,12.79,482.00,12.78,814.99,89.28,60.67,62.15,60.91,0.00,0.52
13793,800.00,12.79,550.00,12.78,814.93,88.93,60.69,62.15,60.91,0.00,0.52
13796,730.00,12.79,484.00,12.78,815.04,89.30,60.67,62.26,60.91,0.00,0.50
13799,800.00,12.79,548.00,12.78,815.03,89.28,60.67,62.15,60.91,0.00,0.61
13802,738.00,12.79,488.00,12.78,814.97,89.03,60.66,62.26,60.91,0.00,0.59
13805,792.00,12.79,554.00,12.78,814.97,89.27,60.67,62.26,60.91,0.00,0.59
13808,740.00,12.79,482.00,12.78,814.95,89.39,60.66,62.26,60.91,0.00,0.61
13811,744.00,12.79,488.00,12.78,815.00,89.02,60.66,62.15,60.91,0.00,0.59
13814,800.00,12.79,548.00,12.78,815.04,89.20,60.64,62.15,60.91,0.00,0.70
13817,800.00,12.79,540.00,12.78,814.98,89.20,60.64,62.15,60.91,0.00,0.62
13820,728.00,12.79,488.00,12.78,814.95,88.92,60.60,62.15,60.80,0.00,0.72
13823,786.00,12.79,492.00,12.78,815.00,89.04,60.64,62.15,60.91,0.00,0.70
13826,800.00,12.79,538.00,12.78,815.02,89.21,60.62,62.15,60.91,0.00,0.62
13829,724.00,12.79,478.00,12.78,814.98,89.20,60.62,62.26,60.91,0.00,0.62
13832,800.00,12.79,544.00,12.78,814.99,89.05,60.62,62.15,60.91,0.00,0.59
13835,734.00,12.79,476.00,12.78,815.04,89.22,60.60,62.15,60.91,0.00,0.59
13838,800.00,12.79,540.00,12.78,814.98,89.09,60.62,62.15,60.91,0.00,0.59
13841,744.00,12.79,482.00,12.78,815.04,89.20,60.60,62.15,60.91,0.00,0.69
13844,738.00,12.79,476.00,12.78,814.96,89.34,60.60,62.15,60.91,0.00,0.69
13847,734.00,12.79,478.00,12.78,814.96,89.39,60.60,62.15,60.91,0.00,0.69
13850,792.00,12.79,544.00,12.78,814.99,89.28,60.60,62.15,60.91,0.00,0.69
13853,790.00,12.79,550.00,12.78,814.98,89.07,60.62,62.15,60.91,0.00,0.62
13856,728.00,12.79,478.00,12.78,814.92,89.39,60.60,62.15,60.91,0.00,0.59
13859,796.00,12.79,540.00,12.78,814.98,89.42,60.60,62.15,60.91,0.00,0.62
13862,730.00,12.79,476.00,12.78,815.00,89.28,60.60,62.26,61.03,0.00,0.59
13865,800.00,12.79,548.00,12.78,814.94,89.36,60.57,62.15,60.91,0.00,0.59
13868,730.00,12.79,472.00,12.78,814.97,89.37,60.58,62.15,60.91,0.00,0.62
13871,740.00,12.79,478.00,12.78,814.94,89.42,60.60,62.26,60.91,0.00,0.69
13874,802.00,12.79,544.00,12.78,814.96,89.34,60.58,62.26,60.91,0.00,0.59
13877,738.00,12.79,476.00,12.78,814.91,89.57,60.58,62.15,60.91,0.00,0.59
13880,734.00,12.79,482.00,12.78,814.97,89.50,60.58,62.15,60.91,0.00,0.52
13883,796.00,12.79,544.00,12.78,814.99,89.63,60.60,62.15,60.91,0.00,0.50
13886,730.00,12.79,476.00,12.78,814.91,89.74,60.57,62.15,60.91,0.00,0.50
13889,730.00,12.79,488.00,12.78,814.94,89.60,60.58,62.15,61.03,0.00,0.52
13892,790.00,12.79,540.00,12.78,814.94,89.66,60.58,62.15,60.91,0.00,0.52
13895,792.00,12.79,544.00,12.78,814.97,89.57,60.58,62.15,60.91,0.00,0.50
13898,740.00,12.79,482.00,12.78,814.95,89.80,60.58,62.15,60.91,0.00,0.50
13901,734.00,12.79,478.00,12.78,814.94,89.82,60.58,62.26,60.91,0.00,0.61
13904,740.00,12.79,476.00,12.78,815.00,90.04,60.58,62.26,60.91,0.00,0.69
13907,802.00,12.79,544.00,12.78,814.98,89.80,60.58,62.26,60.91,0.00,0.59
13910,734.00,12.79,482.00,12.78,814.95,89.58,60.60,62.26,60.91,0.00,0.59
13913,740.00,12.79,482.00,12.78,815.00,90.05,60.58,62.15,60.91,0.00,0.52
13916,792.00,12.79,544.00,12.78,814.96,89.58,60.62,62.15,60.91,0.00,0.52
13919,792.00,12.79,548.00,12.78,814.98,89.83,60.60,62.15,60.91,0.00,0.50
13922,806.00,12.79,548.00,12.78,815.01,89.82,60.60,62.15,60.91,0.00,0.50
13925,728.00,12.79,476.00,12.78,815.04,89.65,60.62,62.15,60.91,0.00,0.39
13928,730.00,12.79,482.00,12.78,815.01,89.75,60.60,62.15,60.91,0.00,0.39
13931,800.00,12.79,558.00,12.78,814.99,89.67,60.60,62.15,60.91,0.00,0.39
13934,800.00,12.79,548.00,12.78,814.96,89.75,60.60,62.15,60.91,0.00,0.39
13937,810.00,12.79,550.00,12.78,814.96,89.61,60.60,62.15,60.91,0.00,0.32
13940,730.00,12.79,482.00,12.78,814.96,89.67,60.62,62.15,60.91,0.00,0.31
13943,728.00,12.79,484.00,12.78,814.96,89.65,60.60,62.15,60.91,0.00,0.29
13946,800.00,12.79,554.00,12.78,815.02,89.71,60.62,62.15,60.91,0.00,0.31
13949,734.00,12.79,488.00,12.78,814.96,89.75,60.62,62.15,60.91,0.00,0.32
13952,724.00,12.79,488.00,12.78,814.98,89.63,60.60,62.15,60.91,0.00,0.32
13955,730.00,12.79,484.00,12.78,814.98,89.55,60.62,62.15,60.91,0.00,0.39
13958,728.00,12.79,484.00,12.78,814.96,89.39,60.60,62.15,60.91,0.00,0.39
13961,802.00,12.78,548.00,12.78,815.02,89.33,60.60,62.15,60.91,0.00,0.32
13964,734.00,12.79,488.00,12.78,814.99,89.42,60.62,62.15,60.91,0.00,0.32
13967,740.00,12.78,484.00,12.78,815.02,89.78,60.62,62.15,60.91,0.00,0.29
13970,740.00,12.79,482.00,12.78,815.02,89.65,60.62,62.15,60.91,0.00,0.22
13973,810.00,12.79,544.00,12.78,814.94,89.55,60.62,62.15,60.91,0.00,0.19
13976,730.00,12.79,488.00,12.78,815.02,89.74,60.62,62.15,60.91,0.00,0.10
13979,800.00,12.78,550.00,12.78,814.96,89.66,60.60,62.15,60.91,0.00,0.12
13982,796.00,12.78,544.00,12.78,814.94,89.54,60.62,62.26,60.91,0.00,0.12
13985,738.00,12.79,492.00,12.78,815.02,89.77,60.64,62.15,60.91,0.00,0.10
13988,728.00,12.79,482.00,12.78,815.00,89.77,60.60,62.15,60.91,0.00,0.09
13991,800.00,12.79,548.00,12.78,814.97,89.59,60.60,62.04,60.91,0.00,0.12
13994,800.00,12.78,548.00,12.78,814.93,89.68,60.60,62.15,60.91,0.00,0.12
13997,800.00,12.79,544.00,12.78,814.98,89.54,60.58,62.15,60.91,0.00,0.09
14000,738.00,12.79,488.00,12.78,814.92,89.73,60.58,62.15,60.91,0.00,0.10
14003,748.00,12.79,476.00,12.78,814.96,89.68,60.62,62.15,60.91,0.00,0.09
14006,800.00,12.79,544.00,12.78,814.98,89.52,60.60,62.15,60.91,0.00,0.12
14009,806.00,12.78,540.00,12.78,814.98,89.58,60.58,62.04,60.91,0.00,0.12
14012,800.00,12.79,540.00,12.78,815.02,89.76,60.58,62.15,60.91,0.00,0.12
14015,796.00,12.78,538.00,12.78,814.97,89.68,60.58,62.15,60.91,0.00,0.09
14018,734.00,12.78,478.00,12.78,814.95,89.53,60.58,62.04,60.91,0.00,0.09
14021,730.00,12.79,476.00,12.78,815.02,89.78,60.57,62.15,60.91,0.00,0.09
14024,790.00,12.78,550.00,12.78,815.00,89.67,60.58,62.15,60.91,0.00,0.12
14027,728.00,12.79,476.00,12.78,814.95,89.57,60.55,62.15,60.91,0.00,0.10
14030,730.00,12.79,482.00,12.78,814.96,89.57,60.57,62.15,60.91,0.00,0.09
14033,806.00,12.78,538.00,12.78,814.97,89.72,60.55,62.15,60.91,0.00,0.12
14036,734.00,12.79,484.00,12.78,815.00,89.81,60.55,62.15,60.91,0.00,0.09
14039,810.00,12.79,548.00,12.78,815.00,89.63,60.55,62.15,60.91,0.00,0.19
14042,740.00,12.79,482.00,12.78,815.00,89.72,60.55,62.15,60.91,0.00,0.30
14045,728.00,12.78,476.00,12.78,814.97,89.67,60.53,62.15,60.91,0.00,0.29
14048,796.00,12.79,538.00,12.78,815.00,89.67,60.51,62.15,60.91,0.00,0.32
14051,738.00,12.79,478.00,12.78,814.92,89.66,60.53,62.15,60.91,0.00,0.29
14054,792.00,12.78,540.00,12.78,814.89,89.47,60.51,62.15,60.91,0.00,0.31
14057,734.00,12.79,478.00,12.78,815.03,89.67,60.51,62.15,60.91,0.00,0.29
14060,792.00,12.78,544.00,12.78,815.04,89.61,60.51,62.15,60.91,0.00,0.19
14063,792.00,12.78,540.00,12.78,815.03,89.35,60.51,62.15,60.91,0.00,0.31
