# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
29524,738.00,12.72,484.00,12.71,813.70,61.02,66.76,67.21,65.07,0.00,1.81
29527,802.00,12.72,550.00,12.71,813.65,60.62,66.78,67.32,65.07,0.00,2.13
29530,800.00,12.72,550.00,12.71,813.64,61.25,66.76,67.21,65.07,0.00,1.78
29533,792.00,12.72,544.00,12.71,813.67,61.93,66.78,67.21,65.07,0.00,1.99
29536,740.00,12.72,482.00,12.72,813.63,62.04,66.78,67.21,65.07,0.00,2.62
29539,738.00,12.72,482.00,12.71,813.61,61.72,66.78,67.32,65.07,0.00,2.62
29542,800.00,12.72,540.00,12.71,813.66,61.21,66.78,67.21,65.07,0.00,2.44
29545,744.00,12.72,476.00,12.71,813.67,61.93,66.79,67.32,64.96,0.00,2.40
29548,802.00,12.72,548.00,12.71,813.64,62.09,66.79,67.21,65.07,0.00,2.41
29551,730.00,12.72,476.00,12.72,813.62,61.19,66.78,67.32,65.07,0.00,2.12
29554,730.00,12.72,478.00,12.72,813.66,61.88,66.78,67.32,65.07,0.00,2.12
29557,728.00,12.72,482.00,12.71,813.63,61.37,66.79,67.21,65.07,0.00,2.42
29560,796.00,12.72,544.00,12.71,813.63,61.65,66.81,67.32,65.07,0.00,2.39
29563,796.00,12.72,540.00,12.71,813.70,61.69,66.81,67.32,65.07,0.00,2.71
29566,806.00,12.72,540.00,12.71,813.64,61.74,66.81,67.21,65.07,0.00,2.51
29569,740.00,12.72,476.00,12.71,813.64,61.37,66.81,67.21,65.07,0.00,2.61
29572,802.00,12.72,478.00,12.71,813.61,61.29,66.81,67.32,65.07,0.00,2.51
29575,730.00,12.72,482.00,12.71,813.65,61.11,66.81,67.21,65.07,0.00,2.62
29578,792.00,12.72,476.00,12.71,813.70,61.79,66.81,67.32,65.07,0.00,2.50
29581,792.00,12.72,540.00,12.71,813.57,61.10,66.83,67.32,65.07,0.00,2.91
29584,744.00,12.72,482.00,12.71,813.66,61.32,66.85,67.32,65.07,0.00,2.73
29587,810.00,12.71,544.00,12.72,813.63,60.99,66.83,67.32,65.07,0.00,2.61
29590,800.00,12.72,544.00,12.71,813.60,60.49,66.85,67.32,65.07,0.00,2.33
29593,796.00,12.72,550.00,12.71,813.65,60.38,66.87,67.32,65.07,0.00,1.93
29596,720.00,12.72,492.00,12.71,813.67,60.43,66.88,67.32,65.07,0.00,2.01
29599,728.00,12.72,482.00,12.72,813.64,60.82,66.87,67.32,65.07,0.00,2.20
29602,806.00,12.72,550.00,12.71,813.68,61.18,66.87,67.32,65.07,0.00,1.98
29605,734.00,12.72,492.00,12.71,813.67,61.46,66.88,67.32,65.07,0.00,2.32
29608,730.00,12.72,482.00,12.71,813.65,61.76,66.90,67.21,65.07,0.00,2.62
29611,740.00,12.72,482.00,12.72,813.64,61.36,66.87,67.32,65.07,0.00,2.54
29614,734.00,12.72,492.00,12.72,813.66,61.01,66.88,67.21,65.07,0.00,2.53
29617,730.00,12.72,482.00,12.71,813.70,60.85,66.88,67.21,65.07,0.00,2.53
29620,790.00,12.72,550.00,12.71,813.67,60.89,66.92,67.21,65.07,0.00,2.74
29623,734.00,12.72,488.00,12.71,813.61,60.27,66.92,67.21,65.07,0.00,2.83
29626,802.00,12.72,550.00,12.71,813.58,59.82,66.94,67.21,65.07,0.00,2.51
29629,802.00,12.72,550.00,12.71,813.61,59.96,66.96,67.21,65.07,0.00,2.43
29632,734.00,12.72,492.00,12.71,813.59,60.54,66.97,67.32,65.07,0.00,2.81
29635,730.00,12.72,488.00,12.71,813.61,60.43,67.01,67.21,65.19,0.00,2.51
29638,730.00,12.72,488.00,12.72,813.66,60.90,67.01,67.21,65.07,0.00,2.70
29641,786.00,12.72,548.00,12.71,813.66,60.92,67.03,67.21,65.07,0.00,2.71
29644,734.00,12.72,498.00,12.72,813.65,60.08,67.03,67.32,65.07,0.00,2.88
29647,734.00,12.72,484.00,12.71,813.59,59.57,67.05,67.32,65.07,0.00,2.61
29650,802.00,12.72,548.00,12.71,813.59,60.03,67.08,67.21,65.19,0.00,2.31
29653,740.00,12.72,482.00,12.71,813.58,60.76,67.08,67.32,65.07,0.00,2.44
29656,728.00,12.72,484.00,12.71,813.63,60.79,67.08,67.21,65.07,0.00,2.32
29659,734.00,12.72,488.00,12.72,813.65,61.15,67.08,67.21,65.07,0.00,2.43
29662,790.00,12.72,550.00,12.71,813.63,61.14,67.08,67.32,65.19,0.00,2.41
29665,734.00,12.72,488.00,12.71,813.66,61.67,67.08,67.32,65.19,0.00,2.23
29668,800.00,12.72,550.00,12.71,813.64,61.23,67.05,67.21,65.19,0.00,2.23
29671,800.00,12.72,544.00,12.71,813.59,61.12,67.05,67.32,65.07,0.00,2.09
29674,734.00,12.72,482.00,12.72,813.59,61.51,67.01,67.32,65.19,0.00,2.41
29677,792.00,12.72,544.00,12.72,813.66,61.07,67.03,67.21,65.19,0.00,2.30
29680,730.00,12.72,476.00,12.71,813.57,60.92,67.03,67.32,65.19,0.00,2.33
29683,796.00,12.72,544.00,12.71,813.60,61.20,67.01,67.21,65.07,0.00,2.23
29686,810.00,12.72,540.00,12.71,813.61,61.08,66.99,67.21,65.19,0.00,2.71
29689,796.00,12.72,544.00,12.71,813.62,61.31,66.99,67.32,65.07,0.00,2.83
29692,738.00,12.71,482.00,12.72,813.62,61.22,66.99,67.21,65.19,0.00,2.42
29695,734.00,12.72,472.00,12.71,813.62,61.14,66.96,67.21,65.19,0.00,2.32
29698,728.00,12.72,476.00,12.72,813.64,61.43,66.97,67.32,65.19,0.00,2.76
29701,790.00,12.71,548.00,12.71,813.64,61.26,66.96,67.32,65.19,0.00,2.60
29704,792.00,12.71,540.00,12.71,813.59,61.50,66.96,67.32,65.19,0.00,2.51
29707,800.00,12.72,538.00,12.71,813.62,61.53,66.96,67.32,65.19,0.00,2.46
29710,730.00,12.72,476.00,12.71,813.67,61.81,66.96,67.21,65.07,0.00,2.31
29713,786.00,12.72,540.00,12.71,813.64,61.77,66.90,67.32,65.07,0.00,2.31
29716,734.00,12.72,482.00,12.71,813.64,62.00,66.92,67.21,65.19,0.00,2.25
29719,790.00,12.72,548.00,12.71,813.65,61.66,66.88,67.21,65.19,0.00,2.26
29722,728.00,12.72,482.00,12.71,813.53,61.82,66.90,67.32,65.07,0.00,2.62
29725,806.00,12.72,554.00,12.71,813.68,61.59,66.88,67.32,65.19,0.00,2.57
29728,728.00,12.72,482.00,12.71,813.70,61.27,66.88,67.21,65.07,0.00,2.43
29731,738.00,12.72,488.00,12.72,813.65,61.25,66.85,67.21,65.19,0.00,2.43
29734,744.00,12.72,492.00,12.72,813.58,61.37,66.87,67.21,65.19,0.00,2.63
29737,796.00,12.71,554.00,12.71,813.60,61.73,66.87,67.21,65.19,0.00,2.44
29740,734.00,12.72,488.00,12.72,813.66,62.21,66.83,67.32,65.07,0.00,2.31
29743,738.00,12.72,492.00,12.71,813.63,62.43,66.81,67.21,65.19,0.00,2.22
29746,796.00,12.72,558.00,12.71,813.63,62.30,66.81,67.32,65.19,0.00,2.42
29749,800.00,12.72,550.00,12.71,813.62,61.72,66.78,67.32,65.19,0.00,2.51
29752,802.00,12.72,558.00,12.71,813.68,61.80,66.76,67.32,65.19,0.00,2.41
29755,740.00,12.72,484.00,12.71,813.67,61.96,66.78,67.21,65.19,0.00,2.20
29758,724.00,12.72,492.00,12.71,813.61,62.44,66.76,67.32,65.19,0.00,2.11
29761,728.00,12.72,492.00,12.71,813.64,62.25,66.76,67.21,65.19,0.00,2.11
29764,738.00,12.72,488.00,12.71,813.63,61.98,66.78,67.32,65.19,0.00,2.20
29767,734.00,12.72,484.00,12.71,813.64,62.28,66.76,67.32,65.07,0.00,2.53
29770,740.00,12.72,492.00,12.71,813.68,62.70,66.72,67.32,65.19,0.00,2.50
29773,802.00,12.71,548.00,12.71,813.72,62.86,66.69,67.32,65.19,0.00,2.71
29776,734.00,12.72,482.00,12.71,813.55,62.72,66.67,67.32,65.19,0.00,2.61
29779,792.00,12.72,548.00,12.71,813.68,62.70,66.63,67.21,65.07,0.00,2.67
29782,730.00,12.72,476.00,12.71,813.58,62.68,66.63,67.32,65.19,0.00,2.83
29785,728.00,12.72,478.00,12.71,813.62,62.54,66.63,67.21,65.07,0.00,2.61
29788,734.00,12.72,478.00,12.71,813.65,62.76,66.63,67.32,65.19,0.00,2.51
29791,744.00,12.72,476.00,12.71,813.66,62.56,66.61,67.32,65.19,0.00,2.42
29794,802.00,12.72,544.00,12.71,813.62,62.52,66.61,67.21,65.19,0.00,2.33
29797,796.00,12.71,538.00,12.71,813.58,62.73,66.60,67.32,65.19,0.00,2.23
29800,724.00,12.72,482.00,12.71,813.61,62.42,66.58,67.32,65.19,0.00,2.28
29803,796.00,12.72,538.00,12.71,813.58,62.04,66.58,67.32,65.19,0.00,2.79
29806,800.00,12.72,540.00,12.71,813.58,61.92,66.56,67.21,65.19,0.00,2.87
29809,802.00,12.72,544.00,12.71,813.60,62.56,66.54,67.32,65.19,0.00,3.30
29812,810.00,12.71,540.00,12.71,813.60,62.53,66.58,67.21,65.07,0.00,3.09
29815,728.00,12.72,478.00,12.71,813.60,62.36,66.58,67.32,65.19,0.00,3.00
29818,728.00,12.71,482.00,12.71,813.68,62.56,66.56,67.32,65.19,0.00,2.53
29821,728.00,12.72,482.00,12.71,813.65,62.92,66.54,67.21,65.19,0.00,2.40
29824,792.00,12.72,544.00,12.71,813.60,62.44,66.56,67.32,65.19,0.00,2.41
29827,800.00,12.72,548.00,12.71,813.60,62.76,66.54,67.21,65.19,0.00,2.93
29830,740.00,12.72,484.00,12.71,813.59,62.54,66.56,67.32,65.19,0.00,3.02
29833,796.00,12.72,550.00,12.71,813.65,62.68,66.52,67.32,65.19,0.00,2.81
29836,728.00,12.72,482.00,12.71,813.63,62.69,66.54,67.32,65.07,0.00,3.32
29839,802.00,12.72,550.00,12.71,813.60,61.96,66.54,67.21,65.19,0.00,3.42
29842,792.00,12.72,492.00,12.71,813.65,62.03,66.58,67.32,65.19,0.00,3.25
29845,784.00,12.71,554.00,12.71,813.62,61.29,66.61,67.21,65.19,0.00,2.87
29848,744.00,12.72,482.00,12.71,813.64,61.84,66.61,67.32,65.19,0.00,2.96
29851,738.00,12.72,488.00,12.72,813.63,61.34,66.69,67.21,65.19,0.00,2.80
29854,800.00,12.72,548.00,12.71,813.58,60.80,66.70,67.32,65.19,0.00,2.38
29857,796.00,12.72,560.00,12.71,813.59,62.15,66.70,67.21,65.19,0.00,2.13
29860,730.00,12.72,482.00,12.71,813.57,61.86,66.70,67.32,65.07,0.00,2.28
29863,730.00,12.72,492.00,12.71,813.57,61.81,66.72,67.32,65.19,0.00,2.94
29866,800.00,12.71,554.00,12.71,813.63,61.67,66.72,67.32,65.19,0.00,2.61
29869,748.00,12.72,482.00,12.71,813.63,61.49,66.74,67.32,65.19,0.00,2.60
29872,738.00,12.72,482.00,12.71,813.61,61.50,66.74,67.21,65.07,0.00,3.38
29875,796.00,12.71,550.00,12.71,813.59,61.56,66.74,67.32,65.07,0.00,3.41
29878,792.00,12.72,544.00,12.71,813.52,61.53,66.76,67.32,65.19,0.00,3.11
29881,728.00,12.72,482.00,12.71,813.57,61.67,66.79,67.32,65.19,0.00,3.14
29884,796.00,12.71,550.00,12.71,813.55,62.04,66.76,67.32,65.19,0.00,3.01
29887,810.00,12.72,550.00,12.71,813.59,61.71,66.78,67.32,65.19,0.00,2.90
29890,802.00,12.72,544.00,12.71,813.58,61.51,66.81,67.21,65.07,0.00,2.54
29893,734.00,12.72,482.00,12.71,813.56,60.33,66.83,67.32,65.07,0.00,2.12
29896,728.00,12.72,478.00,12.71,813.60,61.23,66.83,67.21,65.07,0.00,2.11
29899,796.00,12.72,540.00,12.71,813.58,61.69,66.83,67.32,65.19,0.00,2.16
29902,740.00,12.72,476.00,12.71,813.63,61.83,66.81,67.21,65.19,0.00,2.54
29905,802.00,12.72,540.00,12.71,813.60,61.85,66.85,67.32,65.19,0.00,2.71
29908,740.00,12.72,482.00,12.71,813.52,61.59,66.83,67.32,65.07,0.00,2.73
29911,730.00,12.72,478.00,12.72,813.58,61.52,66.81,67.21,65.07,0.00,2.54
29914,738.00,12.72,488.00,12.71,813.63,61.19,66.83,67.21,65.19,0.00,2.53
29917,730.00,12.72,484.00,12.71,813.61,60.96,66.85,67.21,65.07,0.00,2.53
29920,730.00,12.72,484.00,12.71,813.61,60.84,66.87,67.32,65.19,0.00,2.53
29923,800.00,12.71,550.00,12.71,813.54,60.98,66.87,67.21,65.19,0.00,2.31
29926,744.00,12.72,488.00,12.71,813.56,60.80,66.88,67.21,65.19,0.00,2.34
29929,800.00,12.72,550.00,12.71,813.57,60.46,66.88,67.32,65.19,0.00,2.41
29932,802.00,12.71,548.00,12.71,813.61,60.62,66.92,67.32,65.19,0.00,2.43
29935,730.00,12.72,492.00,12.71,813.58,60.59,66.90,67.32,65.19,0.00,2.22
29938,728.00,12.71,484.00,12.71,813.52,60.67,66.92,67.32,65.19,0.00,2.11
29941,730.00,12.71,488.00,12.72,813.64,60.61,66.94,67.32,65.07,0.00,2.21
29944,734.00,12.72,482.00,12.71,813.52,60.71,66.94,67.32,65.19,0.00,2.20
29947,800.00,12.72,554.00,12.71,813.60,61.29,66.92,67.32,65.19,0.00,2.33
29950,800.00,12.72,558.00,12.71,813.60,61.65,66.94,67.32,65.07,0.00,2.28
29953,724.00,12.72,482.00,12.71,813.57,61.11,66.92,67.21,65.07,0.00,2.31
29956,734.00,12.72,484.00,12.71,813.62,61.26,66.92,67.21,65.07,0.00,2.11
29959,738.00,12.71,484.00,12.72,813.59,61.12,66.92,67.32,65.19,0.00,2.01
29962,796.00,12.72,548.00,12.71,813.63,61.39,66.92,67.32,65.19,0.00,2.04
29965,738.00,12.72,488.00,12.71,813.54,61.20,66.94,67.32,65.19,0.00,2.24
29968,802.00,12.72,548.00,12.71,813.62,60.96,66.92,67.32,65.19,0.00,2.17
29971,728.00,12.72,482.00,12.71,813.57,61.50,66.92,67.21,65.07,0.00,1.91
29974,740.00,12.72,484.00,12.71,813.56,61.87,66.92,67.32,65.07,0.00,2.12
29977,792.00,12.72,548.00,12.71,813.60,62.28,66.90,67.32,65.07,0.00,2.43
29980,734.00,12.72,478.00,12.71,813.62,61.99,66.87,67.21,65.07,0.00,2.19
29983,802.00,12.72,544.00,12.71,813.55,62.21,66.87,67.21,65.19,0.00,2.09
29986,738.00,12.72,476.00,12.71,813.60,62.13,66.85,67.21,65.19,0.00,2.01
29989,796.00,12.72,548.00,12.71,813.59,61.85,66.85,67.21,65.19,0.00,2.03
29992,728.00,12.72,488.00,12.71,813.59,62.27,66.81,67.32,65.19,0.00,2.01
29995,792.00,12.72,544.00,12.71,813.54,62.42,66.78,67.21,65.07,0.00,2.38
29998,730.00,12.72,482.00,12.72,813.56,62.23,66.78,67.32,65.19,0.00,2.32
30001,796.00,12.71,550.00,12.71,813.61,61.89,66.79,67.32,65.19,0.00,2.51
30004,740.00,12.72,482.00,12.71,813.54,60.90,66.81,67.32,65.19,0.00,2.51
30007,800.00,12.71,554.00,12.71,813.56,60.20,66.81,67.32,65.07,0.00,2.21
30010,730.00,12.72,478.00,12.72,813.62,60.94,66.79,67.32,65.07,0.00,2.01
30013,792.00,12.72,544.00,12.71,813.58,60.66,66.83,67.21,65.19,0.00,2.08
30016,796.00,12.72,550.00,12.71,813.49,60.89,66.85,67.21,65.19,0.00,2.18
30019,800.00,12.71,548.00,12.71,813.56,61.19,66.85,67.21,65.19,0.00,2.23
30022,802.00,12.72,550.00,12.71,813.56,61.59,66.87,67.21,65.07,0.00,2.03
30025,734.00,12.72,482.00,12.71,813.60,61.90,66.83,67.21,65.19,0.00,2.01
30028,796.00,12.71,550.00,12.71,813.46,62.10,66.85,67.21,65.07,0.00,1.98
30031,792.00,12.72,548.00,12.71,813.52,62.22,66.81,67.21,65.19,0.00,2.23
30034,800.00,12.71,550.00,12.71,813.58,62.06,66.81,67.32,65.07,0.00,2.13
30037,728.00,12.71,484.00,12.71,813.53,62.36,66.79,67.21,65.19,0.00,2.15
30040,802.00,12.71,548.00,12.71,813.65,61.32,66.81,67.21,65.19,0.00,2.19
30043,744.00,12.72,492.00,12.71,813.55,61.44,66.79,67.21,65.19,0.00,2.01
30046,800.00,12.71,558.00,12.71,813.64,61.37,66.78,67.21,65.19,0.00,1.96
30049,730.00,12.72,488.00,12.71,813.61,61.48,66.78,67.21,65.07,0.00,1.81
30052,792.00,12.71,554.00,12.71,813.55,62.02,66.76,67.21,65.19,0.00,1.40
30055,730.00,12.71,484.00,12.71,813.53,62.18,66.78,67.21,65.19,0.00,1.39
30058,792.00,12.71,548.00,12.71,813.54,62.30,66.74,67.21,65.07,0.00,1.52
30061,740.00,12.72,482.00,12.71,813.56,62.51,66.74,67.32,65.19,0.00,1.52
30064,738.00,12.71,478.00,12.71,813.54,62.56,66.74,67.21,65.19,0.00,1.60
30067,796.00,12.72,544.00,12.71,813.60,62.28,66.70,67.21,65.19,0.00,1.71
30070,730.00,12.71,478.00,12.71,813.55,62.28,66.72,67.21,65.07,0.00,1.70
30073,730.00,12.71,482.00,12.71,813.59,62.00,66.70,67.21,65.19,0.00,1.89
30076,796.00,12.72,550.00,12.72,813.57,61.90,66.67,67.21,65.19,0.00,2.22
30079,796.00,12.72,548.00,12.71,813.57,62.05,66.65,67.21,65.07,0.00,2.23
30082,740.00,12.72,482.00,12.71,813.51,62.10,66.63,67.21,65.19,0.00,2.31
30085,792.00,12.72,550.00,12.71,813.52,61.23,66.65,67.21,65.19,0.00,2.28
30088,790.00,12.71,544.00,12.71,813.60,60.87,66.65,67.21,65.19,0.00,2.33
30091,734.00,12.72,476.00,12.71,813.55,61.24,66.67,67.21,65.19,0.00,2.13
30094,734.00,12.72,476.00,12.71,813.60,61.07,66.67,67.21,65.19,0.00,1.61
30097,800.00,12.72,548.00,12.71,813.50,61.09,66.69,67.21,65.07,0.00,1.83
30100,806.00,12.71,544.00,12.71,813.59,61.69,66.69,67.21,65.19,0.00,2.00
30103,800.00,12.72,550.00,12.71,813.53,61.91,66.69,67.21,65.19,0.00,2.13
30106,790.00,12.72,544.00,12.71,813.58,62.00,66.69,67.32,65.19,0.00,2.33
30109,734.00,12.72,478.00,12.71,813.61,62.18,66.67,67.21,65.07,0.00,2.01
30112,796.00,12.71,550.00,12.71,813.56,62.29,66.67,67.21,65.19,0.00,1.97
30115,734.00,12.72,488.00,12.71,813.48,62.59,66.69,67.21,65.07,0.00,1.91
30118,738.00,12.72,484.00,12.72,813.53,62.78,66.65,67.21,65.19,0.00,1.71
30121,806.00,12.72,550.00,12.71,813.57,62.61,66.63,67.21,65.19,0.00,1.63
30124,792.00,12.72,550.00,12.71,813.55,62.36,66.63,67.21,65.19,0.00,2.07
30127,728.00,12.71,492.00,12.71,813.58,62.21,66.61,67.21,65.07,0.00,2.43
30130,796.00,12.71,550.00,12.71,813.53,61.98,66.61,67.21,65.19,0.00,2.28
30133,740.00,12.71,488.00,12.71,813.49,62.18,66.60,67.21,65.19,0.00,2.21
30136,744.00,12.72,484.00,12.71,813.58,62.16,66.60,67.21,65.07,0.00,2.10
30139,792.00,12.72,554.00,12.71,813.57,62.40,66.58,67.21,65.19,0.00,2.33
30142,734.00,12.72,488.00,12.71,813.56,62.63,66.56,67.21,65.07,0.00,2.41
30145,792.00,12.71,554.00,12.71,813.55,62.48,66.56,67.21,65.07,0.00,2.40
30148,790.00,12.72,548.00,12.71,813.50,62.53,66.52,67.10,65.07,0.00,2.45
30151,802.00,12.72,550.00,12.71,813.61,62.45,66.52,67.21,65.19,0.00,2.31
30154,740.00,12.72,482.00,12.71,813.54,62.79,66.51,67.21,65.19,0.00,2.92
30157,802.00,12.71,476.00,12.71,813.55,62.71,66.51,67.21,65.19,0.00,2.62
30160,740.00,12.72,482.00,12.71,813.57,62.69,66.47,67.21,65.07,0.00,2.73
30163,792.00,12.72,548.00,12.71,813.61,62.69,66.47,67.10,65.07,0.00,2.48
30166,730.00,12.72,484.00,12.71,813.57,63.09,66.45,67.21,65.19,0.00,2.44
30169,800.00,12.71,548.00,12.71,813.55,62.94,66.42,67.21,65.07,0.00,2.39
30172,738.00,12.72,478.00,12.72,813.57,62.92,66.42,67.21,65.19,0.00,2.21
30175,800.00,12.72,540.00,12.71,813.56,62.97,66.40,67.21,65.19,0.00,2.62
30178,728.00,12.72,476.00,12.71,813.59,63.21,66.38,67.21,65.19,0.00,3.17
30181,728.00,12.71,476.00,12.71,813.55,62.85,66.36,67.21,65.19,0.00,3.22
30184,796.00,12.72,544.00,12.71,813.53,63.01,66.36,67.21,65.19,0.00,3.12
30187,730.00,12.71,476.00,12.71,813.59,62.88,66.36,67.21,65.07,0.00,2.83
30190,744.00,12.72,484.00,12.71,813.55,63.11,66.34,67.10,65.19,0.00,2.53
30193,796.00,12.72,544.00,12.71,813.53,63.04,66.33,67.21,65.19,0.00,2.71
30196,734.00,12.71,488.00,12.71,813.53,63.34,66.33,67.21,65.19,0.00,2.84
30199,738.00,12.71,492.00,12.71,813.52,63.07,66.31,67.21,65.19,0.00,2.61
30202,734.00,12.72,488.00,12.71,813.52,63.26,66.31,67.21,65.19,0.00,2.63
30205,724.00,12.71,482.00,12.71,813.58,63.31,66.24,67.21,65.19,0.00,3.03
30208,734.00,12.72,484.00,12.71,813.59,63.51,66.25,67.21,65.19,0.00,2.64
30211,740.00,12.72,484.00,12.72,813.55,63.39,66.24,67.21,65.07,0.00,2.78
30214,728.00,12.72,488.00,12.71,813.60,62.95,66.24,67.21,65.19,0.00,2.83
30217,728.00,12.72,484.00,12.71,813.52,63.04,66.24,67.21,65.19,0.00,2.94
30220,728.00,12.72,484.00,12.71,813.60,63.07,66.24,67.21,65.19,0.00,2.95
30223,724.00,12.72,492.00,12.71,813.62,62.63,66.22,67.21,65.07,0.00,2.60
30226,734.00,12.72,484.00,12.71,813.60,62.70,66.24,67.21,65.19,0.00,2.53
30229,806.00,12.71,550.00,12.71,813.65,63.06,66.24,67.21,65.19,0.00,2.49
30232,734.00,12.71,482.00,12.71,813.58,62.84,66.20,67.21,65.07,0.00,2.97
30235,790.00,12.72,550.00,12.71,813.65,62.62,66.22,67.21,65.19,0.00,3.19
30238,800.00,12.72,550.00,12.71,813.62,62.86,66.22,67.21,65.19,0.00,3.03
30241,790.00,12.71,550.00,12.71,813.64,62.02,66.29,67.10,65.07,0.00,2.46
30244,802.00,12.71,548.00,12.71,813.60,62.62,66.27,67.21,65.07,0.00,2.22
30247,740.00,12.71,476.00,12.71,813.60,63.12,66.25,67.21,65.07,0.00,2.31
30250,740.00,12.71,482.00,12.71,813.62,63.29,66.27,67.10,65.07,0.00,2.82
30253,734.00,12.71,482.00,12.71,813.54,63.30,66.25,67.21,65.19,0.00,2.91
30256,792.00,12.71,540.00,12.71,813.54,63.47,66.25,67.10,65.07,0.00,2.71
30259,800.00,12.72,540.00,12.71,813.56,63.04,66.25,67.21,65.19,0.00,2.33
30262,790.00,12.71,544.00,12.71,813.57,63.29,66.25,67.21,65.19,0.00,2.75
30265,802.00,12.71,548.00,12.71,813.64,62.77,66.24,67.10,65.19,0.00,2.91
30268,810.00,12.72,548.00,12.71,813.63,62.64,66.25,67.10,65.19,0.00,3.02
30271,728.00,12.72,478.00,12.71,813.61,62.37,66.25,67.10,65.19,0.00,2.93
30274,724.00,12.71,476.00,12.71,813.60,62.81,66.25,67.10,65.07,0.00,2.70
30277,728.00,12.71,482.00,12.71,813.52,62.81,66.25,67.21,65.19,0.00,2.63
30280,790.00,12.72,548.00,12.71,813.65,62.80,66.25,67.21,65.07,0.00,2.49
30283,740.00,12.71,488.00,12.71,813.60,63.30,66.27,67.21,65.19,0.00,2.68
30286,740.00,12.72,488.00,12.71,813.58,62.68,66.24,67.10,65.19,0.00,2.71
30289,796.00,12.72,554.00,12.71,813.58,62.72,66.25,67.21,65.07,0.00,2.79
30292,738.00,12.72,492.00,12.71,813.62,62.72,66.25,67.10,65.07,0.00,3.03
30295,738.00,12.71,492.00,12.71,813.55,62.66,66.25,67.21,65.19,0.00,2.71
30298,738.00,12.72,482.00,12.71,813.52,62.85,66.27,67.21,65.07,0.00,2.41
30301,728.00,12.72,484.00,12.72,813.60,62.88,66.25,67.21,65.07,0.00,2.51
30304,730.00,12.72,488.00,12.71,813.58,63.12,66.27,67.10,65.19,0.00,2.11
30307,806.00,12.72,554.00,12.71,813.61,62.86,66.24,67.10,65.07,0.00,2.60
30310,796.00,12.71,554.00,12.71,813.56,62.26,66.25,67.21,65.19,0.00,2.44
30313,792.00,12.72,558.00,12.71,813.59,62.38,66.25,67.10,65.07,0.00,2.61
30316,800.00,12.72,550.00,12.71,813.51,62.70,66.25,67.21,65.07,0.00,2.51
30319,730.00,12.72,488.00,12.71,813.65,63.14,66.24,67.10,65.07,0.00,2.71
30322,800.00,12.72,548.00,12.71,813.62,62.69,66.25,67.10,65.07,0.00,2.68
30325,800.00,12.71,554.00,12.71,813.52,62.94,66.25,67.10,65.07,0.00,2.61
30328,744.00,12.72,488.00,12.71,813.58,62.49,66.24,67.10,65.07,0.00,2.84
30331,730.00,12.72,482.00,12.71,813.62,61.92,66.27,67.10,65.07,0.00,2.90
30334,792.00,12.71,482.00,12.71,813.55,61.74,66.27,67.10,65.07,0.00,2.71
30337,730.00,12.72,488.00,12.72,813.65,62.23,66.29,67.10,65.19,0.00,2.64
30340,802.00,12.71,538.00,12.71,813.54,62.26,66.31,67.10,65.07,0.00,2.61
30343,738.00,12.72,478.00,12.71,813.53,61.82,66.29,67.10,65.07,0.00,2.60
30346,740.00,12.72,478.00,12.71,813.55,61.84,66.33,67.10,65.07,0.00,2.73
30349,792.00,12.71,544.00,12.71,813.56,62.04,66.36,67.10,65.07,0.00,2.48
30352,728.00,12.72,478.00,12.71,813.61,62.29,66.34,67.10,65.07,0.00,2.43
30355,730.00,12.72,478.00,12.71,813.64,62.67,66.34,67.10,65.07,0.00,2.51
30358,800.00,12.71,548.00,12.71,813.57,62.37,66.34,67.10,65.19,0.00,2.51
30361,734.00,12.72,482.00,12.71,813.57,62.55,66.33,67.10,65.19,0.00,2.51
30364,806.00,12.72,540.00,12.71,813.59,62.59,66.33,67.10,65.07,0.00,2.41
30367,730.00,12.72,476.00,12.71,813.59,62.29,66.33,67.10,65.19,0.00,2.43
30370,740.00,12.72,478.00,12.71,813.58,62.43,66.33,67.10,65.19,0.00,2.61
30373,792.00,12.71,548.00,12.71,813.58,62.37,66.31,67.10,65.19,0.00,2.63
30376,796.00,12.72,548.00,12.71,813.62,62.58,66.33,67.21,65.19,0.00,2.69
30379,730.00,12.72,488.00,12.71,813.55,61.84,66.33,67.21,65.19,0.00,2.71
30382,766.00,12.72,488.00,12.71,813.59,62.35,66.34,67.10,65.07,0.00,2.29
30385,800.00,12.72,544.00,12.71,813.55,61.81,66.33,67.10,65.19,0.00,2.51
30388,796.00,12.72,550.00,12.71,813.59,61.73,66.34,67.10,65.07,0.00,2.43
30391,734.00,12.72,488.00,12.71,813.61,62.16,66.33,67.10,65.07,0.00,2.41
30394,792.00,12.72,554.00,12.71,813.64,62.23,66.33,67.10,65.07,0.00,2.28
30397,796.00,12.71,550.00,12.71,813.59,62.32,66.34,66.99,65.07,0.00,2.31
30400,802.00,12.71,554.00,12.71,813.59,62.34,66.34,67.10,65.07,0.00,2.43
30403,810.00,12.72,550.00,12.71,813.62,62.33,66.31,67.10,65.07,0.00,2.31
30406,802.00,12.72,560.00,12.71,813.58,62.19,66.33,67.10,65.19,0.00,2.58
