# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
1765,730.00,12.67,478.00,12.66,810.39,34.43,74.05,72.95,72.84,0.00,2.24
1768,724.00,12.67,484.00,12.66,810.40,34.82,74.07,72.84,72.72,0.00,3.27
1771,728.00,12.67,482.00,12.66,810.38,34.88,74.07,72.84,72.72,0.00,3.03
1774,738.00,12.67,488.00,12.66,810.37,34.73,74.05,72.84,72.72,0.00,2.52
1777,738.00,12.67,488.00,12.66,810.39,34.86,74.05,72.84,72.84,0.00,2.12
1780,730.00,12.67,484.00,12.66,810.30,34.67,74.05,72.84,72.84,0.00,2.03
1783,728.00,12.67,488.00,12.66,810.37,34.58,74.03,72.84,72.72,0.00,1.75
1786,790.00,12.67,550.00,12.66,810.36,34.42,74.03,72.84,72.84,0.00,1.31
1789,796.00,12.67,544.00,12.66,810.37,34.56,74.03,72.84,72.84,0.00,1.00
1792,800.00,12.67,548.00,12.66,810.35,34.58,74.03,72.84,72.84,0.00,1.10
1795,800.00,12.67,548.00,12.66,810.37,34.55,74.01,72.84,72.72,0.00,1.87
1798,790.00,12.67,540.00,12.66,810.31,34.75,74.01,72.84,72.84,0.00,2.41
1801,784.00,12.67,548.00,12.66,810.38,34.68,73.99,72.84,72.84,0.00,2.38
1804,738.00,12.67,488.00,12.66,810.42,34.48,73.99,72.84,72.84,0.00,1.83
1807,800.00,12.67,558.00,12.66,810.37,34.80,73.99,72.84,72.72,0.00,1.60
1810,792.00,12.67,554.00,12.66,810.36,34.81,73.98,72.84,72.72,0.00,1.40
1813,738.00,12.67,492.00,12.66,810.35,35.03,73.94,72.84,72.84,0.00,2.32
1816,796.00,12.67,548.00,12.66,810.33,34.60,73.96,72.84,72.84,0.00,2.14
1819,738.00,12.67,488.00,12.66,810.33,35.42,73.94,72.84,72.84,0.00,2.02
1822,800.00,12.67,554.00,12.66,810.32,35.44,73.92,72.84,72.72,0.00,2.28
1825,744.00,12.67,482.00,12.66,810.32,35.12,73.90,72.84,72.72,0.00,2.62
1828,728.00,12.67,488.00,12.66,810.29,34.70,73.89,72.84,72.72,0.00,2.69
1831,792.00,12.67,548.00,12.66,810.36,35.21,73.89,72.84,72.72,0.00,3.05
1834,796.00,12.67,558.00,12.66,810.32,35.18,73.87,72.84,72.84,0.00,3.13
1837,806.00,12.67,550.00,12.66,810.39,35.26,73.87,72.84,72.72,0.00,3.36
1840,740.00,12.67,494.00,12.66,810.24,35.22,73.85,72.84,72.72,0.00,3.01
1843,728.00,12.67,492.00,12.66,810.22,35.23,73.80,72.84,72.72,0.00,4.19
1846,784.00,12.67,558.00,12.66,810.31,35.30,73.78,72.84,72.72,0.00,4.07
1849,734.00,12.67,484.00,12.66,810.20,35.63,73.76,72.84,72.72,0.00,3.59
1852,738.00,12.67,482.00,12.66,810.29,35.60,73.72,72.72,72.72,0.00,4.22
1855,806.00,12.67,548.00,12.66,810.25,35.39,73.67,72.84,72.72,0.00,5.09
1858,738.00,12.67,478.00,12.66,810.27,35.81,73.65,72.72,72.72,0.00,3.52
1861,734.00,12.67,482.00,12.66,810.15,35.60,73.60,72.84,72.72,0.00,3.89
1864,792.00,12.67,550.00,12.66,810.20,35.57,73.56,72.72,72.72,0.00,3.29
1867,800.00,12.67,560.00,12.66,810.13,35.46,73.54,72.84,72.72,0.00,5.75
1870,740.00,12.67,488.00,12.66,810.23,35.58,73.51,72.84,72.72,0.00,4.80
1873,802.00,12.67,554.00,12.66,810.32,35.55,73.49,72.84,72.72,0.00,5.86
1876,738.00,12.67,492.00,12.66,810.30,35.81,73.45,72.84,72.72,0.00,4.76
1879,802.00,12.67,560.00,12.66,810.36,35.40,73.45,72.84,72.84,0.00,4.44
1882,734.00,12.67,482.00,12.66,810.33,34.97,73.47,72.72,72.72,0.00,3.35
1885,802.00,12.67,550.00,12.66,810.36,34.86,73.53,72.84,72.72,0.00,3.32
1888,738.00,12.67,476.00,12.66,810.31,34.63,73.56,72.72,72.72,0.00,2.84
1891,802.00,12.67,548.00,12.66,810.33,34.64,73.62,72.84,72.72,0.00,2.54
1894,792.00,12.67,548.00,12.66,810.33,34.47,73.65,72.84,72.72,0.00,2.19
1897,802.00,12.67,550.00,12.66,810.38,34.97,73.67,72.84,72.84,0.00,2.54
1900,740.00,12.67,492.00,12.66,810.36,35.12,73.67,72.84,72.72,0.00,2.84
1903,806.00,12.67,558.00,12.66,810.36,35.11,73.69,72.72,72.72,0.00,3.04
1906,796.00,12.67,548.00,12.66,810.35,34.58,73.71,72.84,72.72,0.00,2.17
1909,720.00,12.67,488.00,12.66,810.36,34.49,73.74,72.84,72.72,0.00,1.81
1912,800.00,12.67,550.00,12.66,810.36,34.38,73.78,72.84,72.72,0.00,1.71
1915,802.00,12.67,544.00,12.66,810.40,34.44,73.80,72.84,72.72,0.00,1.31
1918,734.00,12.67,482.00,12.66,810.37,35.00,73.80,72.84,72.72,0.00,1.25
1921,724.00,12.67,478.00,12.66,810.38,35.21,73.80,72.84,72.72,0.00,1.60
1924,734.00,12.67,482.00,12.66,810.37,35.11,73.78,72.84,72.72,0.00,1.85
1927,792.00,12.67,558.00,12.66,810.29,35.35,73.76,72.84,72.72,0.00,3.55
1930,800.00,12.67,548.00,12.66,810.40,35.59,73.74,72.84,72.72,0.00,3.46
1933,738.00,12.67,494.00,12.66,810.43,35.40,73.72,72.84,72.72,0.00,4.27
1936,802.00,12.67,560.00,12.66,810.36,34.79,73.72,72.72,72.84,0.00,3.94
1939,728.00,12.67,484.00,12.66,810.31,34.95,73.76,72.84,72.72,0.00,3.52
1942,734.00,12.67,492.00,12.66,810.31,35.18,73.76,72.84,72.84,0.00,4.47
1945,806.00,12.67,540.00,12.66,810.40,35.39,73.74,72.72,72.84,0.00,3.86
1948,802.00,12.67,544.00,12.66,810.29,34.86,73.76,72.84,72.72,0.00,2.81
1951,738.00,12.67,478.00,12.66,810.39,35.48,73.72,72.84,72.72,0.00,3.34
1954,796.00,12.67,550.00,12.66,810.32,35.17,73.72,72.84,72.72,0.00,3.77
1957,728.00,12.67,488.00,12.66,810.27,35.34,73.67,72.84,72.72,0.00,4.23
1960,728.00,12.67,492.00,12.66,810.26,35.28,73.63,72.95,72.72,0.00,4.16
1963,806.00,12.67,550.00,12.66,810.26,35.34,73.62,72.72,72.72,0.00,4.05
1966,738.00,12.67,494.00,12.66,810.30,35.30,73.62,72.72,72.72,0.00,4.08
1969,738.00,12.67,488.00,12.66,810.33,35.94,73.58,72.84,72.72,0.00,4.13
1972,792.00,12.67,544.00,12.66,810.26,35.83,73.56,72.72,72.84,0.00,4.46
1975,738.00,12.67,484.00,12.66,810.27,35.90,73.54,72.84,72.72,0.00,5.52
1978,802.00,12.67,548.00,12.66,810.25,35.14,73.56,72.72,72.72,0.00,4.42
1981,802.00,12.67,548.00,12.66,810.36,34.93,73.60,72.84,72.72,0.00,4.01
1984,792.00,12.67,550.00,12.66,810.25,34.75,73.65,72.72,72.72,0.00,3.84
1987,734.00,12.67,484.00,12.67,810.31,34.51,73.71,72.84,72.72,0.00,3.36
1990,730.00,12.67,478.00,12.66,810.40,34.70,73.76,72.72,72.72,0.00,3.59
1993,790.00,12.67,558.00,12.66,810.35,34.51,73.80,72.84,72.72,0.00,3.11
1996,796.00,12.67,560.00,12.66,810.35,34.54,73.85,72.84,72.72,0.00,2.91
1999,724.00,12.67,492.00,12.66,810.30,34.43,73.87,72.72,72.72,0.00,2.52
2002,734.00,12.67,484.00,12.66,810.36,34.52,73.90,72.84,72.72,0.00,2.12
2005,728.00,12.67,482.00,12.66,810.36,34.60,73.90,72.72,72.72,0.00,1.91
2008,734.00,12.67,478.00,12.66,810.39,34.55,73.90,72.84,72.72,0.00,1.75
2011,810.00,12.67,544.00,12.66,810.42,34.38,73.92,72.72,72.72,0.00,1.60
2014,750.00,12.67,488.00,12.66,810.44,34.46,73.92,72.72,72.72,0.00,1.33
2017,792.00,12.67,550.00,12.66,810.45,34.62,73.92,72.72,72.72,0.00,1.20
2020,728.00,12.67,484.00,12.66,810.41,34.76,73.92,72.84,72.72,0.00,1.02
2023,800.00,12.67,554.00,12.66,810.42,34.89,73.90,72.72,72.72,0.00,2.02
2026,800.00,12.67,554.00,12.66,810.46,35.20,73.89,72.84,72.72,0.00,2.08
2029,790.00,12.67,554.00,12.66,810.32,35.35,73.85,72.84,72.72,0.00,1.83
2032,734.00,12.67,484.00,12.66,810.35,35.06,73.81,72.72,72.72,0.00,2.20
2035,738.00,12.67,488.00,12.66,810.35,35.22,73.80,72.84,72.72,0.00,2.96
2038,730.00,12.67,482.00,12.66,810.33,34.98,73.76,72.84,72.72,0.00,2.93
2041,796.00,12.67,544.00,12.66,810.32,35.17,73.76,72.84,72.61,0.00,2.50
2044,802.00,12.67,550.00,12.66,810.32,35.37,73.74,72.84,72.72,0.00,3.50
2047,792.00,12.67,550.00,12.66,810.33,35.41,73.71,72.84,72.72,0.00,5.61
2050,790.00,12.66,550.00,12.66,810.40,35.20,73.65,72.72,72.72,0.00,4.63
2053,728.00,12.67,484.00,12.66,810.34,35.55,73.65,72.84,72.72,0.00,3.81
2056,810.00,12.67,550.00,12.66,810.41,35.66,73.62,72.72,72.72,0.00,3.43
2059,800.00,12.67,554.00,12.66,810.46,35.21,73.60,72.72,72.72,0.00,4.06
2062,790.00,12.67,550.00,12.66,810.36,34.99,73.60,72.72,72.72,0.00,3.62
2065,792.00,12.67,544.00,12.66,810.35,34.96,73.60,72.84,72.72,0.00,3.84
2068,800.00,12.67,548.00,12.66,810.35,34.78,73.60,72.72,72.72,0.00,3.83
2071,734.00,12.67,484.00,12.66,810.31,34.54,73.62,72.84,72.72,0.00,3.32
2074,738.00,12.67,488.00,12.66,810.36,34.22,73.65,72.72,72.72,0.00,2.83
2077,744.00,12.67,478.00,12.66,810.30,34.67,73.65,72.72,72.72,0.00,3.08
2080,730.00,12.67,524.00,12.66,810.33,35.18,73.65,72.72,72.72,0.00,4.05
2083,792.00,12.67,560.00,12.66,810.36,35.44,73.67,72.84,72.72,0.00,5.09
2086,806.00,12.67,554.00,12.66,810.28,35.31,73.63,72.84,72.61,0.00,5.08
2089,806.00,12.67,558.00,12.66,810.46,35.07,73.63,72.84,72.61,0.00,4.13
2092,730.00,12.67,482.00,12.66,810.37,34.65,73.67,72.84,72.72,0.00,3.54
2095,730.00,12.67,484.00,12.66,810.32,34.65,73.69,72.84,72.72,0.00,3.20
2098,734.00,12.67,476.00,12.66,810.40,34.66,73.71,72.72,72.72,0.00,3.02
2101,802.00,12.67,540.00,12.66,810.41,35.00,73.71,72.72,72.72,0.00,4.17
2104,738.00,12.67,478.00,12.66,810.41,34.94,73.72,72.72,72.72,0.00,2.85
2107,734.00,12.67,482.00,12.66,810.30,34.67,73.74,72.72,72.72,0.00,2.21
2110,738.00,12.67,484.00,12.66,810.38,34.75,73.72,72.72,72.61,0.00,3.13
2113,790.00,12.67,494.00,12.66,810.26,34.79,73.72,72.84,72.61,0.00,4.30
2116,734.00,12.67,494.00,12.66,810.29,34.80,73.74,72.84,72.61,0.00,4.38
2119,806.00,12.67,560.00,12.66,810.28,35.08,73.71,72.72,72.72,0.00,5.05
2122,776.00,12.67,550.00,12.66,810.30,35.13,73.67,72.72,72.72,0.00,4.73
2125,786.00,12.67,548.00,12.66,810.32,34.92,73.67,72.84,72.72,0.00,4.18
2128,734.00,12.67,482.00,12.66,810.29,35.11,73.67,72.72,72.61,0.00,3.15
2131,738.00,12.67,472.00,12.66,810.25,35.29,73.67,72.72,72.72,0.00,5.50
2134,734.00,12.67,478.00,12.66,810.35,35.38,73.62,72.72,72.61,0.00,5.66
2137,800.00,12.67,550.00,12.66,810.29,35.19,73.60,72.72,72.61,0.00,5.45
2140,792.00,12.67,558.00,12.66,810.17,35.14,73.58,72.72,72.72,0.00,5.90
2143,740.00,12.67,484.00,12.66,810.34,35.16,73.56,72.72,72.72,0.00,5.52
2146,796.00,12.67,560.00,12.66,810.31,35.24,73.54,72.72,72.72,0.00,5.07
2149,754.00,12.67,488.00,12.66,810.24,35.60,73.53,72.72,72.72,0.00,5.72
2152,738.00,12.67,488.00,12.66,810.34,35.35,73.51,72.72,72.72,0.00,5.26
2155,734.00,12.67,478.00,12.66,810.35,35.65,73.51,72.84,72.72,0.00,4.70
2158,724.00,12.67,478.00,12.66,810.35,35.43,73.45,72.72,72.72,0.00,3.86
2161,800.00,12.67,548.00,12.66,810.34,35.15,73.47,72.72,72.72,0.00,3.24
2164,802.00,12.67,548.00,12.66,810.39,35.21,73.47,72.72,72.61,0.00,2.73
2167,802.00,12.67,554.00,12.66,810.34,35.28,73.47,72.72,72.72,0.00,4.00
2170,790.00,12.67,550.00,12.66,810.43,35.03,73.47,72.72,72.61,0.00,3.25
2173,786.00,12.67,554.00,12.66,810.35,35.30,73.45,72.84,72.61,0.00,3.33
2176,796.00,12.67,554.00,12.66,810.33,35.02,73.45,72.72,72.61,0.00,4.36
2179,738.00,12.67,494.00,12.66,810.34,35.53,73.42,72.72,72.72,0.00,3.52
2182,806.00,12.67,548.00,12.66,810.31,35.38,73.42,72.72,72.72,0.00,3.33
2185,734.00,12.67,484.00,12.66,810.33,35.95,73.40,72.72,72.72,0.00,3.47
2188,728.00,12.67,482.00,12.66,810.34,35.85,73.36,72.72,72.61,0.00,3.60
2191,730.00,12.67,478.00,12.66,810.34,35.71,73.33,72.84,72.61,0.00,4.62
2194,740.00,12.67,482.00,12.66,810.27,35.85,73.29,72.72,72.72,0.00,4.72
2197,810.00,12.67,550.00,12.66,810.34,35.67,73.31,72.84,72.72,0.00,4.12
2200,802.00,12.67,558.00,12.66,810.35,35.60,73.27,72.72,72.61,0.00,3.96
2203,734.00,12.67,488.00,12.66,810.33,35.83,73.27,72.84,72.72,0.00,3.70
2206,728.00,12.67,492.00,12.66,810.25,36.31,73.24,72.84,72.61,0.00,3.55
2209,802.00,12.67,554.00,12.66,810.34,36.17,73.20,72.72,72.61,0.00,6.36
2212,738.00,12.67,482.00,12.66,810.43,36.08,73.18,72.72,72.61,0.00,4.48
2215,738.00,12.67,478.00,12.66,810.41,35.66,73.18,72.84,72.61,0.00,3.62
2218,734.00,12.67,476.00,12.66,810.36,35.28,73.24,72.72,72.61,0.00,2.93
2221,792.00,12.67,550.00,12.66,810.34,35.17,73.27,72.72,72.61,0.00,3.63
2224,802.00,12.67,548.00,12.66,810.30,35.00,73.31,72.72,72.72,0.00,3.99
2227,802.00,12.67,548.00,12.66,810.31,35.22,73.35,72.84,72.61,0.00,4.88
2230,744.00,12.67,484.00,12.66,810.26,35.23,73.42,72.72,72.61,0.00,4.52
2233,734.00,12.67,484.00,12.66,810.29,35.39,73.40,72.72,72.72,0.00,5.04
2236,720.00,12.67,488.00,12.66,810.33,35.19,73.44,72.84,72.61,0.00,4.62
2239,800.00,12.67,494.00,12.66,810.28,35.44,73.44,72.72,72.61,0.00,4.53
2242,744.00,12.67,484.00,12.66,810.34,34.86,73.47,72.72,72.72,0.00,4.26
2245,740.00,12.67,488.00,12.66,810.32,34.88,73.49,72.72,72.61,0.00,4.29
2248,796.00,12.67,540.00,12.66,810.40,34.88,73.51,72.72,72.72,0.00,4.11
2251,730.00,12.67,478.00,12.66,810.36,34.75,73.54,72.84,72.61,0.00,3.92
2254,802.00,12.67,550.00,12.66,810.39,34.84,73.56,72.72,72.61,0.00,3.93
2257,738.00,12.67,482.00,12.66,810.37,35.16,73.58,72.72,72.61,0.00,4.35
2260,796.00,12.66,550.00,12.66,810.33,34.92,73.56,72.72,72.72,0.00,4.78
2263,802.00,12.66,560.00,12.66,810.38,34.92,73.58,72.72,72.61,0.00,3.85
2266,792.00,12.67,554.00,12.66,810.37,34.56,73.60,72.84,72.61,0.00,3.43
2269,728.00,12.67,554.00,12.66,810.45,34.66,73.60,72.72,72.61,0.00,4.03
2272,800.00,12.67,544.00,12.66,810.41,34.71,73.63,72.84,72.61,0.00,3.44
2275,748.00,12.67,482.00,12.66,810.33,34.90,73.62,72.72,72.61,0.00,4.12
2278,730.00,12.67,478.00,12.66,810.46,34.90,73.63,72.84,72.61,0.00,4.26
2281,792.00,12.67,540.00,12.66,810.41,34.70,73.65,72.72,72.61,0.00,3.87
2284,730.00,12.67,482.00,12.66,810.36,35.24,73.65,72.72,72.61,0.00,3.77
2287,740.00,12.67,488.00,12.66,810.41,35.24,73.62,72.72,72.61,0.00,3.55
2290,800.00,12.67,550.00,12.66,810.41,34.85,73.63,72.84,72.72,0.00,2.45
2293,728.00,12.67,484.00,12.66,810.32,35.12,73.58,72.72,72.61,0.00,3.17
2296,800.00,12.67,560.00,12.66,810.36,34.83,73.62,72.72,72.61,0.00,3.10
2299,796.00,12.67,550.00,12.66,810.40,35.20,73.60,72.72,72.61,0.00,3.29
2302,806.00,12.67,550.00,12.66,810.35,35.03,73.54,72.72,72.61,0.00,4.26
2305,748.00,12.67,478.00,12.66,810.40,35.19,73.54,72.72,72.61,0.00,4.43
2308,734.00,12.67,484.00,12.66,810.32,35.49,73.53,72.72,72.61,0.00,3.36
2311,790.00,12.67,540.00,12.66,810.29,35.40,73.51,72.72,72.61,0.00,4.39
2314,802.00,12.67,550.00,12.66,810.34,35.10,73.51,72.72,72.61,0.00,3.93
2317,740.00,12.67,492.00,12.66,810.35,35.04,73.49,72.72,72.61,0.00,3.69
2320,806.00,12.66,554.00,12.66,810.38,35.16,73.49,72.72,72.61,0.00,3.94
2323,730.00,12.67,488.00,12.66,810.37,35.13,73.47,72.72,72.61,0.00,3.76
2326,730.00,12.67,488.00,12.66,810.36,35.13,73.47,72.72,72.61,0.00,3.61
2329,740.00,12.66,488.00,12.66,810.32,35.06,73.45,72.72,72.61,0.00,4.47
2332,802.00,12.67,548.00,12.66,810.34,35.10,73.45,72.72,72.61,0.00,3.98
2335,806.00,12.67,540.00,12.66,810.32,35.18,73.42,72.84,72.61,0.00,4.44
2338,734.00,12.67,478.00,12.66,810.34,35.01,73.45,72.72,72.61,0.00,4.42
2341,792.00,12.67,550.00,12.66,810.36,35.29,73.44,72.72,72.61,0.00,4.05
2344,796.00,12.67,554.00,12.66,810.31,35.31,73.42,72.72,72.50,0.00,3.99
2347,800.00,12.66,554.00,12.66,810.30,34.95,73.42,72.72,72.61,0.00,3.76
2350,802.00,12.67,554.00,12.66,810.32,35.56,73.38,72.72,72.61,0.00,4.27
2353,734.00,12.67,494.00,12.66,810.39,35.35,73.38,72.72,72.61,0.00,5.57
2356,734.00,12.67,484.00,12.66,810.42,35.08,73.40,72.72,72.61,0.00,4.65
2359,724.00,12.67,484.00,12.66,810.39,35.21,73.38,72.84,72.61,0.00,4.33
2362,740.00,12.67,478.00,12.66,810.42,35.25,73.38,72.84,72.61,0.00,5.20
2365,740.00,12.67,476.00,12.66,810.41,35.14,73.40,72.84,72.61,0.00,4.41
2368,806.00,12.67,548.00,12.66,810.31,35.39,73.40,72.72,72.50,0.00,5.41
2371,790.00,12.66,550.00,12.66,810.42,35.09,73.40,72.84,72.61,0.00,4.69
2374,802.00,12.67,558.00,12.66,810.37,34.86,73.42,72.72,72.61,0.00,4.01
2377,800.00,12.67,560.00,12.66,810.36,34.58,73.45,72.72,72.61,0.00,3.55
2380,738.00,12.67,492.00,12.66,810.36,34.83,73.47,72.72,72.61,0.00,3.34
2383,790.00,12.67,554.00,12.66,810.41,34.93,73.47,72.84,72.61,0.00,3.35
2386,740.00,12.67,484.00,12.66,810.34,34.28,73.53,72.72,72.61,0.00,2.84
2389,724.00,12.67,478.00,12.66,810.40,34.62,73.56,72.72,72.61,0.00,2.94
2392,738.00,12.67,484.00,12.66,810.44,34.71,73.60,72.72,72.61,0.00,2.62
2395,800.00,12.67,544.00,12.66,810.37,34.62,73.60,72.72,72.61,0.00,3.06
2398,800.00,12.67,550.00,12.66,810.46,34.92,73.60,72.72,72.50,0.00,3.35
2401,790.00,12.67,548.00,12.66,810.41,35.13,73.58,72.72,72.61,0.00,3.14
2404,728.00,12.67,494.00,12.66,810.42,34.77,73.56,72.72,72.61,0.00,3.24
2407,738.00,12.67,488.00,12.66,810.40,35.16,73.58,72.84,72.61,0.00,3.68
2410,806.00,12.67,550.00,12.66,810.36,35.23,73.54,72.72,72.50,0.00,4.52
2413,730.00,12.66,484.00,12.66,810.31,34.81,73.56,72.72,72.50,0.00,3.37
2416,728.00,12.67,484.00,12.66,810.33,35.33,73.54,72.72,72.50,0.00,3.51
2419,796.00,12.67,544.00,12.66,810.41,35.46,73.53,72.72,72.50,0.00,3.74
2422,734.00,12.67,478.00,12.66,810.42,35.41,73.51,72.72,72.50,0.00,3.61
2425,800.00,12.67,548.00,12.66,810.42,35.38,73.49,72.72,72.50,0.00,4.12
2428,730.00,12.67,484.00,12.66,810.35,35.05,73.49,72.72,72.50,0.00,3.55
2431,728.00,12.67,492.00,12.66,810.39,35.15,73.49,72.72,72.50,0.00,3.99
2434,796.00,12.67,560.00,12.66,810.36,35.55,73.47,72.72,72.50,0.00,4.02
2437,734.00,12.67,492.00,12.66,810.37,35.45,73.45,72.72,72.50,0.00,3.89
2440,740.00,12.67,498.00,12.66,810.41,35.58,73.44,72.72,72.50,0.00,4.15
2443,812.00,12.67,564.00,12.66,810.38,34.95,73.44,72.72,72.50,0.00,4.65
2446,728.00,12.67,482.00,12.66,810.40,34.78,73.45,72.72,72.50,0.00,3.83
2449,792.00,12.67,548.00,12.66,810.31,35.06,73.44,72.72,72.50,0.00,3.67
2452,734.00,12.67,482.00,12.66,810.34,35.16,73.45,72.72,72.50,0.00,3.75
2455,738.00,12.67,476.00,12.66,810.29,35.36,73.45,72.72,72.50,0.00,4.99
2458,802.00,12.67,544.00,12.66,810.29,35.44,73.42,72.72,72.50,0.00,4.43
2461,792.00,12.67,548.00,12.66,810.33,35.47,73.44,72.84,72.50,0.00,3.75
2464,792.00,12.67,558.00,12.66,810.34,35.33,73.42,72.72,72.50,0.00,4.16
2467,796.00,12.67,558.00,12.66,810.28,35.59,73.40,72.72,72.50,0.00,4.30
2470,800.00,12.67,548.00,12.66,810.24,35.73,73.40,72.72,72.50,0.00,4.84
2473,800.00,12.67,550.00,12.66,810.35,35.57,73.36,72.72,72.50,0.00,4.52
2476,796.00,12.67,548.00,12.66,810.35,35.76,73.35,72.84,72.50,0.00,4.24
2479,792.00,12.67,540.00,12.66,810.29,35.61,73.35,72.72,72.50,0.00,4.51
2482,730.00,12.67,478.00,12.66,810.38,35.48,73.33,72.72,72.50,0.00,4.64
2485,744.00,12.67,484.00,12.66,810.33,35.33,73.31,72.72,72.50,0.00,5.03
2488,800.00,12.67,548.00,12.66,810.33,34.84,73.31,72.72,72.61,0.00,4.69
2491,738.00,12.66,484.00,12.66,810.32,35.39,73.31,72.72,72.50,0.00,4.56
2494,730.00,12.67,492.00,12.66,810.31,35.58,73.29,72.72,72.50,0.00,3.56
2497,730.00,12.67,484.00,12.66,810.36,35.56,73.27,72.72,72.50,0.00,3.28
2500,800.00,12.67,550.00,12.66,810.34,35.55,73.26,72.72,72.50,0.00,4.55
2503,734.00,12.67,494.00,12.66,810.28,35.40,73.24,72.72,72.50,0.00,6.01
2506,792.00,12.67,550.00,12.66,810.38,35.51,73.22,72.72,72.39,0.00,4.86
2509,738.00,12.67,482.00,12.66,810.31,35.47,73.20,72.72,72.50,0.00,4.56
2512,730.00,12.66,484.00,12.66,810.39,35.43,73.20,72.72,72.50,0.00,4.57
2515,802.00,12.67,544.00,12.66,810.36,35.27,73.20,72.72,72.50,0.00,4.49
2518,750.00,12.67,482.00,12.66,810.30,35.27,73.20,72.72,72.50,0.00,4.56
2521,730.00,12.67,482.00,12.66,810.29,35.09,73.22,72.72,72.50,0.00,3.94
2524,790.00,12.67,550.00,12.66,810.39,35.36,73.22,72.72,72.50,0.00,4.49
2527,748.00,12.67,494.00,12.66,810.34,35.00,73.20,72.72,72.50,0.00,4.51
2530,738.00,12.67,488.00,12.66,810.39,35.46,73.22,72.72,72.50,0.00,3.43
2533,738.00,12.66,494.00,12.66,810.25,35.40,73.20,72.72,72.50,0.00,4.91
2536,802.00,12.67,554.00,12.66,810.29,35.25,73.22,72.72,72.50,0.00,4.99
2539,810.00,12.67,550.00,12.66,810.34,35.19,73.22,72.72,72.50,0.00,4.68
2542,728.00,12.67,478.00,12.66,810.31,35.15,73.20,72.72,72.50,0.00,4.80
2545,730.00,12.67,484.00,12.66,810.39,35.67,73.20,72.72,72.50,0.00,5.29
2548,744.00,12.66,484.00,12.66,810.36,35.46,73.18,72.72,72.50,0.00,5.69
2551,806.00,12.67,550.00,12.66,810.35,35.21,73.18,72.72,72.50,0.00,5.71
2554,792.00,12.67,554.00,12.66,810.28,34.96,73.18,72.72,72.39,0.00,4.94
2557,728.00,12.66,488.00,12.66,810.27,35.28,73.20,72.84,72.39,0.00,5.51
2560,792.00,12.67,492.00,12.66,810.25,35.50,73.17,72.72,72.50,0.00,5.55
2563,738.00,12.67,492.00,12.66,810.35,35.42,73.18,72.72,72.50,0.00,5.84
2566,740.00,12.67,488.00,12.66,810.24,34.59,73.22,72.72,72.39,0.00,5.04
2569,792.00,12.67,540.00,12.66,810.25,34.81,73.31,72.84,72.50,0.00,4.69
2572,740.00,12.67,550.00,12.66,810.27,34.87,73.31,72.72,72.50,0.00,5.10
2575,730.00,12.67,478.00,12.66,810.27,35.01,73.33,72.72,72.50,0.00,5.64
2578,740.00,12.67,484.00,12.66,810.31,34.82,73.36,72.72,72.50,0.00,5.07
2581,800.00,12.67,550.00,12.66,810.31,34.97,73.40,72.72,72.50,0.00,4.26
2584,744.00,12.66,482.00,12.66,810.28,34.97,73.40,72.72,72.50,0.00,5.02
2587,730.00,12.67,488.00,12.66,810.26,34.91,73.40,72.72,72.39,0.00,5.17
2590,724.00,12.67,492.00,12.66,810.33,35.18,73.40,72.72,72.50,0.00,5.27
2593,740.00,12.67,492.00,12.66,810.35,35.11,73.40,72.72,72.39,0.00,4.42
2596,802.00,12.67,554.00,12.66,810.28,34.43,73.42,72.84,72.39,0.00,4.38
2599,802.00,12.67,554.00,12.66,810.36,34.63,73.45,72.72,72.50,0.00,4.77
2602,730.00,12.67,484.00,12.66,810.32,34.56,73.49,72.72,72.50,0.00,4.36
2605,734.00,12.67,482.00,12.66,810.29,34.52,73.49,72.84,72.50,0.00,4.03
2608,734.00,12.67,484.00,12.66,810.32,34.40,73.53,72.72,72.50,0.00,4.42
2611,806.00,12.67,550.00,12.66,810.27,34.40,73.53,72.72,72.39,0.00,4.53
2614,740.00,12.67,482.00,12.66,810.29,34.81,73.53,72.84,72.50,0.00,3.95
2617,792.00,12.66,484.00,12.66,810.36,35.38,73.49,72.84,72.50,0.00,4.53
2620,730.00,12.67,488.00,12.66,810.29,35.10,73.47,72.72,72.39,0.00,5.68
2623,728.00,12.66,494.00,12.66,810.40,35.41,73.45,72.84,72.39,0.00,5.22
2626,744.00,12.67,484.00,12.66,810.30,35.02,73.44,72.72,72.39,0.00,4.65
2629,740.00,12.67,484.00,12.66,810.35,35.25,73.40,72.72,72.50,0.00,4.60
2632,730.00,12.67,476.00,12.66,810.36,35.29,73.40,72.72,72.39,0.00,4.19
2635,734.00,12.67,478.00,12.66,810.35,34.64,73.40,72.72,72.39,0.00,3.62
2638,728.00,12.67,478.00,12.66,810.27,34.59,73.44,72.72,72.39,0.00,3.62
2641,796.00,12.66,550.00,12.66,810.30,34.79,73.44,72.72,72.39,0.00,3.60
2644,740.00,12.67,484.00,12.66,810.35,35.49,73.42,72.84,72.50,0.00,4.01
2647,796.00,12.67,550.00,12.66,810.34,34.96,73.40,72.72,72.39,0.00,3.55
