# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
6989,792.00,12.89,540.00,12.88,60.80,59.45,0.00,0.81
6992,810.00,12.89,548.00,12.88,60.91,59.34,0.00,0.71
6995,800.00,12.89,540.00,12.88,60.80,59.45,0.00,0.80
6998,796.00,12.88,550.00,12.88,60.80,59.34,0.00,0.70
7001,810.00,12.88,548.00,12.88,60.80,59.34,0.00,0.73
7004,730.00,12.88,488.00,12.88,60.80,59.45,0.00,0.73
7007,740.00,12.89,476.00,12.88,60.69,59.34,0.00,0.73
7010,738.00,12.89,482.00,12.88,60.80,59.34,0.00,0.72
7013,738.00,12.89,484.00,12.88,60.69,59.45,0.00,0.70
7016,806.00,12.89,540.00,12.88,60.80,59.34,0.00,0.70
7019,738.00,12.89,482.00,12.88,60.80,59.34,0.00,0.63
7022,738.00,12.89,478.00,12.88,60.69,59.34,0.00,0.73
7025,738.00,12.88,484.00,12.88,60.69,59.34,0.00,0.73
7028,730.00,12.89,482.00,12.88,60.57,59.45,0.00,0.71
7031,738.00,12.88,484.00,12.88,60.69,59.45,0.00,0.70
7034,740.00,12.89,478.00,12.88,60.57,59.34,0.00,0.92
7037,806.00,12.89,548.00,12.88,60.57,59.34,0.00,1.00
7040,802.00,12.88,548.00,12.88,60.69,59.34,0.00,1.00
7043,738.00,12.89,476.00,12.88,60.69,59.34,0.00,0.94
7046,796.00,12.88,550.00,12.88,60.69,59.34,0.00,0.80
7049,792.00,12.88,540.00,12.88,60.80,59.34,0.00,0.81
7052,802.00,12.89,548.00,12.88,60.80,59.34,0.00,0.70
7055,792.00,12.88,540.00,12.88,60.80,59.22,0.00,0.73
7058,740.00,12.89,478.00,12.88,60.91,59.34,0.00,0.60
7061,792.00,12.88,540.00,12.88,60.80,59.34,0.00,0.53
7064,802.00,12.88,540.00,12.88,60.80,59.34,0.00,0.50
7067,738.00,12.89,488.00,12.88,60.69,59.34,0.00,0.51
7070,738.00,12.89,478.00,12.88,60.57,59.34,0.00,0.41
7073,740.00,12.89,482.00,12.88,60.57,59.34,0.00,0.40
7076,802.00,12.88,548.00,12.88,60.46,59.22,0.00,0.41
7079,806.00,12.89,548.00,12.88,60.46,59.34,0.00,0.32
7082,730.00,12.89,482.00,12.88,60.35,59.34,0.00,0.30
7085,734.00,12.89,484.00,12.88,60.35,59.34,0.00,0.30
7088,738.00,12.88,482.00,12.88,60.35,59.34,0.00,0.52
7091,806.00,12.88,534.00,12.88,60.24,59.34,0.00,0.53
7094,812.00,12.88,550.00,12.88,60.24,59.34,0.00,0.50
7097,734.00,12.89,482.00,12.88,60.13,59.22,0.00,0.51
7100,748.00,12.89,482.00,12.88,60.13,59.34,0.00,0.53
7103,796.00,12.88,544.00,12.88,60.13,59.34,0.00,0.50
7106,744.00,12.89,478.00,12.88,60.13,59.22,0.00,0.51
7109,738.00,12.89,484.00,12.88,60.13,59.22,0.00,0.53
7112,800.00,12.88,544.00,12.88,60.13,59.34,0.00,0.50
7115,738.00,12.88,482.00,12.88,60.01,59.34,0.00,0.50
7118,740.00,12.89,478.00,12.88,60.13,59.34,0.00,0.51
7122,740.00,12.89,472.00,12.88,60.01,59.34,0.00,0.41
7125,734.00,12.89,488.00,12.88,60.01,59.34,0.00,0.43
7128,740.00,12.88,484.00,12.88,60.01,59.34,0.00,0.40
7131,734.00,12.88,484.00,12.88,60.01,59.22,0.00,0.40
7134,800.00,12.88,538.00,12.88,59.90,59.34,0.00,0.32
7137,796.00,12.89,548.00,12.88,59.90,59.34,0.00,0.43
7140,802.00,12.88,548.00,12.88,59.90,59.22,0.00,0.41
7143,806.00,12.89,544.00,12.88,59.90,59.22,0.00,0.40
7146,740.00,12.89,482.00,12.88,59.90,59.22,0.00,0.40
7149,738.00,12.89,482.00,12.88,59.90,59.22,0.00,0.41
7152,730.00,12.89,478.00,12.88,59.79,59.22,0.00,0.40
7155,738.00,12.88,482.00,12.88,59.90,59.22,0.00,0.40
7158,728.00,12.89,476.00,12.88,59.79,59.22,0.00,0.41
7161,744.00,12.89,478.00,12.88,59.79,59.22,0.00,0.40
7164,730.00,12.89,476.00,12.88,59.79,59.22,0.00,0.41
7167,806.00,12.88,540.00,12.88,59.79,59.22,0.00,0.33
7170,802.00,12.89,550.00,12.88,59.79,59.22,0.00,0.33
7173,734.00,12.89,478.00,12.88,59.79,59.22,0.00,0.31
7176,734.00,12.88,482.00,12.88,59.79,59.22,0.00,0.30
7179,800.00,12.88,540.00,12.88,59.67,59.22,0.00,0.33
7182,740.00,12.88,482.00,12.88,59.67,59.22,0.00,0.30
7185,738.00,12.88,484.00,12.88,59.79,59.11,0.00,0.52
7188,730.00,12.88,482.00,12.88,59.90,59.11,0.00,0.60
7191,800.00,12.88,544.00,12.88,59.90,59.22,0.00,0.63
7194,738.00,12.89,484.00,12.88,59.79,59.11,0.00,0.60
7197,800.00,12.89,540.00,12.88,59.90,59.22,0.00,0.63
7200,802.00,12.88,550.00,12.88,59.79,59.22,0.00,0.51
7203,796.00,12.88,544.00,12.88,59.79,59.22,0.00,0.40
7206,800.00,12.89,544.00,12.88,59.90,59.22,0.00,0.40
7209,800.00,12.88,548.00,12.88,59.67,59.22,0.00,0.40
7212,806.00,12.88,540.00,12.88,59.67,59.22,0.00,0.43
7215,802.00,12.88,548.00,12.88,59.67,59.11,0.00,0.40
7218,744.00,12.88,482.00,12.88,59.67,59.22,0.00,0.50
7221,738.00,12.88,476.00,12.88,59.67,59.22,0.00,0.53
7224,806.00,12.88,548.00,12.88,59.67,59.11,0.00,0.60
7227,800.00,12.88,550.00,12.88,59.67,59.11,0.00,0.63
7230,740.00,12.88,476.00,12.88,59.56,59.11,0.00,0.60
7233,800.00,12.88,550.00,12.88,59.67,59.11,0.00,0.60
7236,734.00,12.88,476.00,12.88,59.56,59.22,0.00,0.73
7239,728.00,12.88,482.00,12.88,59.56,59.11,0.00,0.73
7242,738.00,12.89,482.00,12.88,59.67,59.11,0.00,0.83
7245,792.00,12.88,540.00,12.88,59.67,59.11,0.00,0.83
7248,738.00,12.88,482.00,12.88,59.67,59.11,0.00,0.71
7251,796.00,12.88,548.00,12.88,59.56,59.11,0.00,0.60
7254,734.00,12.88,478.00,12.88,59.67,59.11,0.00,0.51
7257,796.00,12.88,548.00,12.88,59.56,59.11,0.00,0.63
7260,806.00,12.88,550.00,12.88,59.56,59.11,0.00,0.50
7263,730.00,12.88,482.00,12.88,59.56,59.11,0.00,0.61
7266,738.00,12.88,482.00,12.88,59.56,59.11,0.00,0.60
7269,792.00,12.88,540.00,12.88,59.56,59.11,0.00,0.70
7272,740.00,12.89,482.00,12.88,59.56,59.11,0.00,0.93
7275,796.00,12.88,550.00,12.88,59.67,59.11,0.00,0.91
7278,740.00,12.88,478.00,12.88,59.79,59.11,0.00,0.91
7281,730.00,12.88,478.00,12.88,59.79,59.11,0.00,0.93
7284,810.00,12.88,548.00,12.88,59.90,59.11,0.00,0.91
7287,734.00,12.88,476.00,12.88,59.90,59.00,0.00,0.93
7290,750.00,12.88,478.00,12.88,59.90,59.11,0.00,0.83
7293,738.00,12.88,478.00,12.88,59.90,59.11,0.00,0.70
7296,810.00,12.88,544.00,12.88,59.90,59.00,0.00,0.70
7299,802.00,12.88,548.00,12.88,59.90,59.11,0.00,0.71
7302,802.00,12.88,548.00,12.88,59.79,59.00,0.00,0.73
7305,734.00,12.89,472.00,12.88,59.79,59.00,0.00,0.73
7308,748.00,12.88,478.00,12.88,59.67,59.11,0.00,0.73
7311,792.00,12.88,540.00,12.88,59.67,59.00,0.00,0.70
7314,812.00,12.88,538.00,12.88,59.67,59.00,0.00,0.73
7317,734.00,12.89,482.00,12.88,59.79,59.11,0.00,0.73
7320,744.00,12.88,478.00,12.88,59.67,59.00,0.00,0.70
7323,796.00,12.88,544.00,12.88,59.56,59.00,0.00,0.70
7326,802.00,12.88,548.00,12.88,59.67,59.00,0.00,0.63
7329,734.00,12.88,484.00,12.88,59.67,59.00,0.00,0.73
7332,738.00,12.88,482.00,12.88,59.56,59.00,0.00,0.70
7335,734.00,12.88,484.00,12.88,59.67,59.00,0.00,0.70
7338,738.00,12.89,478.00,12.88,59.56,59.00,0.00,0.83
7341,734.00,12.88,476.00,12.88,59.56,59.00,0.00,0.84
7344,800.00,12.88,548.00,12.88,59.56,59.00,0.00,0.83
7347,796.00,12.89,548.00,12.88,59.56,59.00,0.00,0.73
7350,730.00,12.88,484.00,12.88,59.56,59.00,0.00,0.73
7353,740.00,12.89,488.00,12.88,59.45,59.00,0.00,0.83
7356,796.00,12.88,554.00,12.88,59.45,59.00,0.00,0.83
7359,802.00,12.88,548.00,12.87,59.45,59.00,0.00,0.80
7362,792.00,12.88,540.00,12.88,59.45,59.00,0.00,0.81
7365,738.00,12.89,484.00,12.88,59.56,58.89,0.00,0.80
7368,730.00,12.88,482.00,12.88,59.45,59.00,0.00,0.92
7371,800.00,12.88,548.00,12.87,59.45,59.00,0.00,0.91
7374,730.00,12.88,484.00,12.88,59.45,59.00,0.00,0.91
7377,740.00,12.89,476.00,12.88,59.45,59.00,0.00,0.83
7380,738.00,12.89,482.00,12.88,59.45,59.00,0.00,0.83
7383,800.00,12.88,548.00,12.88,59.45,59.00,0.00,0.91
7386,734.00,12.88,468.00,12.88,59.56,58.89,0.00,0.93
7389,802.00,12.88,540.00,12.88,59.56,59.00,0.00,0.80
7392,810.00,12.88,544.00,12.87,59.56,59.00,0.00,0.80
7395,730.00,12.89,478.00,12.88,59.67,59.11,0.00,0.90
7398,740.00,12.88,472.00,12.88,59.67,59.00,0.00,0.90
7401,792.00,12.88,548.00,12.88,59.67,59.00,0.00,1.00
7404,750.00,12.88,478.00,12.88,59.67,59.00,0.00,1.03
7407,740.00,12.88,482.00,12.88,59.67,59.00,0.00,0.91
7410,740.00,12.88,478.00,12.88,59.67,59.00,0.00,0.85
7413,810.00,12.88,548.00,12.88,59.67,59.00,0.00,0.90
7416,740.00,12.88,482.00,12.88,59.67,59.00,0.00,0.93
7419,812.00,12.89,538.00,12.88,59.79,59.00,0.00,1.00
7422,796.00,12.88,550.00,12.88,59.79,58.89,0.00,1.10
7425,810.00,12.88,548.00,12.88,59.79,58.89,0.00,1.21
7428,796.00,12.88,544.00,12.87,59.79,59.00,0.00,1.20
7431,800.00,12.88,544.00,12.88,59.79,58.89,0.00,1.13
7434,734.00,12.88,482.00,12.88,59.90,58.89,0.00,1.23
7437,800.00,12.88,544.00,12.88,59.90,58.89,0.00,1.31
7440,738.00,12.88,482.00,12.88,59.90,58.89,0.00,1.31
7443,728.00,12.88,482.00,12.88,60.01,58.89,0.00,1.50
7446,740.00,12.88,484.00,12.88,60.13,58.89,0.00,1.53
7449,730.00,12.88,478.00,12.88,60.13,58.89,0.00,1.53
7452,734.00,12.88,478.00,12.88,60.13,59.00,0.00,1.53
7455,738.00,12.88,482.00,12.88,60.24,59.00,0.00,1.51
7458,730.00,12.88,482.00,12.88,60.24,58.89,0.00,1.41
7461,738.00,12.88,478.00,12.88,60.24,58.89,0.00,1.28
7464,796.00,12.88,540.00,12.88,60.24,58.89,0.00,1.31
7467,738.00,12.88,482.00,12.88,60.24,58.89,0.00,1.33
7470,802.00,12.88,540.00,12.88,60.35,58.89,0.00,1.31
7473,738.00,12.88,472.00,12.88,60.35,59.00,0.00,1.33
7476,802.00,12.88,548.00,12.87,60.46,59.00,0.00,1.31
7479,802.00,12.88,554.00,12.88,60.46,58.89,0.00,1.21
7482,806.00,12.88,540.00,12.87,60.46,58.89,0.00,1.11
7485,738.00,12.89,476.00,12.88,60.57,58.89,0.00,1.03
7488,730.00,12.88,478.00,12.88,60.46,58.89,0.00,0.91
7491,802.00,12.88,550.00,12.88,60.46,59.00,0.00,1.00
7494,728.00,12.88,484.00,12.88,60.57,58.89,0.00,0.93
7497,800.00,12.88,538.00,12.88,60.46,58.89,0.00,0.93
7500,792.00,12.88,554.00,12.88,60.57,58.89,0.00,0.91
7503,734.00,12.88,482.00,12.88,60.46,58.89,0.00,0.93
7506,744.00,12.88,482.00,12.88,60.46,58.89,0.00,0.83
7509,802.00,12.88,548.00,12.88,60.46,58.89,0.00,0.83
7512,802.00,12.89,554.00,12.87,60.46,58.89,0.00,0.73
7515,730.00,12.88,488.00,12.88,60.57,58.89,0.00,0.73
7518,730.00,12.88,476.00,12.88,60.57,59.00,0.00,0.60
7521,738.00,12.88,472.00,12.88,60.46,58.89,0.00,0.57
7524,796.00,12.88,548.00,12.88,60.46,59.00,0.00,0.53
7527,802.00,12.88,544.00,12.88,60.46,58.89,0.00,0.51
7530,796.00,12.88,540.00,12.88,60.35,59.00,0.00,0.51
7533,738.00,12.88,478.00,12.88,60.35,58.89,0.00,0.40
7536,740.00,12.88,482.00,12.88,60.24,58.89,0.00,0.53
7539,800.00,12.88,548.00,12.88,60.35,58.89,0.00,0.53
7542,800.00,12.88,540.00,12.88,60.24,58.89,0.00,0.50
7545,734.00,12.88,484.00,12.88,60.13,58.89,0.00,0.72
7548,734.00,12.88,482.00,12.88,60.13,58.89,0.00,0.70
7551,802.00,12.88,548.00,12.88,60.01,58.89,0.00,0.63
7554,730.00,12.88,478.00,12.88,60.01,58.78,0.00,0.63
7557,800.00,12.88,544.00,12.88,60.01,58.89,0.00,0.60
7560,734.00,12.88,482.00,12.87,60.01,58.89,0.00,0.51
7563,728.00,12.88,484.00,12.87,60.01,58.89,0.00,0.51
7566,738.00,12.88,482.00,12.88,59.90,58.89,0.00,0.47
7569,800.00,12.88,540.00,12.87,59.90,58.89,0.00,0.53
7572,806.00,12.88,544.00,12.88,60.01,58.89,0.00,0.51
7575,744.00,12.88,484.00,12.88,60.01,58.89,0.00,0.51
7578,738.00,12.88,482.00,12.88,60.01,58.89,0.00,0.51
7581,738.00,12.88,478.00,12.88,60.01,58.89,0.00,0.53
7584,796.00,12.88,548.00,12.87,59.90,58.89,0.00,0.51
7587,734.00,12.88,488.00,12.88,59.90,58.89,0.00,0.51
7590,802.00,12.88,544.00,12.88,59.90,58.89,0.00,0.60
7593,730.00,12.88,476.00,12.87,59.90,58.89,0.00,0.63
7596,740.00,12.88,478.00,12.88,60.01,58.89,0.00,0.82
7599,802.00,12.88,482.00,12.88,59.90,58.78,0.00,1.00
7602,734.00,12.89,484.00,12.88,59.90,58.78,0.00,0.94
7605,802.00,12.88,544.00,12.88,59.79,58.89,0.00,0.81
7608,806.00,12.88,544.00,12.88,59.79,58.89,0.00,0.70
7611,802.00,12.88,548.00,12.88,59.79,58.89,0.00,0.80
7614,806.00,12.88,550.00,12.88,59.90,58.89,0.00,0.73
7617,792.00,12.88,548.00,12.88,59.79,58.89,0.00,0.81
7620,802.00,12.88,544.00,12.88,59.79,58.89,0.00,0.73
7623,734.00,12.88,476.00,12.88,59.90,58.78,0.00,0.73
7626,730.00,12.88,484.00,12.88,59.90,58.89,0.00,0.83
7629,744.00,12.88,482.00,12.88,59.79,58.78,0.00,0.73
7632,734.00,12.88,478.00,12.88,59.90,58.78,0.00,0.72
7635,800.00,12.88,540.00,12.88,59.79,58.78,0.00,0.60
7638,806.00,12.88,550.00,12.88,59.79,58.78,0.00,0.80
7641,796.00,12.88,548.00,12.88,59.67,58.78,0.00,0.80
7644,806.00,12.88,540.00,12.87,59.67,58.78,0.00,0.70
7647,806.00,12.88,540.00,12.88,59.67,58.89,0.00,1.10
7650,800.00,12.88,544.00,12.88,59.79,58.78,0.00,1.21
7653,738.00,12.88,484.00,12.88,59.79,58.78,0.00,1.32
7656,738.00,12.88,484.00,12.88,59.79,58.78,0.00,1.23
7659,796.00,12.88,544.00,12.87,59.79,58.78,0.00,1.21
7662,810.00,12.88,548.00,12.88,59.79,58.78,0.00,1.20
7665,800.00,12.88,540.00,12.88,59.79,58.66,0.00,1.10
7668,738.00,12.88,478.00,12.88,59.67,58.66,0.00,1.03
7671,740.00,12.88,482.00,12.88,59.67,58.66,0.00,1.07
7674,730.00,12.88,476.00,12.88,59.79,58.66,0.00,1.22
7677,792.00,12.88,548.00,12.87,59.90,58.66,0.00,1.10
7680,738.00,12.88,482.00,12.88,59.90,58.66,0.00,1.03
7683,730.00,12.88,488.00,12.88,59.79,58.66,0.00,1.22
7686,796.00,12.88,550.00,12.88,59.90,58.66,0.00,1.31
7689,734.00,12.88,482.00,12.88,59.90,58.78,0.00,1.34
7692,802.00,12.88,540.00,12.87,59.90,58.78,0.00,1.31
7695,738.00,12.88,478.00,12.88,59.90,58.78,0.00,1.33
7698,812.00,12.88,550.00,12.87,60.01,58.78,0.00,1.21
7701,796.00,12.88,550.00,12.88,60.01,58.66,0.00,1.10
7704,800.00,12.88,550.00,12.88,59.90,58.66,0.00,1.11
7707,802.00,12.88,540.00,12.88,59.90,58.78,0.00,1.10
7710,796.00,12.88,548.00,12.87,60.01,58.66,0.00,1.11
7713,806.00,12.88,554.00,12.87,60.01,58.78,0.00,1.11
7716,744.00,12.88,482.00,12.88,60.01,58.66,0.00,1.03
7719,738.00,12.88,484.00,12.88,60.01,58.78,0.00,1.03
7722,806.00,12.88,538.00,12.87,60.01,58.66,0.00,1.00
7725,738.00,12.88,476.00,12.88,59.90,58.66,0.00,0.91
7728,730.00,12.88,482.00,12.88,60.01,58.66,0.00,0.83
7731,738.00,12.88,482.00,12.88,60.01,58.66,0.00,0.83
7734,738.00,12.88,482.00,12.88,60.01,58.66,0.00,0.81
7737,730.00,12.88,476.00,12.88,60.01,58.66,0.00,0.70
7740,738.00,12.88,476.00,12.88,60.01,58.66,0.00,0.81
7743,738.00,12.88,484.00,12.88,60.01,58.66,0.00,0.70
7746,734.00,12.88,484.00,12.87,59.90,58.66,0.00,0.70
7749,806.00,12.88,540.00,12.87,59.90,58.55,0.00,0.71
7752,802.00,12.88,540.00,12.87,60.01,58.66,0.00,0.71
7755,800.00,12.88,550.00,12.88,60.01,58.66,0.00,0.70
7758,806.00,12.88,544.00,12.88,60.01,58.66,0.00,0.70
7761,796.00,12.88,550.00,12.87,60.01,58.55,0.00,0.73
7764,734.00,12.88,484.00,12.87,60.01,58.66,0.00,0.71
7767,810.00,12.88,540.00,12.87,60.01,58.66,0.00,0.60
7770,738.00,12.88,476.00,12.88,60.01,58.66,0.00,0.63
7773,802.00,12.88,548.00,12.87,60.01,58.66,0.00,0.60
7776,738.00,12.88,488.00,12.88,59.90,58.66,0.00,0.63
7779,730.00,12.88,482.00,12.88,59.90,58.66,0.00,0.60
7782,796.00,12.88,548.00,12.87,59.90,58.66,0.00,0.60
7785,740.00,12.88,482.00,12.87,59.90,58.66,0.00,0.63
7788,802.00,12.88,544.00,12.87,59.90,58.66,0.00,0.60
7791,800.00,12.88,548.00,12.88,59.90,58.66,0.00,0.81
7794,738.00,12.88,484.00,12.88,59.90,58.66,0.00,0.93
7797,740.00,12.88,484.00,12.88,59.90,58.66,0.00,1.03
7800,802.00,12.88,540.00,12.87,59.90,58.66,0.00,0.93
7803,806.00,12.88,540.00,12.88,59.90,58.66,0.00,0.80
7806,796.00,12.88,548.00,12.87,60.01,58.66,0.00,0.80
7809,734.00,12.88,488.00,12.88,60.01,58.66,0.00,0.81
7812,740.00,12.88,476.00,12.88,60.01,58.66,0.00,0.94
7815,800.00,12.88,540.00,12.87,60.01,58.66,0.00,0.81
7818,738.00,12.88,482.00,12.88,59.90,58.66,0.00,0.90
7821,806.00,12.88,548.00,12.87,60.01,58.66,0.00,1.10
7824,734.00,12.88,488.00,12.88,60.13,58.66,0.00,1.28
7827,796.00,12.88,554.00,12.87,60.24,58.66,0.00,1.31
7830,740.00,12.88,478.00,12.88,60.24,58.55,0.00,1.33
7833,730.00,12.88,472.00,12.88,60.35,58.66,0.00,1.23
7836,734.00,12.88,478.00,12.88,60.35,58.66,0.00,1.13
7839,800.00,12.88,554.00,12.88,60.46,58.66,0.00,1.00
7842,796.00,12.88,548.00,12.87,60.46,58.66,0.00,0.94
7845,730.00,12.88,482.00,12.88,60.57,58.55,0.00,0.91
7848,806.00,12.88,544.00,12.88,60.69,58.66,0.00,1.00
7851,740.00,12.88,476.00,12.88,60.69,58.66,0.00,0.98
7854,792.00,12.88,540.00,12.87,60.69,58.66,0.00,1.00
7857,740.00,12.88,482.00,12.87,60.69,58.78,0.00,1.03
7860,734.00,12.88,482.00,12.87,60.69,58.66,0.00,1.03
7863,796.00,12.88,544.00,12.87,60.69,58.66,0.00,1.01
7866,738.00,12.88,482.00,12.88,60.57,58.66,0.00,0.93
7869,740.00,12.88,484.00,12.87,60.57,58.66,0.00,0.84
7872,734.00,12.88,476.00,12.88,60.57,58.66,0.00,0.73
7875,734.00,12.88,478.00,12.88,60.57,58.66,0.00,0.73
7878,748.00,12.88,484.00,12.88,60.57,58.66,0.00,0.80
7881,738.00,12.88,492.00,12.88,60.57,58.66,0.00,0.83
7884,796.00,12.88,540.00,12.87,60.57,58.66,0.00,0.93
7887,802.00,12.88,544.00,12.87,60.57,58.66,0.00,0.91
7890,738.00,12.88,476.00,12.88,60.57,58.66,0.00,1.03
7893,802.00,12.88,544.00,12.87,60.57,58.66,0.00,1.31
7896,806.00,12.88,548.00,12.87,60.57,58.66,0.00,1.40
7899,744.00,12.88,482.00,12.87,60.57,58.66,0.00,1.41
7902,800.00,12.88,554.00,12.87,60.46,58.78,0.00,1.51
7905,734.00,12.88,482.00,12.88,60.57,58.55,0.00,1.63
7908,740.00,12.88,476.00,12.88,60.57,58.66,0.00,1.61
7911,810.00,12.88,544.00,12.87,60.57,58.66,0.00,1.64
7914,734.00,12.88,482.00,12.88,60.57,58.66,0.00,1.64
7917,800.00,12.88,548.00,12.87,60.46,58.66,0.00,1.61
7920,810.00,12.88,550.00,12.87,60.46,58.78,0.00,1.52
7923,734.00,12.88,492.00,12.88,60.35,58.66,0.00,1.15
7926,730.00,12.88,476.00,12.88,60.24,58.66,0.00,1.03
7929,800.00,12.88,544.00,12.87,60.13,58.66,0.00,1.11
7932,796.00,12.88,544.00,12.88,60.13,58.66,0.00,1.00
7935,730.00,12.88,478.00,12.87,60.13,58.66,0.00,1.02
7938,738.00,12.88,476.00,12.87,60.13,58.66,0.00,1.13
7941,802.00,12.88,550.00,12.87,60.13,58.66,0.00,1.40
7944,744.00,12.88,484.00,12.88,60.01,58.66,0.00,1.81
7947,796.00,12.88,548.00,12.87,60.01,58.66,0.00,1.53
7950,738.00,12.88,476.00,12.88,60.01,58.66,0.00,1.71
7953,802.00,12.88,548.00,12.87,60.01,58.66,0.00,1.63
7956,730.00,12.88,478.00,12.88,59.90,58.66,0.00,1.56
7959,730.00,12.88,482.00,12.88,59.90,58.66,0.00,1.70
7962,748.00,12.88,482.00,12.87,59.90,58.66,0.00,2.01
7965,738.00,12.88,482.00,12.87,59.90,58.66,0.00,2.20
7968,728.00,12.88,492.00,12.88,60.01,58.66,0.00,2.03
7971,734.00,12.88,488.00,12.88,60.01,58.66,0.00,1.81
7974,738.00,12.88,482.00,12.87,59.90,58.66,0.00,1.66
7977,738.00,12.88,476.00,12.88,59.90,58.55,0.00,1.59
7980,796.00,12.88,544.00,12.87,59.90,58.66,0.00,1.64
7983,738.00,12.88,476.00,12.88,59.90,58.66,0.00,1.71
7986,738.00,12.88,484.00,12.88,59.90,58.55,0.00,1.74
7989,730.00,12.88,488.00,12.88,59.90,58.66,0.00,1.36
7992,740.00,12.88,484.00,12.87,59.90,58.66,0.00,1.03
7995,802.00,12.88,548.00,12.88,59.90,58.66,0.00,1.01
7998,800.00,12.88,540.00,12.87,59.90,58.66,0.00,1.00
8001,796.00,12.88,544.00,12.87,59.79,58.66,0.00,1.31
8004,738.00,12.88,478.00,12.88,59.79,58.66,0.00,1.23
8007,740.00,12.88,476.00,12.88,59.67,58.66,0.00,1.24
8010,796.00,12.88,548.00,12.87,59.79,58.66,0.00,1.20
8013,792.00,12.88,558.00,12.87,59.67,58.66,0.00,2.01
8016,802.00,12.88,548.00,12.88,59.67,58.66,0.00,2.19
8019,800.00,12.88,492.00,12.87,59.79,58.66,0.00,2.22
8022,800.00,12.88,544.00,12.87,59.79,58.66,0.00,2.50
8025,734.00,12.88,478.00,12.88,59.79,58.66,0.00,2.40
8028,802.00,12.88,540.00,12.87,59.90,58.66,0.00,2.49
8031,740.00,12.88,472.00,12.88,59.90,58.66,0.00,2.45
8034,734.00,12.88,478.00,12.88,59.79,58.66,0.00,2.04
8037,738.00,12.88,482.00,12.87,59.79,58.66,0.00,1.72
8040,806.00,12.88,554.00,12.87,59.90,58.66,0.00,1.51
8043,800.00,12.88,548.00,12.87,59.90,58.66,0.00,1.62
8046,790.00,12.88,548.00,12.88,59.90,58.66,0.00,1.43
8049,730.00,12.88,482.00,12.87,59.90,58.66,0.00,1.64
8052,740.00,12.88,482.00,12.88,59.79,58.55,0.00,2.02
8055,748.00,12.88,476.00,12.87,59.90,58.66,0.00,1.79
8058,796.00,12.88,544.00,12.87,59.79,58.55,0.00,1.69
8061,738.00,12.88,478.00,12.87,59.79,58.66,0.00,1.63
8064,806.00,12.88,544.00,12.87,59.90,58.66,0.00,1.61
8067,806.00,12.88,548.00,12.87,59.90,58.66,0.00,1.51
8070,790.00,12.88,548.00,12.87,59.79,58.66,0.00,1.40
8073,730.00,12.88,482.00,12.88,59.79,58.66,0.00,1.31
8076,800.00,12.88,544.00,12.87,59.79,58.55,0.00,1.21
8079,810.00,12.88,548.00,12.87,59.79,58.66,0.00,1.25
8082,800.00,12.88,540.00,12.87,59.67,58.66,0.00,1.40
8085,796.00,12.88,544.00,12.87,59.79,58.66,0.00,1.50
8088,740.00,12.88,476.00,12.87,59.67,58.66,0.00,1.25
8091,744.00,12.88,476.00,12.87,59.67,58.55,0.00,1.21
8094,738.00,12.88,484.00,12.87,59.67,58.66,0.00,1.34
8097,730.00,12.88,482.00,12.87,59.67,58.66,0.00,1.06
8100,740.00,12.88,484.00,12.88,59.79,58.66,0.00,1.23
8103,802.00,12.88,554.00,12.87,59.79,58.66,0.00,1.21
8106,796.00,12.88,550.00,12.87,59.79,58.66,0.00,1.10
8109,734.00,12.88,484.00,12.88,59.79,58.66,0.00,1.11
8112,802.00,12.88,540.00,12.87,59.67,58.66,0.00,1.33
8115,790.00,12.88,540.00,12.88,59.67,58.66,0.00,1.31
8118,740.00,12.88,476.00,12.87,59.67,58.66,0.00,1.34
8121,734.00,12.88,476.00,12.88,59.67,58.66,0.00,1.20
8124,740.00,12.88,476.00,12.88,59.79,58.66,0.00,1.11
8127,734.00,12.88,472.00,12.87,59.67,58.66,0.00,1.03
8130,740.00,12.88,482.00,12.87,59.79,58.66,0.00,1.18
8133,738.00,12.88,478.00,12.88,59.79,58.66,0.00,1.13
8136,730.00,12.87,478.00,12.87,59.67,58.66,0.00,1.09
8139,796.00,12.88,548.00,12.87,59.79,58.78,0.00,0.83
8142,796.00,12.88,540.00,12.87,59.79,58.66,0.00,0.80
8145,738.00,12.88,484.00,12.87,59.79,58.66,0.00,0.80
8148,730.00,12.88,476.00,12.88,59.79,58.66,0.00,0.80
8151,738.00,12.88,472.00,12.87,59.79,58.66,0.00,0.70
8154,802.00,12.88,544.00,12.87,59.79,58.66,0.00,0.70
8157,744.00,12.88,478.00,12.87,59.79,58.66,0.00,0.64
8160,734.00,12.87,478.00,12.87,59.67,58.66,0.00,0.60
8163,734.00,12.88,478.00,12.87,59.79,58.66,0.00,0.60
8166,756.00,12.88,482.00,12.87,59.67,58.66,0.00,0.44
8169,740.00,12.88,488.00,12.87,59.67,58.66,0.00,0.43
8172,796.00,12.88,550.00,12.87,59.67,58.66,0.00,0.43
8175,810.00,12.88,548.00,12.87,59.67,58.66,0.00,0.43
8178,816.00,12.88,548.00,12.87,59.56,58.66,0.00,0.43
