# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
15041,8884.00,14.22,512.00,14.22,72.61,65.75,100.00,2.11
15044,8782.00,14.23,570.00,14.15,72.61,65.75,100.00,1.97
15047,298.00,14.13,494.00,14.12,72.50,65.75,100.00,1.73
15050,564.00,14.12,492.00,14.11,72.50,65.75,100.00,1.40
15053,630.00,14.12,550.00,14.20,72.50,65.75,100.00,1.97
15056,8818.00,14.21,566.00,14.22,72.50,65.75,100.00,1.82
15059,8870.00,14.21,502.00,14.21,72.39,65.86,100.00,2.11
15062,8868.00,14.22,502.00,14.22,72.16,65.75,100.00,2.35
15065,8890.00,14.22,492.00,14.23,71.94,65.75,100.00,2.22
15068,8894.00,14.20,502.00,14.21,71.94,65.86,100.00,2.39
15071,8796.00,14.13,554.00,14.12,72.05,65.86,100.00,2.36
15074,558.00,14.12,482.00,14.12,72.05,65.86,100.00,1.90
15077,632.00,14.12,550.00,14.10,72.16,65.86,100.00,2.02
15080,626.00,14.20,574.00,14.20,72.16,65.86,100.00,2.02
15083,8874.00,14.21,504.00,14.22,72.05,65.86,100.00,1.91
15086,8834.00,14.22,566.00,14.22,72.05,65.97,100.00,2.13
15089,8906.00,14.21,504.00,14.22,71.94,65.86,100.00,1.81
15092,8886.00,14.23,508.00,14.23,71.94,65.86,100.00,1.40
15095,8848.00,14.15,550.00,14.13,71.94,65.86,100.00,1.09
15098,554.00,14.09,492.00,14.08,71.94,65.97,100.00,0.90
15101,564.00,14.11,494.00,14.10,71.94,65.97,100.00,0.87
15104,636.00,14.20,570.00,14.21,72.05,65.97,100.00,1.02
15107,8906.00,14.21,502.00,14.21,72.16,65.86,100.00,1.62
15110,8886.00,14.21,512.00,14.22,72.16,65.86,100.00,2.09
15113,8828.00,14.22,566.00,14.22,72.27,65.97,100.00,2.44
15116,8886.00,14.23,492.00,14.22,72.39,65.97,100.00,2.03
15119,8768.00,14.13,550.00,14.12,72.39,65.97,100.00,2.13
15122,630.00,14.12,558.00,14.11,72.39,65.97,100.00,2.33
15125,626.00,14.12,550.00,14.11,72.50,65.97,100.00,2.06
15128,4980.00,14.17,502.00,14.17,72.50,65.97,100.00,2.53
15131,8858.00,14.21,504.00,14.22,72.50,65.97,100.00,2.51
15134,8916.00,14.22,504.00,14.22,72.50,65.97,100.00,2.83
15137,8838.00,14.23,576.00,14.22,72.50,65.97,100.00,3.36
15140,8904.00,14.22,508.00,14.22,72.39,65.97,100.00,3.22
15143,8880.00,14.14,488.00,14.12,72.27,65.97,100.00,2.74
15146,616.00,14.12,560.00,14.12,72.16,65.97,100.00,2.15
15149,558.00,14.10,494.00,14.09,72.27,65.97,100.00,1.80
15152,630.00,14.21,566.00,14.21,72.39,65.97,100.00,1.79
15155,8808.00,14.22,570.00,14.22,72.39,65.97,100.00,3.20
15158,8796.00,14.17,570.00,14.17,72.27,65.97,100.00,2.96
15161,8808.00,14.21,560.00,14.21,72.27,65.97,100.00,2.26
15164,8858.00,14.22,498.00,14.23,72.27,65.97,100.00,2.72
15167,8900.00,14.15,482.00,14.12,72.27,66.09,100.00,2.01
15170,632.00,14.12,560.00,14.10,72.16,66.09,100.00,2.47
15173,558.00,14.12,492.00,14.12,72.27,66.09,100.00,1.81
15176,622.00,14.19,584.00,14.21,72.39,66.20,100.00,2.01
15179,8894.00,14.19,502.00,14.20,72.50,66.09,100.00,1.60
15182,8904.00,14.22,508.00,14.22,72.61,66.20,100.00,1.71
15185,8922.00,14.22,508.00,14.23,72.72,66.09,100.00,1.33
15188,8818.00,14.23,570.00,14.22,72.95,66.09,100.00,1.19
15191,8896.00,14.13,484.00,14.12,73.06,66.09,100.00,1.69
15194,554.00,14.13,498.00,14.12,73.18,66.09,100.00,1.33
15197,566.00,14.12,488.00,14.11,73.40,66.20,100.00,1.12
15200,560.00,14.11,544.00,14.20,73.63,66.09,100.00,1.67
15203,8848.00,14.21,566.00,14.21,73.85,66.20,100.00,2.89
15206,8966.00,14.22,494.00,14.22,73.85,66.09,100.00,2.63
15209,8982.00,14.22,498.00,14.23,73.85,66.09,100.00,2.20
15212,8906.00,14.23,498.00,14.23,73.96,66.20,100.00,1.61
15215,8916.00,14.23,102.00,14.13,74.07,66.20,100.00,1.33
15218,566.00,14.12,478.00,14.12,74.19,66.20,100.00,2.37
15221,558.00,14.11,492.00,14.10,74.07,66.20,100.00,2.61
15224,636.00,14.11,558.00,14.21,73.96,66.20,100.00,2.20
15227,8952.00,14.21,502.00,14.22,73.85,66.09,100.00,2.00
15230,8952.00,14.21,504.00,14.21,73.85,66.20,100.00,1.79
15233,8894.00,14.22,570.00,14.22,73.85,66.20,100.00,2.13
15236,8962.00,14.23,508.00,14.23,73.85,66.20,100.00,2.80
15239,8930.00,14.20,502.00,14.10,73.96,66.20,100.00,2.83
15242,612.00,14.13,548.00,14.12,73.96,66.20,100.00,2.20
15245,570.00,14.12,492.00,14.11,74.07,66.31,100.00,2.39
15248,558.00,14.11,554.00,14.21,74.07,66.31,100.00,1.77
15251,8950.00,14.21,504.00,14.21,74.19,66.20,100.00,1.35
15254,8962.00,14.22,502.00,14.22,74.30,66.20,100.00,1.58
15257,8900.00,14.22,570.00,14.22,74.41,66.20,100.00,1.30
15260,8904.00,14.21,564.00,14.22,74.52,66.20,100.00,1.13
15263,8914.00,14.23,550.00,14.12,74.64,66.20,100.00,1.72
15266,626.00,14.13,560.00,14.12,74.75,66.20,100.00,1.70
15269,554.00,14.08,492.00,14.07,74.86,66.20,100.00,1.22
15272,564.00,14.11,538.00,14.21,74.97,66.20,100.00,1.03
15275,8958.00,14.21,504.00,14.22,75.09,66.20,100.00,1.01
15278,8906.00,14.22,574.00,14.22,75.20,66.20,100.00,1.53
15281,8968.00,14.21,502.00,14.22,75.20,66.20,100.00,1.38
15284,8916.00,14.23,564.00,14.23,75.43,66.20,100.00,2.10
15287,8950.00,14.16,472.00,14.12,75.54,66.20,100.00,2.20
15290,560.00,14.11,482.00,14.10,75.65,66.20,100.00,2.71
15293,564.00,14.12,488.00,14.11,75.88,66.31,100.00,4.61
15296,616.00,14.12,1140.00,14.21,75.88,66.20,100.00,2.98
15299,8932.00,14.21,504.00,14.22,75.88,66.20,100.00,4.35
15302,8896.00,14.22,576.00,14.22,75.99,66.31,100.00,3.84
15305,8972.00,14.22,514.00,14.22,75.99,66.20,100.00,3.03
15308,8978.00,14.23,508.00,14.23,75.99,66.31,100.00,3.22
15311,8916.00,14.22,4.00,14.12,76.10,66.20,100.00,3.11
15314,566.00,14.13,488.00,14.12,76.10,66.31,100.00,3.47
15317,560.00,14.12,494.00,14.11,76.10,66.31,100.00,3.36
15320,566.00,14.09,882.00,14.19,76.21,66.31,100.00,3.42
15323,8932.00,14.21,502.00,14.21,76.21,66.31,100.00,3.33
15326,8916.00,14.22,570.00,14.22,76.21,66.31,100.00,3.10
15329,8992.00,14.23,504.00,14.23,76.21,66.31,100.00,3.51
15332,8994.00,14.22,504.00,14.22,76.21,66.31,100.00,2.73
15335,8936.00,14.23,512.00,14.13,76.21,66.31,100.00,2.07
15338,620.00,14.13,548.00,14.12,76.10,66.31,100.00,1.82
15341,564.00,14.11,484.00,14.10,76.10,66.31,100.00,1.70
15344,566.00,14.11,894.00,14.20,75.99,66.31,100.00,1.33
15347,8874.00,14.21,564.00,14.22,76.21,66.31,100.00,1.79
15350,8968.00,14.19,492.00,14.19,76.10,66.31,100.00,2.42
15353,8992.00,14.22,502.00,14.22,75.99,66.43,100.00,3.03
15356,8932.00,14.23,564.00,14.23,75.65,66.43,100.00,2.84
15359,8986.00,14.23,50.00,14.13,75.43,66.43,100.00,3.35
15362,540.00,14.12,502.00,14.11,74.97,66.43,100.00,4.43
15365,636.00,14.12,570.00,14.11,74.86,66.43,100.00,4.36
15368,554.00,14.12,494.00,14.11,74.64,66.43,100.00,4.05
15371,8910.00,14.20,498.00,14.20,74.52,66.43,100.00,3.21
15374,9002.00,14.21,492.00,14.22,74.52,66.43,100.00,3.03
15377,8936.00,14.22,554.00,14.22,74.41,66.43,100.00,2.61
15380,8978.00,14.20,494.00,14.20,74.52,66.43,100.00,4.78
15383,8988.00,14.23,508.00,14.17,74.52,66.54,100.00,4.12
15386,522.00,14.14,484.00,14.12,74.52,66.54,100.00,3.44
15389,564.00,14.12,498.00,14.11,74.64,66.54,100.00,3.43
15392,632.00,14.11,566.00,14.15,74.64,66.54,100.00,2.99
15395,8906.00,14.21,570.00,14.21,74.52,66.54,100.00,2.63
15398,8910.00,14.21,566.00,14.22,74.52,66.54,100.00,3.13
15401,8978.00,14.20,498.00,14.21,74.52,66.54,100.00,3.96
15404,8930.00,14.22,560.00,14.22,74.41,66.54,100.00,5.50
15407,8978.00,14.23,498.00,14.14,74.19,66.43,100.00,4.84
15410,620.00,14.10,554.00,14.08,74.07,66.54,100.00,5.19
15413,564.00,14.12,498.00,14.12,73.85,66.54,100.00,5.65
15416,574.00,14.12,498.00,14.11,73.63,66.54,100.00,4.54
15419,636.00,14.19,586.00,14.21,73.40,66.54,100.00,5.11
15422,8914.00,14.21,566.00,14.21,73.06,66.54,100.00,4.76
15425,8942.00,14.22,566.00,14.22,72.95,66.54,100.00,4.33
15428,9014.00,14.22,498.00,14.23,72.61,66.54,100.00,3.86
15431,8920.00,14.21,566.00,14.21,72.39,66.65,100.00,3.45
15434,8930.00,14.13,540.00,14.12,72.27,66.65,100.00,3.03
15437,622.00,14.12,554.00,14.12,72.16,66.54,100.00,3.14
15440,570.00,14.07,494.00,14.06,72.16,66.54,100.00,3.32
15443,616.00,14.11,1154.00,14.20,72.05,66.65,100.00,3.99
15446,8894.00,14.21,564.00,14.22,71.94,66.65,100.00,4.11
15449,8900.00,14.21,570.00,14.22,71.82,66.65,100.00,3.93
15452,8958.00,14.21,502.00,14.21,71.71,66.54,100.00,4.62
15455,8886.00,14.22,570.00,14.22,71.60,66.65,100.00,4.02
15458,9008.00,14.15,484.00,14.12,71.60,66.65,100.00,4.33
15461,564.00,14.11,498.00,14.10,71.60,66.65,100.00,4.56
15464,560.00,14.12,498.00,14.10,71.60,66.65,100.00,4.64
15467,560.00,14.11,638.00,14.21,71.60,66.65,100.00,4.92
15470,8982.00,14.22,502.00,14.22,71.71,66.76,100.00,3.14
15473,8976.00,14.22,498.00,14.22,71.71,66.65,100.00,2.13
15476,8998.00,14.23,504.00,14.23,71.82,66.65,100.00,2.96
15479,8910.00,14.23,574.00,14.23,71.82,66.76,100.00,3.45
15482,8992.00,14.16,494.00,14.12,71.71,66.76,100.00,3.36
15485,626.00,14.12,560.00,14.11,71.60,66.76,100.00,3.92
15488,564.00,14.12,488.00,14.11,71.60,66.65,100.00,4.22
15491,626.00,14.09,580.00,14.18,71.60,66.76,100.00,4.05
15494,8932.00,14.21,566.00,14.21,71.60,66.65,100.00,3.84
15497,8992.00,14.22,528.00,14.22,71.49,66.76,100.00,4.00
15500,8972.00,14.23,576.00,14.23,71.38,66.65,100.00,3.86
15503,8950.00,14.22,574.00,14.22,71.26,66.76,100.00,2.85
15506,8968.00,14.23,14.00,14.13,71.38,66.76,100.00,2.92
15509,558.00,14.14,488.00,14.12,71.38,66.65,100.00,2.60
15512,620.00,14.10,554.00,14.09,71.49,66.76,100.00,2.36
15515,558.00,14.11,494.00,14.20,71.49,66.76,100.00,2.30
15518,8782.00,14.21,584.00,14.21,71.60,66.65,100.00,2.87
15521,8986.00,14.18,508.00,14.19,71.71,66.76,100.00,3.02
15524,8982.00,14.22,564.00,14.22,71.71,66.76,100.00,2.58
15527,8958.00,14.22,570.00,14.23,71.82,66.76,100.00,2.16
15530,8966.00,14.23,502.00,14.14,72.05,66.76,100.00,1.72
15533,610.00,14.13,550.00,14.12,72.16,66.76,100.00,1.60
15536,566.00,14.12,498.00,14.12,72.39,66.76,100.00,1.32
15539,560.00,14.12,498.00,14.11,72.50,66.76,100.00,2.98
15542,566.00,14.19,512.00,14.20,72.50,66.76,100.00,3.33
15545,8952.00,14.22,570.00,14.22,72.50,66.76,100.00,3.51
15548,9070.00,14.22,502.00,14.22,72.50,66.76,100.00,3.28
15551,8988.00,14.19,504.00,14.20,72.61,66.76,100.00,3.68
15554,8952.00,14.22,574.00,14.17,72.61,66.76,100.00,3.94
15557,176.00,14.13,498.00,14.13,72.61,66.76,100.00,4.35
15560,564.00,14.12,494.00,14.12,72.61,66.76,100.00,3.64
15563,554.00,14.11,498.00,14.09,72.61,66.76,100.00,4.78
15566,570.00,14.19,502.00,14.21,72.50,66.76,100.00,4.92
15569,9040.00,14.22,492.00,14.22,72.39,66.76,100.00,4.39
15572,8968.00,14.22,570.00,14.22,72.27,66.76,100.00,4.77
15575,9034.00,14.22,514.00,14.23,72.27,66.76,100.00,4.15
15578,9032.00,14.23,514.00,14.23,72.16,66.76,100.00,3.47
15581,8932.00,14.09,502.00,14.08,72.16,66.76,100.00,3.52
15584,632.00,14.12,548.00,14.11,72.16,66.76,100.00,3.83
15587,620.00,14.12,558.00,14.11,72.05,66.76,100.00,3.72
15590,638.00,14.20,576.00,14.21,72.16,66.76,100.00,4.85
15593,9022.00,14.20,508.00,14.21,72.05,66.76,100.00,4.38
15596,9032.00,14.22,512.00,14.22,71.94,66.76,100.00,4.62
15599,9044.00,14.22,508.00,14.23,71.94,66.76,100.00,4.54
15602,8958.00,14.21,560.00,14.21,71.94,66.76,100.00,3.26
15605,9048.00,14.13,492.00,14.12,71.94,66.88,100.00,4.21
15608,564.00,14.12,498.00,14.12,71.82,66.76,100.00,3.92
15611,558.00,14.12,504.00,14.11,71.82,66.88,100.00,4.22
15614,632.00,14.17,590.00,14.20,71.71,66.88,100.00,3.51
15617,9048.00,14.21,504.00,14.21,71.71,66.76,100.00,4.20
15620,9058.00,14.22,494.00,14.22,71.60,66.88,100.00,3.86
15623,8978.00,14.22,560.00,14.22,71.49,66.76,100.00,4.06
15626,9008.00,14.23,570.00,14.21,71.49,66.76,100.00,3.94
15629,540.00,14.13,566.00,14.12,71.49,66.76,100.00,4.61
15632,632.00,14.10,566.00,14.08,71.49,66.88,100.00,4.46
15635,550.00,14.11,498.00,14.10,71.49,66.88,100.00,4.12
15638,630.00,14.20,576.00,14.21,71.38,66.88,100.00,3.92
15641,9050.00,14.21,508.00,14.22,71.38,66.76,100.00,3.64
15644,8972.00,14.21,564.00,14.22,71.38,66.88,100.00,2.93
15647,8972.00,14.22,570.00,14.22,71.60,66.88,100.00,3.43
15650,9064.00,14.23,504.00,14.13,71.49,66.76,100.00,3.68
15653,8746.00,14.12,548.00,14.11,71.60,66.88,100.00,3.73
15656,574.00,14.12,492.00,14.11,71.60,66.76,100.00,3.73
15659,564.00,14.12,494.00,14.11,71.49,66.88,100.00,2.94
15662,560.00,14.18,504.00,14.18,71.49,66.88,100.00,2.83
15665,8956.00,14.21,576.00,14.21,71.49,66.88,100.00,3.03
15668,8982.00,14.22,574.00,14.22,71.60,66.88,100.00,2.82
15671,8988.00,14.22,504.00,14.23,71.71,66.76,100.00,3.11
15674,8968.00,14.22,560.00,14.16,71.71,66.88,100.00,3.11
15677,5544.00,14.13,478.00,14.12,71.94,66.88,100.00,3.34
15680,626.00,14.13,560.00,14.12,71.94,66.88,100.00,2.91
15683,626.00,14.10,564.00,14.09,72.05,66.88,100.00,2.81
15686,632.00,14.18,590.00,14.21,72.16,66.88,100.00,2.81
15689,8972.00,14.22,564.00,14.22,72.27,66.88,100.00,2.21
15692,9070.00,14.18,504.00,14.19,72.27,66.88,100.00,2.84
15695,9070.00,14.22,494.00,14.22,72.27,66.88,100.00,2.53
15698,9040.00,14.23,512.00,14.23,72.39,66.88,100.00,2.20
15701,5292.00,14.13,554.00,14.12,72.50,66.88,100.00,2.68
15704,632.00,14.12,560.00,14.10,72.50,66.88,100.00,2.91
15707,626.00,14.11,558.00,14.10,72.50,66.88,100.00,2.91
15710,622.00,14.16,574.00,14.21,72.61,66.88,100.00,2.73
15713,8988.00,14.20,566.00,14.20,72.61,66.88,100.00,2.33
15716,9070.00,14.22,512.00,14.22,72.84,66.88,100.00,2.31
15719,9002.00,14.23,580.00,14.23,72.95,66.88,100.00,3.00
15722,9014.00,14.18,504.00,14.10,73.06,66.88,100.00,3.73
15725,9070.00,14.13,484.00,14.12,73.06,66.88,100.00,3.15
15728,630.00,14.12,558.00,14.12,73.18,66.99,100.00,3.20
15731,570.00,14.12,484.00,14.11,73.18,66.88,100.00,2.93
15734,558.00,14.20,518.00,14.20,73.18,66.88,100.00,2.82
15737,9076.00,14.22,504.00,14.22,73.18,66.88,100.00,2.63
15740,9094.00,14.22,502.00,14.22,73.29,66.88,100.00,2.71
15743,9090.00,14.20,504.00,14.21,73.29,66.88,100.00,3.13
15746,9048.00,14.22,560.00,14.16,73.40,66.88,100.00,2.94
15749,786.00,14.12,492.00,14.12,73.40,66.88,100.00,2.23
15752,558.00,14.12,498.00,14.11,73.40,66.88,100.00,1.80
15755,570.00,14.11,498.00,14.10,73.51,66.99,100.00,1.80
15758,626.00,14.18,560.00,14.21,73.63,66.99,100.00,1.62
15761,9068.00,14.21,502.00,14.22,73.63,66.99,100.00,1.46
15764,9074.00,14.21,504.00,14.22,73.63,66.88,100.00,1.20
15767,9044.00,14.22,570.00,14.23,73.74,66.88,100.00,1.30
15770,9022.00,14.23,566.00,14.20,73.74,66.88,100.00,0.99
15773,602.00,14.10,558.00,14.09,73.74,66.99,100.00,0.79
15776,630.00,14.12,554.00,14.11,73.96,66.88,100.00,0.79
15779,566.00,14.12,492.00,14.11,73.96,66.99,100.00,1.09
15782,558.00,14.20,502.00,14.22,74.19,66.88,100.00,0.96
15785,9058.00,14.21,576.00,14.21,74.41,66.99,100.00,0.99
15788,9024.00,14.22,566.00,14.22,74.52,66.99,100.00,2.91
15791,9028.00,14.22,574.00,14.22,74.64,66.99,100.00,3.42
15794,9014.00,14.21,560.00,14.12,74.64,66.99,100.00,3.28
15797,9012.00,14.13,550.00,14.12,74.52,66.99,100.00,2.94
15800,620.00,14.12,564.00,14.11,74.64,66.99,100.00,2.63
15803,564.00,14.09,498.00,14.08,74.64,66.99,100.00,2.73
15806,564.00,14.19,512.00,14.20,74.64,66.99,100.00,2.41
15809,9112.00,14.21,498.00,14.21,74.52,66.99,100.00,2.01
15812,9050.00,14.22,564.00,14.22,74.52,66.99,100.00,1.92
15815,9044.00,14.22,564.00,14.22,74.52,66.99,100.00,2.04
15818,9132.00,14.23,502.00,14.23,74.75,66.99,100.00,1.81
15821,9116.00,14.14,492.00,14.12,74.75,66.99,100.00,1.40
15824,560.00,14.11,484.00,14.10,74.86,66.99,100.00,1.42
15827,564.00,14.12,484.00,14.10,74.97,66.99,100.00,1.42
15830,636.00,14.18,1114.00,14.21,75.09,66.99,100.00,1.30
15833,9100.00,14.18,502.00,14.18,75.20,66.99,100.00,1.49
15836,9040.00,14.21,576.00,14.22,75.31,66.99,100.00,1.49
15839,9090.00,14.22,566.00,14.23,75.31,66.99,100.00,1.49
15842,9050.00,14.23,560.00,14.23,75.43,66.99,100.00,1.52
15845,9050.00,14.12,548.00,14.11,75.43,66.99,100.00,1.39
15848,622.00,14.13,560.00,14.12,75.43,66.99,100.00,1.30
15851,622.00,14.12,560.00,14.11,75.54,66.99,100.00,1.49
15854,638.00,14.09,586.00,14.19,75.54,66.99,100.00,1.62
15857,9106.00,14.21,502.00,14.21,75.54,66.99,100.00,1.60
15860,9054.00,14.22,560.00,14.22,75.65,66.99,100.00,1.62
15863,9076.00,14.18,494.00,14.18,75.76,66.99,100.00,1.62
15866,9048.00,14.22,576.00,14.22,75.76,66.99,100.00,1.74
15869,9050.00,14.14,554.00,14.12,75.76,66.99,100.00,1.96
15872,560.00,14.13,498.00,14.12,75.76,66.99,100.00,2.00
15875,620.00,14.11,554.00,14.10,75.76,66.99,100.00,1.90
15878,636.00,14.10,558.00,14.20,75.65,66.99,100.00,2.10
15881,9024.00,14.21,566.00,14.22,75.65,66.99,100.00,2.14
15884,9028.00,14.20,570.00,14.20,75.65,67.10,100.00,2.13
15887,9140.00,14.22,508.00,14.22,75.65,66.99,100.00,1.99
15890,9054.00,14.22,570.00,14.23,75.65,67.10,100.00,1.96
15893,9116.00,14.19,92.00,14.12,75.65,67.10,100.00,1.99
15896,564.00,14.12,482.00,14.11,75.65,67.10,100.00,1.71
15899,554.00,14.12,502.00,14.11,75.76,67.10,100.00,1.40
15902,626.00,14.11,570.00,14.20,75.65,67.10,100.00,1.10
15905,5318.00,14.20,512.00,14.20,75.76,67.10,100.00,0.89
15908,9122.00,14.21,498.00,14.22,75.99,67.10,100.00,0.79
15911,9068.00,14.22,570.00,14.22,76.10,67.10,100.00,0.59
15914,9110.00,14.20,502.00,14.21,76.21,67.10,100.00,0.59
15917,9084.00,14.19,522.00,14.13,76.21,67.10,100.00,0.52
15920,616.00,14.13,550.00,14.12,76.32,67.10,100.00,0.52
15923,636.00,14.11,550.00,14.10,76.32,67.10,100.00,0.39
15926,620.00,14.11,560.00,14.10,76.32,67.10,100.00,0.42
15929,566.00,14.21,508.00,14.22,76.32,67.10,100.00,0.32
15932,9090.00,14.22,576.00,14.22,76.44,67.10,100.00,0.41
15935,9076.00,14.20,566.00,14.21,76.55,67.10,100.00,0.42
15938,9074.00,14.22,560.00,14.23,76.77,67.10,100.00,0.42
15941,9158.00,14.23,498.00,14.16,76.89,67.10,100.00,0.39
15944,9136.00,14.10,484.00,14.09,77.11,67.10,100.00,0.29
15947,566.00,14.12,494.00,14.11,77.22,67.10,100.00,0.41
15950,564.00,14.12,494.00,14.11,77.34,67.10,100.00,0.45
15953,622.00,14.11,1164.00,14.21,77.34,67.10,100.00,0.52
15956,9120.00,14.21,502.00,14.22,77.45,67.10,100.00,0.79
15959,9100.00,14.22,570.00,14.22,77.45,67.21,100.00,0.89
15962,9146.00,14.22,504.00,14.22,77.45,67.10,100.00,1.59
15965,9142.00,14.22,502.00,14.21,77.22,67.10,100.00,1.90
15968,9086.00,14.14,548.00,14.12,77.22,67.10,100.00,1.93
15971,620.00,14.12,550.00,14.12,77.34,67.10,100.00,1.83
15974,630.00,14.08,560.00,14.07,77.45,67.10,100.00,1.83
15977,560.00,14.13,622.00,14.20,77.68,67.10,100.00,1.53
15980,9084.00,14.21,566.00,14.22,78.01,67.21,100.00,1.30
15983,9182.00,14.22,502.00,14.22,78.24,67.10,100.00,1.32
15986,9188.00,14.22,504.00,14.22,78.46,67.21,100.00,1.03
15989,9110.00,14.23,576.00,14.23,78.69,67.21,100.00,0.82
15992,9186.00,14.14,492.00,14.12,78.69,67.10,100.00,0.72
15995,622.00,14.10,550.00,14.10,78.91,67.21,100.00,0.79
15998,632.00,14.12,554.00,14.10,79.02,67.21,100.00,0.79
16001,564.00,14.11,494.00,14.21,79.14,67.21,100.00,0.97
16004,9130.00,14.17,514.00,14.17,79.25,67.21,100.00,1.69
16007,9176.00,14.21,512.00,14.22,79.25,67.32,100.00,1.49
16010,9106.00,14.22,564.00,14.22,79.14,67.21,100.00,2.03
16013,9188.00,14.23,498.00,14.23,79.02,67.21,100.00,2.59
16016,9188.00,14.13,488.00,14.11,78.91,67.32,100.00,2.93
16019,632.00,14.12,560.00,14.11,78.69,67.32,100.00,2.53
16022,564.00,14.12,498.00,14.11,78.57,67.32,100.00,2.29
16025,560.00,14.09,494.00,14.18,78.69,67.32,100.00,2.11
16028,9012.00,14.20,570.00,14.20,78.57,67.32,100.00,2.67
16031,9130.00,14.21,574.00,14.22,78.46,67.32,100.00,3.85
16034,9122.00,14.22,570.00,14.22,78.35,67.32,100.00,3.33
16037,9182.00,14.22,502.00,14.22,78.13,67.32,100.00,2.71
16040,9112.00,14.13,544.00,14.12,78.01,67.32,100.00,3.36
16043,622.00,14.13,558.00,14.12,77.79,67.32,100.00,2.93
16046,566.00,14.12,498.00,14.11,77.68,67.32,100.00,2.01
16049,560.00,14.11,492.00,14.21,77.68,67.32,100.00,2.77
16052,9116.00,14.21,566.00,14.21,77.68,67.32,100.00,2.46
16055,9156.00,14.19,504.00,14.20,77.68,67.32,100.00,1.71
16058,9202.00,14.22,508.00,14.22,77.79,67.44,100.00,1.34
16061,9198.00,14.23,498.00,14.23,78.01,67.32,100.00,1.04
16064,8976.00,14.13,550.00,14.12,78.24,67.44,100.00,0.99
16067,574.00,14.12,488.00,14.10,78.35,67.44,100.00,1.58
16070,616.00,14.12,560.00,14.10,78.35,67.44,100.00,1.72
16073,558.00,14.11,492.00,14.15,78.46,67.44,100.00,1.69
16076,9014.00,14.20,566.00,14.20,78.46,67.44,100.00,1.80
16079,9204.00,14.21,504.00,14.22,78.46,67.44,100.00,1.46
16082,9142.00,14.22,570.00,14.22,78.57,67.44,100.00,1.30
16085,9176.00,14.20,504.00,14.20,78.69,67.44,100.00,1.28
16088,9140.00,14.13,548.00,14.12,78.80,67.44,100.00,1.65
16091,616.00,14.12,564.00,14.11,78.69,67.55,100.00,2.39
16094,638.00,14.12,558.00,14.11,78.69,67.55,100.00,2.29
16097,632.00,14.11,554.00,14.16,78.80,67.44,100.00,1.84
16100,4666.00,14.21,570.00,14.21,78.69,67.55,100.00,2.55
16103,9222.00,14.22,514.00,14.22,78.80,67.55,100.00,2.85
16106,9188.00,14.21,512.00,14.21,78.69,67.55,100.00,2.42
16109,9224.00,14.23,502.00,14.23,78.69,67.55,100.00,2.21
16112,9156.00,14.15,540.00,14.12,78.69,67.55,100.00,2.33
16115,554.00,14.09,494.00,14.08,78.69,67.55,100.00,2.31
16118,570.00,14.12,492.00,14.10,78.80,67.55,100.00,2.20
16121,626.00,14.11,558.00,14.20,78.80,67.55,100.00,1.93
16124,8294.00,14.21,508.00,14.22,78.80,67.55,100.00,1.81
16127,9222.00,14.21,502.00,14.21,78.80,67.66,100.00,2.09
16130,9230.00,14.22,498.00,14.23,78.91,67.55,100.00,2.18
16133,9238.00,14.23,502.00,14.23,78.80,67.66,100.00,2.42
16136,9218.00,14.13,484.00,14.12,78.80,67.66,100.00,2.62
16139,570.00,14.12,488.00,14.11,78.69,67.55,100.00,2.21
16142,554.00,14.12,494.00,14.10,78.57,67.66,100.00,1.54
16145,560.00,14.06,492.00,14.15,78.57,67.66,100.00,1.66
16148,9116.00,14.20,574.00,14.21,78.46,67.66,100.00,1.60
16151,9214.00,14.22,494.00,14.22,78.35,67.77,100.00,1.23
16154,9234.00,14.23,508.00,14.23,78.46,67.66,100.00,1.12
16157,9234.00,14.22,502.00,14.22,78.57,67.77,100.00,1.62
16160,9234.00,14.13,482.00,14.12,78.46,67.66,100.00,1.43
16163,636.00,14.13,560.00,14.12,78.57,67.77,100.00,1.09
16166,558.00,14.10,502.00,14.09,78.69,67.77,100.00,1.02
16169,554.00,14.11,492.00,14.14,78.69,67.77,100.00,1.19
16172,9222.00,14.21,498.00,14.22,78.80,67.77,100.00,1.03
16175,9166.00,14.22,570.00,14.22,78.91,67.77,100.00,0.89
16178,9172.00,14.22,558.00,14.22,79.02,67.77,100.00,0.69
16181,9270.00,14.23,502.00,14.24,79.25,67.77,100.00,1.39
16184,9218.00,14.13,492.00,14.12,79.36,67.77,100.00,1.50
16187,630.00,14.11,558.00,14.10,79.36,67.77,100.00,1.69
16190,630.00,14.12,548.00,14.10,79.36,67.77,100.00,1.39
16193,558.00,14.11,494.00,14.21,79.47,67.77,100.00,1.22
16196,9146.00,14.19,574.00,14.20,79.47,67.77,100.00,1.49
16199,9224.00,14.22,502.00,14.22,79.47,67.89,100.00,1.70
16202,9186.00,14.22,574.00,14.23,79.59,67.89,100.00,1.62
16205,9192.00,14.23,570.00,14.23,79.47,67.89,100.00,1.41
16208,9106.00,14.12,492.00,14.12,79.70,67.77,100.00,1.11
