# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[MAIN], DS18 Temp(F)[Batt], DS18 Temp(F)[MCU], Light (%), Wind Speed
1077,1484.00,13.73,458.00,13.72,48.42,52.70,55.51,100.00,2.57
1080,1422.00,13.73,514.00,13.72,48.31,52.70,55.51,100.00,2.31
1083,1400.00,13.71,518.00,13.70,48.31,52.70,55.63,100.00,2.53
1086,584.00,13.71,518.00,13.71,48.42,52.70,55.51,100.00,2.53
1089,1400.00,13.71,522.00,13.71,48.31,52.70,55.63,100.00,2.54
1092,1380.00,13.72,514.00,13.70,48.31,52.70,55.51,100.00,2.43
1095,584.00,13.70,518.00,13.69,48.31,52.70,55.51,100.00,2.23
1098,1446.00,13.71,456.00,13.71,48.31,52.70,55.63,100.00,2.05
1101,1370.00,13.71,514.00,13.70,48.31,52.70,55.63,100.00,2.43
1104,574.00,13.69,514.00,13.68,48.31,52.70,55.51,100.00,2.47
1107,1418.00,13.71,456.00,13.70,48.42,52.70,55.63,100.00,2.57
1110,1416.00,13.71,458.00,13.70,48.31,52.70,55.63,100.00,2.56
1113,1422.00,13.69,446.00,13.68,48.31,52.70,55.63,100.00,2.33
1116,576.00,13.70,514.00,13.70,48.42,52.70,55.51,100.00,2.42
1119,1360.00,13.70,514.00,13.70,48.31,52.70,55.63,100.00,2.19
1122,1370.00,13.71,522.00,13.70,48.42,52.70,55.63,100.00,2.14
1125,584.00,13.68,508.00,13.68,48.42,52.70,55.51,100.00,1.76
1128,1436.00,13.71,456.00,13.71,48.42,52.70,55.63,100.00,1.62
1131,1376.00,13.71,508.00,13.70,48.54,52.70,55.51,100.00,1.75
1134,580.00,13.69,522.00,13.68,48.42,52.70,55.51,100.00,1.86
1137,1422.00,13.71,448.00,13.70,48.54,52.70,55.63,100.00,2.11
1140,1364.00,13.70,524.00,13.70,48.54,52.70,55.51,100.00,2.06
1143,1346.00,13.70,504.00,13.68,48.54,52.70,55.63,100.00,1.86
1146,522.00,13.69,488.00,13.70,48.54,52.70,55.63,100.00,1.72
1149,1336.00,13.69,512.00,13.69,48.65,52.70,55.63,100.00,1.96
1152,1390.00,13.70,456.00,13.70,48.65,52.70,55.63,100.00,2.12
1155,518.00,13.68,448.00,13.68,48.65,52.70,55.63,100.00,2.34
1158,1380.00,13.70,456.00,13.69,48.65,52.70,55.63,100.00,2.13
1161,1304.00,13.70,504.00,13.69,48.65,52.70,55.51,100.00,2.04
1164,468.00,13.68,448.00,13.67,48.65,52.70,55.63,100.00,2.33
1167,176.00,13.70,448.00,13.69,48.65,52.70,55.63,100.00,2.03
1170,1340.00,13.70,456.00,13.70,48.65,52.70,55.63,100.00,2.03
1173,1238.00,13.70,508.00,13.68,48.65,52.59,55.63,100.00,1.96
1176,584.00,13.67,522.00,13.69,48.65,52.70,55.74,100.00,2.31
1179,1272.00,13.68,446.00,13.68,48.65,52.70,55.63,100.00,2.23
1182,1248.00,13.70,456.00,13.69,48.54,52.81,55.63,100.00,2.05
1185,508.00,13.68,446.00,13.67,48.65,52.70,55.63,100.00,2.31
1188,1164.00,13.69,514.00,13.68,48.76,52.70,55.63,100.00,2.53
1191,1202.00,13.70,458.00,13.69,48.65,52.70,55.63,100.00,2.34
1194,1190.00,13.70,456.00,13.69,48.65,52.70,55.74,100.00,2.24
1197,512.00,13.69,456.00,13.68,48.65,52.59,55.63,100.00,2.01
1200,1102.00,13.69,514.00,13.69,48.65,52.70,55.63,100.00,1.96
1203,1130.00,13.69,452.00,13.69,48.65,52.59,55.63,100.00,2.31
1206,570.00,13.67,512.00,13.66,48.65,52.59,55.63,100.00,2.53
1209,1104.00,13.68,458.00,13.68,48.54,52.70,55.63,100.00,2.24
1212,1068.00,13.68,446.00,13.68,48.76,52.70,55.63,100.00,2.16
1215,728.00,13.67,518.00,13.67,48.65,52.70,55.63,100.00,1.83
1218,976.00,13.67,446.00,13.66,48.65,52.70,55.63,100.00,1.55
1221,728.00,13.66,458.00,13.66,48.65,52.70,55.74,100.00,1.72
1224,620.00,13.64,514.00,13.64,48.76,52.70,55.74,100.00,1.66
1227,646.00,13.64,446.00,13.63,48.76,52.70,55.63,100.00,1.62
1230,612.00,13.62,448.00,13.62,48.76,52.81,55.63,100.00,1.91
1233,512.00,13.61,514.00,13.60,48.76,52.81,55.63,100.00,2.23
1236,478.00,13.60,522.00,13.60,48.76,52.70,55.63,100.00,1.96
1239,698.00,13.59,512.00,13.58,48.65,52.70,55.63,100.00,1.95
1242,498.00,13.59,462.00,13.58,48.76,52.70,55.63,100.00,1.55
1245,406.00,13.58,504.00,13.57,48.65,52.81,55.63,100.00,1.32
1248,380.00,13.57,522.00,13.57,48.65,52.70,55.63,100.00,1.52
1251,370.00,13.57,518.00,13.56,48.65,52.70,55.63,100.00,1.42
1254,354.00,13.56,518.00,13.56,48.65,52.70,55.74,100.00,1.65
1257,400.00,13.56,452.00,13.55,48.76,52.70,55.74,100.00,1.64
1260,390.00,13.55,448.00,13.55,48.65,52.70,55.74,100.00,2.03
1263,328.00,13.55,518.00,13.54,48.65,52.70,55.63,100.00,1.96
1266,374.00,13.54,442.00,13.54,48.65,52.70,55.63,100.00,1.62
1269,350.00,13.54,456.00,13.54,48.65,52.70,55.63,100.00,1.84
1272,282.00,13.54,514.00,13.53,48.65,52.70,55.63,100.00,1.62
1275,278.00,13.53,518.00,13.53,48.65,52.70,55.63,100.00,2.31
1278,324.00,13.53,452.00,13.52,48.65,52.70,55.63,100.00,2.23
1281,246.00,13.53,512.00,13.52,48.54,52.70,55.63,100.00,1.83
1284,304.00,13.52,456.00,13.52,48.65,52.70,55.63,100.00,1.55
1287,298.00,13.52,440.00,13.52,48.65,52.70,55.63,100.00,1.61
1290,216.00,13.51,518.00,13.51,48.65,52.70,55.51,100.00,1.86
1293,268.00,13.51,452.00,13.51,48.65,52.70,55.63,100.00,1.95
1296,268.00,13.51,452.00,13.50,48.65,52.70,55.63,100.00,1.92
1299,194.00,13.51,518.00,13.50,48.65,52.70,55.63,100.00,2.23
1302,240.00,13.51,446.00,13.50,48.54,52.70,55.63,100.00,2.15
1305,158.00,13.50,528.00,13.49,48.54,52.59,55.63,100.00,2.16
1308,222.00,13.50,446.00,13.49,48.54,52.70,55.63,100.00,2.03
1311,154.00,13.49,514.00,13.49,48.54,52.70,55.63,99.89,2.26
1314,132.00,13.49,518.00,13.48,48.54,52.70,55.63,99.62,2.14
1317,184.00,13.49,442.00,13.48,48.54,52.70,55.63,99.23,2.03
1320,118.00,13.48,518.00,13.48,48.54,52.81,55.63,98.62,2.00
1323,108.00,13.48,508.00,13.47,48.54,52.70,55.63,97.71,1.81
1326,96.00,13.48,514.00,13.47,48.42,52.70,55.63,96.63,2.12
1329,82.00,13.47,514.00,13.47,48.54,52.70,55.63,95.49,2.11
1332,144.00,13.47,448.00,13.46,48.42,52.70,55.63,94.38,1.93
1335,132.00,13.47,452.00,13.46,48.42,52.70,55.63,93.35,1.74
1338,128.00,13.46,446.00,13.46,48.42,52.70,55.74,92.39,1.84
1341,114.00,13.46,452.00,13.46,48.54,52.70,55.51,91.47,1.84
1344,46.00,13.46,518.00,13.45,48.54,52.70,55.63,90.60,2.26
1347,108.00,13.46,442.00,13.45,48.54,52.70,55.63,89.72,2.03
1350,30.00,13.45,522.00,13.44,48.42,52.70,55.63,88.89,1.96
1353,88.00,13.45,448.00,13.45,48.42,52.70,55.51,88.06,1.55
1356,20.00,13.45,514.00,13.44,48.42,52.70,55.63,87.26,2.03
1359,16.00,13.44,512.00,13.44,48.42,52.70,55.63,86.48,2.30
1362,58.00,13.44,448.00,13.44,48.42,52.59,55.63,85.74,2.23
1365,62.00,13.44,456.00,13.43,48.42,52.70,55.63,85.03,2.23
1368,0.00,13.44,508.00,13.43,48.42,52.70,55.63,84.38,1.99
1371,0.00,13.43,512.00,13.43,48.31,52.70,55.63,83.74,1.81
1374,56.00,13.43,452.00,13.43,48.31,52.70,55.63,83.13,1.93
1377,20.00,13.43,512.00,13.42,48.31,52.59,55.63,82.56,1.65
1380,16.00,13.43,512.00,13.42,48.42,52.70,55.63,81.99,1.55
1383,26.00,13.42,502.00,13.42,48.42,52.70,55.63,81.46,1.52
1386,22.00,13.42,512.00,13.41,48.31,52.70,55.63,80.95,1.65
1389,32.00,13.42,452.00,13.42,48.42,52.59,55.63,80.47,1.62
1392,40.00,13.42,508.00,13.41,48.31,52.59,55.63,80.03,1.65
1395,46.00,13.42,514.00,13.41,48.31,52.70,55.51,79.61,1.42
1398,30.00,13.41,446.00,13.41,48.31,52.59,55.51,79.22,1.32
1401,16.00,13.41,446.00,13.41,48.42,52.59,55.63,78.88,1.60
1404,56.00,13.41,514.00,13.40,48.31,52.70,55.51,78.56,1.65
1407,16.00,13.41,442.00,13.40,48.42,52.59,55.63,78.28,1.71
1410,14.00,13.40,452.00,13.40,48.42,52.70,55.63,78.02,1.93
1413,58.00,13.40,514.00,13.40,48.31,52.70,55.51,77.78,2.06
1416,58.00,13.40,514.00,13.40,48.31,52.70,55.51,77.57,1.90
1419,0.00,13.40,448.00,13.40,48.42,52.70,55.51,77.37,1.62
1422,72.00,13.40,508.00,13.39,48.42,52.70,55.51,77.18,1.65
1425,0.00,13.39,446.00,13.39,48.42,52.70,55.63,77.01,1.48
1428,72.00,13.39,512.00,13.38,48.31,52.70,55.63,76.84,1.86
1431,86.00,13.39,508.00,13.38,48.31,52.70,55.63,76.68,1.76
1434,86.00,13.38,512.00,13.38,48.42,52.70,55.63,76.52,1.55
1437,10.00,13.38,448.00,13.38,48.42,52.70,55.63,76.38,1.48
1440,16.00,13.39,448.00,13.38,48.42,52.59,55.51,76.25,1.61
1443,96.00,13.38,518.00,13.38,48.42,52.70,55.63,76.14,1.86
1446,96.00,13.38,508.00,13.38,48.42,52.70,55.51,76.04,1.96
1449,26.00,13.38,448.00,13.38,48.31,52.70,55.51,75.95,1.53
1452,30.00,13.38,448.00,13.37,48.42,52.59,55.63,75.88,1.35
1455,96.00,13.38,508.00,13.37,48.31,52.59,55.63,75.81,1.33
1458,102.00,13.37,514.00,13.37,48.42,52.70,55.63,75.74,1.12
1461,102.00,13.37,512.00,13.36,48.42,52.59,55.51,75.66,1.12
1464,30.00,13.37,448.00,13.36,48.54,52.59,55.51,75.58,0.96
1467,98.00,13.37,522.00,13.36,48.54,52.59,55.51,75.49,0.92
1470,108.00,13.36,498.00,13.36,48.54,52.59,55.51,75.41,0.82
1473,112.00,13.36,508.00,13.36,48.65,52.59,55.51,75.35,1.50
1476,50.00,13.36,448.00,13.36,48.54,52.59,55.51,75.32,1.72
1479,50.00,13.36,440.00,13.36,48.54,52.70,55.51,75.33,1.83
1482,46.00,13.36,448.00,13.36,48.54,52.59,55.51,75.41,1.76
1485,118.00,13.36,512.00,13.35,48.54,52.70,55.51,75.54,1.73
1488,122.00,13.36,508.00,13.35,48.42,52.59,55.51,75.73,1.95
1491,50.00,13.36,452.00,13.35,48.42,52.59,55.40,75.96,1.63
1494,112.00,13.36,512.00,13.35,48.42,52.59,55.51,76.25,1.52
1497,56.00,13.35,446.00,13.35,48.42,52.47,55.51,76.62,1.42
1500,58.00,13.35,452.00,13.35,48.42,52.59,55.51,77.08,1.62
1503,118.00,13.35,508.00,13.34,48.42,52.59,55.51,77.64,1.42
1506,118.00,13.35,512.00,13.34,48.31,52.59,55.51,78.31,1.22
1509,50.00,13.35,446.00,13.34,48.42,52.59,55.51,79.05,1.83
1512,118.00,13.35,512.00,13.34,48.42,52.59,55.40,79.85,2.06
1515,122.00,13.34,518.00,13.34,48.42,52.59,55.40,80.68,1.86
1518,114.00,13.34,512.00,13.34,48.42,52.70,55.51,81.53,1.83
1521,42.00,13.34,442.00,13.34,48.42,52.59,55.51,82.38,1.63
1524,104.00,13.34,514.00,13.34,48.31,52.59,55.40,83.23,1.62
1527,46.00,13.34,446.00,13.34,48.31,52.70,55.40,84.07,1.67
1530,58.00,13.34,446.00,13.33,48.31,52.59,55.40,84.88,1.91
1533,42.00,13.34,452.00,13.34,48.31,52.70,55.51,85.65,1.93
1536,32.00,13.34,440.00,13.34,48.31,52.59,55.51,86.39,1.73
1539,96.00,13.34,518.00,13.33,48.31,52.59,55.40,87.09,1.61
1542,98.00,13.34,514.00,13.33,48.31,52.59,55.40,87.71,1.45
1545,102.00,13.34,508.00,13.33,48.20,52.59,55.40,88.28,1.32
1548,96.00,13.33,514.00,13.33,48.31,52.59,55.40,88.77,1.52
1551,98.00,13.33,512.00,13.33,48.31,52.59,55.51,89.15,1.42
1554,98.00,13.33,508.00,13.33,48.20,52.59,55.40,89.30,1.65
1557,46.00,13.33,452.00,13.33,48.20,52.59,55.40,89.09,1.55
1560,50.00,13.33,442.00,13.32,48.20,52.59,55.40,88.56,1.45
1563,108.00,13.33,512.00,13.32,48.20,52.59,55.51,87.77,1.33
1566,52.00,13.33,456.00,13.32,48.20,52.59,55.29,86.83,1.32
1569,128.00,13.32,504.00,13.32,48.20,52.59,55.40,85.86,1.32
1572,76.00,13.32,446.00,13.32,48.20,52.59,55.40,84.92,1.25
1575,78.00,13.32,448.00,13.32,48.20,52.59,55.40,84.13,1.15
1578,140.00,13.32,502.00,13.31,48.20,52.59,55.51,83.59,1.02
1581,138.00,13.32,514.00,13.31,48.20,52.59,55.40,83.37,1.12
1584,144.00,13.31,514.00,13.31,48.20,52.59,55.40,83.27,1.35
1587,158.00,13.32,508.00,13.31,48.20,52.59,55.40,83.21,1.32
1590,144.00,13.32,514.00,13.31,48.20,52.59,55.40,83.09,1.62
1593,82.00,13.32,440.00,13.31,48.20,52.59,55.40,82.90,1.65
1596,92.00,13.31,448.00,13.31,48.09,52.59,55.40,82.61,1.45
1599,96.00,13.31,452.00,13.31,48.20,52.59,55.40,82.28,1.55
1602,158.00,13.31,508.00,13.30,48.20,52.59,55.40,81.89,1.45
1605,168.00,13.31,512.00,13.30,48.09,52.59,55.40,81.52,1.45
1608,168.00,13.31,522.00,13.30,48.20,52.59,55.40,81.20,1.32
1611,170.00,13.30,508.00,13.30,48.20,52.59,55.40,80.92,1.22
1614,176.00,13.31,514.00,13.30,48.09,52.59,55.29,80.67,1.12
1617,180.00,13.30,514.00,13.30,48.20,52.59,55.29,80.42,1.12
1620,184.00,13.30,504.00,13.30,48.20,52.59,55.29,80.16,1.12
1623,114.00,13.30,452.00,13.30,48.20,52.59,55.29,79.88,1.25
1626,184.00,13.30,512.00,13.30,48.20,52.59,55.29,79.57,1.32
1629,124.00,13.30,446.00,13.30,48.20,52.47,55.29,79.22,1.43
1632,138.00,13.30,448.00,13.29,48.20,52.59,55.29,78.84,1.52
1635,134.00,13.30,442.00,13.29,48.20,52.59,55.29,78.41,1.43
1638,128.00,13.30,442.00,13.29,48.20,52.59,55.29,77.96,1.41
1641,204.00,13.29,514.00,13.29,48.20,52.47,55.29,77.48,1.22
1644,210.00,13.29,502.00,13.28,48.20,52.59,55.29,76.97,1.22
1647,148.00,13.29,446.00,13.28,48.20,52.59,55.29,76.41,1.30
1650,154.00,13.29,448.00,13.29,48.20,52.59,55.29,75.79,1.63
1653,154.00,13.29,448.00,13.28,48.20,52.59,55.29,75.10,1.52
1656,164.00,13.29,452.00,13.28,48.20,52.59,55.29,74.36,1.51
1659,176.00,13.28,446.00,13.28,48.09,52.59,55.29,73.56,1.52
1662,240.00,13.28,504.00,13.28,48.20,52.59,55.29,72.76,1.22
1665,246.00,13.28,514.00,13.27,48.09,52.59,55.29,71.95,1.02
1668,186.00,13.28,446.00,13.28,48.09,52.59,55.29,71.15,0.95
1671,186.00,13.28,442.00,13.28,48.20,52.59,55.29,70.36,1.05
1674,262.00,13.28,518.00,13.27,48.20,52.59,55.29,69.59,1.12
1677,200.00,13.27,446.00,13.27,48.09,52.59,55.29,68.87,0.96
1680,268.00,13.27,504.00,13.27,48.20,52.47,55.17,68.21,0.92
1683,272.00,13.27,524.00,13.26,48.20,52.47,55.29,67.62,0.72
1686,278.00,13.27,504.00,13.26,48.20,52.47,55.29,67.09,0.72
1689,288.00,13.27,508.00,13.26,48.20,52.70,55.29,66.60,0.75
1692,230.00,13.27,448.00,13.27,48.31,52.59,55.17,66.15,0.75
1695,294.00,13.27,508.00,13.26,48.31,52.59,55.17,65.71,0.92
1698,230.00,13.27,446.00,13.26,48.31,52.47,55.29,65.28,1.05
1701,232.00,13.26,448.00,13.26,48.31,52.47,55.29,64.85,1.11
1704,304.00,13.26,508.00,13.26,48.42,52.59,55.17,64.42,0.92
1707,304.00,13.26,508.00,13.26,48.31,52.47,55.29,64.00,0.92
1710,304.00,13.26,514.00,13.25,48.31,52.59,55.29,63.56,1.02
1713,314.00,13.26,512.00,13.25,48.31,52.47,55.29,63.10,1.22
1716,250.00,13.26,448.00,13.26,48.31,52.59,55.17,62.65,1.26
1719,256.00,13.25,448.00,13.25,48.31,52.47,55.29,62.19,1.16
1722,266.00,13.26,442.00,13.25,48.20,52.47,55.17,61.75,1.14
1725,318.00,13.25,514.00,13.25,48.31,52.59,55.29,61.31,1.22
1728,322.00,13.25,512.00,13.25,48.31,52.47,55.17,60.88,1.22
1731,330.00,13.25,504.00,13.24,48.31,52.47,55.17,60.46,1.02
1734,272.00,13.25,448.00,13.24,48.31,52.47,55.29,60.07,0.95
1737,272.00,13.25,446.00,13.24,48.31,52.47,55.17,59.71,1.30
1740,338.00,13.25,512.00,13.24,48.42,52.59,55.17,59.35,1.55
1743,278.00,13.25,452.00,13.24,48.42,52.47,55.29,59.00,1.63
1746,282.00,13.24,442.00,13.24,48.42,52.47,55.17,58.69,1.45
1749,354.00,13.24,508.00,13.24,48.31,52.47,55.29,58.39,1.32
1752,350.00,13.24,514.00,13.24,48.31,52.47,55.17,58.10,1.42
1755,350.00,13.24,512.00,13.24,48.31,52.47,55.17,57.83,1.52
1758,354.00,13.24,512.00,13.23,48.42,52.47,55.17,57.58,1.52
1761,360.00,13.23,518.00,13.23,48.42,52.59,55.17,57.34,1.60
1764,364.00,13.23,504.00,13.23,48.31,52.47,55.17,57.11,1.32
1767,298.00,13.23,448.00,13.23,48.31,52.47,55.17,56.89,1.23
1770,298.00,13.23,448.00,13.23,48.20,52.36,55.17,56.68,1.34
1773,302.00,13.23,446.00,13.23,48.20,52.47,55.17,56.48,1.61
1776,312.00,13.23,448.00,13.22,48.31,52.47,55.29,56.29,2.02
1779,374.00,13.23,508.00,13.22,48.31,52.47,55.06,56.11,2.06
1782,302.00,13.23,446.00,13.23,48.20,52.36,55.06,55.93,1.93
1785,308.00,13.23,448.00,13.22,48.20,52.36,55.06,55.77,1.83
1788,322.00,13.23,440.00,13.22,48.31,52.47,55.17,55.60,1.73
1791,384.00,13.23,512.00,13.22,48.20,52.47,55.17,55.45,1.52
1794,380.00,13.23,514.00,13.22,48.20,52.36,55.06,55.30,1.42
1797,314.00,13.22,446.00,13.22,48.20,52.47,55.17,55.15,1.25
1800,322.00,13.23,452.00,13.22,48.20,52.47,55.17,55.00,1.15
1803,330.00,13.22,452.00,13.22,48.31,52.47,55.06,54.86,1.21
1806,330.00,13.22,442.00,13.22,48.20,52.47,55.17,54.72,1.19
1809,390.00,13.22,514.00,13.21,48.31,52.47,55.06,54.60,1.43
1812,322.00,13.22,448.00,13.21,48.20,52.36,55.06,54.48,1.66
1815,334.00,13.22,446.00,13.22,48.20,52.36,55.06,54.37,1.41
1818,404.00,13.21,512.00,13.21,48.20,52.36,55.06,54.26,1.32
1821,338.00,13.22,442.00,13.21,48.20,52.36,55.06,54.15,1.83
1824,338.00,13.21,442.00,13.21,48.20,52.36,55.06,54.05,1.93
1827,338.00,13.21,448.00,13.21,48.20,52.47,55.06,53.96,1.83
1830,410.00,13.21,508.00,13.21,48.20,52.36,55.06,53.86,1.72
1833,348.00,13.21,446.00,13.21,48.20,52.36,55.06,53.77,1.53
1836,348.00,13.21,448.00,13.20,48.09,52.36,55.06,53.66,1.35
1839,406.00,13.20,502.00,13.20,48.20,52.36,55.06,53.56,1.33
1842,350.00,13.21,452.00,13.20,48.20,52.47,55.06,53.45,1.42
1845,422.00,13.20,514.00,13.20,48.20,52.36,55.06,53.33,1.53
1848,354.00,13.21,442.00,13.20,48.09,52.36,55.06,53.21,2.02
1851,416.00,13.20,514.00,13.20,48.09,52.36,55.06,53.08,1.93
1854,354.00,13.21,442.00,13.20,48.20,52.36,55.06,52.93,1.73
1857,360.00,13.21,442.00,13.20,48.09,52.36,54.95,52.78,1.93
1860,430.00,13.20,514.00,13.20,48.09,52.36,55.06,52.63,2.46
1863,360.00,13.20,442.00,13.19,48.09,52.36,55.06,52.44,2.43
1866,360.00,13.20,446.00,13.20,48.09,52.36,55.06,52.25,2.04
1869,426.00,13.20,512.00,13.20,48.09,52.36,55.06,52.05,2.13
1872,442.00,13.20,508.00,13.19,48.09,52.36,55.06,51.82,2.06
1875,442.00,13.20,514.00,13.19,48.09,52.36,55.06,51.57,2.26
1878,368.00,13.20,446.00,13.19,48.09,52.36,55.06,51.31,1.93
1881,446.00,13.19,514.00,13.19,48.09,52.36,55.06,51.01,2.14
1884,442.00,13.19,512.00,13.19,48.09,52.36,55.06,50.71,2.21
1887,446.00,13.19,512.00,13.19,47.97,52.36,54.95,50.37,2.17
1890,380.00,13.20,452.00,13.19,48.09,52.36,55.06,50.02,2.16
1893,380.00,13.19,452.00,13.18,48.09,52.36,54.95,49.64,2.14
1896,446.00,13.19,508.00,13.18,47.97,52.25,54.95,49.27,2.07
1899,396.00,13.19,446.00,13.18,48.09,52.25,54.95,48.89,1.86
1902,390.00,13.19,448.00,13.19,48.09,52.25,54.95,48.53,2.03
1905,448.00,13.18,512.00,13.18,47.97,52.25,54.95,48.19,1.83
1908,394.00,13.19,452.00,13.18,47.97,52.25,54.95,47.85,1.64
1911,466.00,13.18,508.00,13.18,47.97,52.25,54.95,47.54,1.68
1914,466.00,13.18,508.00,13.18,47.97,52.25,54.95,47.19,1.73
1917,400.00,13.18,452.00,13.18,48.09,52.14,54.95,46.98,1.72
1920,466.00,13.18,442.00,13.18,47.97,52.14,54.95,46.75,1.59
1923,404.00,13.18,448.00,13.18,47.97,52.25,54.95,46.50,1.55
1926,412.00,13.18,446.00,13.18,47.86,52.25,54.95,46.27,1.45
1929,472.00,13.18,508.00,13.17,47.97,52.25,54.84,46.04,1.41
1932,406.00,13.18,448.00,13.18,47.97,52.36,54.95,45.84,1.34
1935,476.00,13.18,512.00,13.17,47.97,52.14,54.95,45.63,1.42
1938,482.00,13.18,508.00,13.17,47.97,52.25,54.84,45.43,1.42
1941,482.00,13.17,518.00,13.17,48.09,52.36,54.84,45.24,1.52
1945,472.00,13.17,512.00,13.17,48.09,52.25,54.84,45.06,1.42
1948,416.00,13.17,446.00,13.17,47.97,52.25,54.84,44.88,1.25
1951,422.00,13.17,452.00,13.17,47.97,52.25,54.72,44.70,1.15
1954,420.00,13.17,442.00,13.17,47.97,52.25,54.84,44.54,1.29
1957,476.00,13.17,518.00,13.16,47.97,52.25,54.72,44.39,1.46
1960,484.00,13.17,508.00,13.16,47.97,52.25,54.72,44.23,1.84
1963,488.00,13.17,508.00,13.16,47.97,52.25,54.61,44.07,1.94
1966,430.00,13.16,448.00,13.16,47.97,52.25,54.61,43.94,2.14
1969,492.00,13.17,504.00,13.16,47.97,52.25,54.61,43.80,1.88
1972,498.00,13.17,522.00,13.16,47.97,52.14,54.50,43.66,1.61
1975,432.00,13.16,446.00,13.16,47.97,52.25,54.50,43.52,1.83
1978,494.00,13.16,514.00,13.16,47.86,52.14,54.39,43.39,1.46
1981,430.00,13.16,448.00,13.16,47.97,52.14,54.28,43.27,1.62
1984,440.00,13.16,448.00,13.16,47.97,52.14,54.39,43.16,1.62
1987,442.00,13.16,448.00,13.16,47.86,52.25,54.28,43.05,1.74
1990,430.00,13.16,446.00,13.16,47.86,52.25,54.39,42.95,1.51
1993,504.00,13.16,514.00,13.16,47.86,52.14,54.28,42.85,1.51
1996,448.00,13.16,440.00,13.16,47.86,52.25,54.28,42.77,1.35
1999,504.00,13.16,514.00,13.15,47.97,52.14,54.16,42.70,1.32
2002,440.00,13.16,436.00,13.16,47.86,52.14,54.28,42.64,1.34
2005,514.00,13.16,522.00,13.15,47.86,52.14,54.28,42.59,1.37
2008,512.00,13.16,512.00,13.16,47.86,52.14,54.28,42.54,1.41
