# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[MAIN], DS18 Temp(F)[Batt], DS18 Temp(F)[MCU], Light (%), Wind Speed
2143,576.00,13.71,518.00,13.70,52.70,55.96,62.38,100.00,2.86
2146,522.00,13.71,452.00,13.70,52.81,55.96,62.26,100.00,6.33
2149,522.00,13.70,458.00,13.81,52.92,55.96,62.38,100.00,6.22
2152,9306.00,13.82,528.00,13.72,52.81,56.07,62.26,100.00,5.02
2155,594.00,13.72,512.00,13.70,52.81,56.07,62.38,100.00,5.83
2158,514.00,13.71,448.00,13.70,52.81,56.07,62.38,100.00,5.39
2161,514.00,13.70,448.00,13.70,52.70,56.07,62.38,100.00,5.48
2164,528.00,13.80,466.00,13.82,52.59,56.07,62.38,100.00,7.47
2167,9280.00,13.72,498.00,13.71,52.59,56.07,62.38,100.00,5.83
2170,580.00,13.71,512.00,13.70,52.59,56.07,62.38,100.00,5.12
2173,522.00,13.71,452.00,13.70,52.59,55.96,62.38,100.00,6.36
2176,522.00,13.70,452.00,13.70,52.59,56.07,62.38,100.00,4.74
2179,9290.00,13.81,466.00,13.82,52.47,55.96,62.38,100.00,4.16
2182,514.00,13.72,452.00,13.71,52.59,56.07,62.26,100.00,5.45
2185,580.00,13.71,522.00,13.70,52.70,56.07,62.26,100.00,9.13
