# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[MAIN], DS18 Temp(F)[Batt], DS18 Temp(F)[MCU], Light (%), Wind Speed
2137,384.00,13.37,508.00,13.37,49.78,52.81,56.86,88.87,3.01
2140,466.00,13.38,452.00,13.37,49.78,52.81,56.86,89.94,2.35
2143,410.00,13.38,518.00,13.37,49.78,52.81,56.86,91.12,2.34
2146,492.00,13.38,452.00,13.38,49.78,52.70,56.75,92.40,2.27
2149,436.00,13.38,508.00,13.38,49.66,52.70,56.75,93.79,1.76
2152,524.00,13.38,448.00,13.38,49.78,52.70,56.75,95.22,1.79
2155,524.00,13.38,452.00,13.38,49.78,52.81,56.75,96.66,2.15
2158,478.00,13.38,522.00,13.38,49.66,52.70,56.75,98.00,2.61
2161,554.00,13.39,452.00,13.38,49.66,52.70,56.75,98.94,3.05
2164,566.00,13.38,446.00,13.38,49.66,52.70,56.75,99.51,3.76
2167,514.00,13.38,522.00,13.38,49.66,52.70,56.75,99.87,3.31
2170,528.00,13.39,522.00,13.38,49.55,52.70,56.75,100.00,3.46
2173,596.00,13.39,448.00,13.39,49.55,52.70,56.64,100.00,3.60
2176,600.00,13.39,446.00,13.39,49.55,52.70,56.75,100.00,3.56
2179,540.00,13.39,524.00,13.39,49.55,52.59,56.75,100.00,3.49
2182,538.00,13.39,518.00,13.39,49.55,52.70,56.75,100.00,2.98
2185,606.00,13.39,452.00,13.39,49.44,52.59,56.75,100.00,2.87
2188,616.00,13.40,508.00,13.39,49.44,52.59,56.75,100.00,3.11
2191,616.00,13.39,452.00,13.39,49.32,52.70,56.75,100.00,2.92
2194,560.00,13.40,524.00,13.39,49.44,52.59,56.75,100.00,2.57
2197,630.00,13.40,446.00,13.39,49.44,52.59,56.64,100.00,2.35
2200,584.00,13.40,508.00,13.40,49.44,52.59,56.75,100.00,1.90
2203,590.00,13.40,514.00,13.39,49.44,52.59,56.64,100.00,1.47
2206,666.00,13.40,456.00,13.40,49.44,52.47,56.64,100.00,1.31
2209,668.00,13.40,446.00,13.40,49.44,52.59,56.64,100.00,1.10
2212,600.00,13.40,512.00,13.40,49.44,52.59,56.64,100.00,0.84
2215,610.00,13.40,514.00,13.40,49.44,52.59,56.64,100.00,0.84
2218,682.00,13.41,448.00,13.40,49.44,52.59,56.75,100.00,0.68
2221,698.00,13.41,440.00,13.40,49.44,52.59,56.64,100.00,0.79
2224,708.00,13.41,452.00,13.40,49.44,52.59,56.64,100.00,1.78
2227,638.00,13.41,522.00,13.40,49.44,52.47,56.64,100.00,2.02
2230,642.00,13.40,514.00,13.40,49.44,52.47,56.64,100.00,2.55
2233,636.00,13.41,514.00,13.40,49.44,52.59,56.64,100.00,2.71
2236,718.00,13.41,456.00,13.41,49.44,52.47,56.53,100.00,2.65
2239,724.00,13.41,446.00,13.41,49.44,52.47,56.64,100.00,2.96
2242,666.00,13.41,508.00,13.40,49.44,52.47,56.64,100.00,2.84
2245,668.00,13.41,518.00,13.41,49.44,52.47,56.64,100.00,3.06
2248,734.00,13.41,456.00,13.41,49.55,52.59,56.64,100.00,3.38
2251,724.00,13.42,442.00,13.41,49.55,52.47,56.53,100.00,2.68
2254,672.00,13.42,518.00,13.41,49.44,52.36,56.53,100.00,2.10
2257,744.00,13.41,462.00,13.41,49.55,52.47,56.53,100.00,1.92
2260,682.00,13.42,512.00,13.41,49.55,52.47,56.53,100.00,1.55
2263,748.00,13.42,456.00,13.41,49.55,52.47,56.53,100.00,1.23
2266,682.00,13.42,518.00,13.41,49.66,52.47,56.53,100.00,1.04
2269,682.00,13.42,508.00,13.41,49.66,52.47,56.53,100.00,0.84
2272,928.00,13.41,514.00,13.41,49.55,52.47,56.53,100.00,0.73
2275,756.00,13.42,452.00,13.42,49.55,52.36,56.41,99.89,1.48
2278,760.00,13.42,514.00,13.42,49.66,52.47,56.53,99.78,1.75
2281,756.00,13.43,452.00,13.42,49.78,52.47,56.53,99.67,2.14
2284,694.00,13.42,512.00,13.42,49.78,52.36,56.53,99.59,2.51
2287,760.00,13.43,442.00,13.42,49.89,52.36,56.53,99.52,3.10
2290,770.00,13.42,466.00,13.42,49.89,52.36,56.41,99.43,5.47
2293,766.00,13.42,448.00,13.42,50.00,52.36,56.41,99.40,3.77
2296,760.00,13.43,448.00,13.42,50.00,52.36,56.53,99.38,5.12
2299,764.00,13.43,458.00,13.42,50.00,52.36,56.41,99.32,4.42
2302,774.00,13.43,448.00,13.42,49.89,52.25,56.41,99.29,4.26
2305,774.00,13.42,458.00,13.42,49.89,52.36,56.41,99.28,3.39
2308,774.00,13.43,458.00,13.42,49.89,52.36,56.41,99.24,3.67
2311,770.00,13.43,446.00,13.42,50.00,52.36,56.41,99.21,3.09
2314,774.00,13.43,452.00,13.42,49.89,52.36,56.41,99.16,3.39
2317,720.00,13.43,518.00,13.42,50.00,52.36,56.41,99.10,3.40
2320,718.00,13.43,512.00,13.42,50.00,52.36,56.41,98.99,3.89
2323,770.00,13.43,452.00,13.42,50.00,52.36,56.41,98.82,3.80
2326,776.00,13.43,448.00,13.42,50.11,52.36,56.30,98.60,4.10
2329,784.00,13.43,452.00,13.43,50.00,52.25,56.30,98.31,3.73
2332,786.00,13.43,452.00,13.42,50.00,52.25,56.30,97.94,4.06
2335,714.00,13.43,508.00,13.42,50.00,52.36,56.41,97.53,4.22
2338,780.00,13.43,458.00,13.43,49.89,52.25,56.30,97.07,4.15
2341,792.00,13.43,442.00,13.43,50.00,52.36,56.30,96.66,3.83
2344,720.00,13.43,514.00,13.43,49.89,52.25,56.30,96.26,4.20
2347,780.00,13.43,456.00,13.43,50.00,52.25,56.30,95.92,3.49
2350,728.00,13.43,512.00,13.43,49.89,52.25,56.30,95.63,3.03
2353,796.00,13.43,456.00,13.43,50.00,52.25,56.30,95.40,2.46
2356,724.00,13.44,508.00,13.43,50.00,52.25,56.30,95.21,2.44
2359,714.00,13.43,522.00,13.43,50.00,52.25,56.30,95.04,2.96
2362,728.00,13.43,518.00,13.43,50.00,52.25,56.30,94.91,2.25
2365,734.00,13.43,514.00,13.43,50.00,52.25,56.30,94.80,2.20
2368,784.00,13.43,448.00,13.43,50.00,52.25,56.19,94.73,2.45
2371,724.00,13.43,504.00,13.43,50.00,52.25,56.30,94.73,2.16
2374,728.00,13.43,518.00,13.43,50.00,52.14,56.30,94.78,1.79
2377,796.00,13.43,446.00,13.43,50.00,52.25,56.19,94.88,1.52
2380,714.00,13.43,514.00,13.43,50.00,52.25,56.30,95.01,1.69
2383,796.00,13.43,446.00,13.43,50.11,52.25,56.30,95.17,2.17
2386,734.00,13.44,514.00,13.43,50.00,52.14,56.30,95.35,2.10
2389,724.00,13.43,522.00,13.43,50.00,52.14,56.30,95.54,2.56
2392,730.00,13.43,514.00,13.43,50.00,52.25,56.19,95.74,3.03
2395,796.00,13.43,456.00,13.44,50.00,52.14,56.30,95.95,2.70
2398,790.00,13.44,448.00,13.44,50.00,52.14,56.30,96.18,2.79
2401,734.00,13.44,522.00,13.43,50.00,52.25,56.30,96.40,3.40
2404,806.00,13.44,456.00,13.44,49.89,52.14,56.30,96.65,3.36
2407,800.00,13.44,462.00,13.44,49.89,52.14,56.30,96.91,3.52
2410,806.00,13.44,446.00,13.44,49.89,52.25,56.30,97.23,3.39
2413,820.00,13.44,452.00,13.43,49.89,52.14,56.19,97.59,2.57
2416,756.00,13.44,512.00,13.44,49.89,52.14,56.19,98.01,1.85
2419,826.00,13.44,452.00,13.44,50.00,52.14,56.30,98.47,1.81
2422,770.00,13.45,512.00,13.44,50.00,52.14,56.19,98.94,1.99
2425,842.00,13.45,456.00,13.44,50.00,52.14,56.19,99.35,2.25
2428,780.00,13.45,512.00,13.44,50.00,52.14,56.19,99.69,3.25
2431,802.00,13.45,514.00,13.44,50.00,52.14,56.19,99.97,3.15
2434,866.00,13.45,448.00,13.45,50.00,52.14,56.19,100.00,2.96
2437,866.00,13.45,456.00,13.45,50.00,52.14,56.19,100.00,2.27
2440,832.00,13.46,512.00,13.44,50.11,52.14,56.30,100.00,1.75
2443,898.00,13.45,452.00,13.45,50.11,52.14,56.19,100.00,1.35
2446,914.00,13.46,442.00,13.46,50.11,52.14,56.19,100.00,1.14
2449,934.00,13.46,452.00,13.46,50.11,52.14,56.19,100.00,1.04
2452,868.00,13.46,504.00,13.46,50.11,52.03,56.19,100.00,1.64
2455,884.00,13.46,524.00,13.46,50.22,52.14,56.19,100.00,1.35
2458,894.00,13.46,508.00,13.46,50.22,52.03,56.19,100.00,1.14
2461,902.00,13.47,518.00,13.46,50.22,52.03,56.07,100.00,1.04
2464,980.00,13.47,452.00,13.47,50.22,52.14,56.19,100.00,0.99
2467,914.00,13.47,518.00,13.47,50.11,52.14,56.07,100.00,1.35
2470,986.00,13.48,440.00,13.48,50.22,52.14,56.19,100.00,1.53
2473,992.00,13.48,452.00,13.47,50.22,52.14,56.19,100.00,1.35
2476,934.00,13.48,514.00,13.47,50.22,52.14,56.19,100.00,1.24
2479,944.00,13.48,514.00,13.48,50.22,52.03,56.19,100.00,1.14
2482,940.00,13.48,514.00,13.48,50.22,52.03,56.07,100.00,1.24
2485,950.00,13.48,518.00,13.48,50.22,52.03,56.19,100.00,1.14
2488,1012.00,13.49,448.00,13.48,50.34,52.03,56.19,100.00,0.99
2491,1010.00,13.49,448.00,13.48,50.22,52.03,56.19,100.00,0.89
2494,944.00,13.48,518.00,13.48,50.34,52.03,56.07,100.00,1.88
2497,948.00,13.49,512.00,13.48,50.34,52.03,56.07,100.00,5.01
2500,1010.00,13.49,458.00,13.48,50.34,52.03,56.07,100.00,6.36
2503,950.00,13.49,512.00,13.48,50.34,52.03,56.07,100.00,5.85
2506,1006.00,13.49,452.00,13.49,50.34,52.03,56.07,100.00,3.67
2509,950.00,13.49,512.00,13.49,50.22,52.03,56.07,100.00,3.97
2512,944.00,13.49,518.00,13.48,50.22,51.91,56.07,100.00,3.17
2515,1012.00,13.49,456.00,13.48,50.22,52.03,56.07,100.00,2.36
2518,1016.00,13.49,446.00,13.49,50.34,52.03,56.07,100.00,1.92
2521,948.00,13.49,518.00,13.49,50.34,52.03,56.07,100.00,1.69
2524,1016.00,13.49,442.00,13.49,50.34,51.91,56.07,100.00,2.33
2527,940.00,13.49,456.00,13.48,50.22,52.03,56.07,100.00,2.47
2530,954.00,13.49,518.00,13.48,50.34,51.91,55.96,100.00,2.10
2533,944.00,13.49,518.00,13.49,50.22,52.03,56.07,100.00,2.75
2536,938.00,13.49,512.00,13.49,50.22,52.03,56.07,100.00,3.26
2539,938.00,13.49,512.00,13.49,50.22,52.03,56.07,100.00,2.20
2542,930.00,13.49,524.00,13.49,50.34,51.91,56.07,100.00,2.59
2545,940.00,13.49,512.00,13.49,50.34,52.03,55.96,100.00,2.03
2548,992.00,13.49,456.00,13.49,50.34,51.91,56.07,100.00,4.00
2551,1000.00,13.50,448.00,13.49,50.34,51.91,56.07,100.00,5.45
2554,920.00,13.49,518.00,13.49,50.34,52.03,56.07,100.00,6.20
2557,928.00,13.49,522.00,13.49,50.34,52.03,56.07,100.00,5.37
2560,924.00,13.49,512.00,13.49,50.34,51.91,56.07,100.00,4.18
2563,976.00,13.50,466.00,13.49,50.34,51.91,56.07,100.00,4.53
2566,918.00,13.49,512.00,13.48,50.34,51.91,55.96,100.00,3.39
2569,964.00,13.49,446.00,13.49,50.34,51.91,55.96,100.00,2.27
2572,960.00,13.49,458.00,13.49,50.45,51.91,55.96,100.00,1.66
2575,874.00,13.49,508.00,13.48,50.34,51.91,55.96,100.00,3.43
2578,944.00,13.49,458.00,13.48,50.34,51.91,55.96,100.00,4.47
2581,928.00,13.49,452.00,13.49,50.34,52.03,55.96,100.00,3.82
2584,934.00,13.48,446.00,13.48,50.22,51.91,55.96,100.00,2.73
2587,858.00,13.49,518.00,13.48,50.11,51.91,55.96,100.00,2.87
2590,856.00,13.48,508.00,13.48,50.22,51.91,55.96,100.00,2.37
2593,838.00,13.48,514.00,13.48,50.22,51.91,55.96,99.91,2.15
2596,902.00,13.48,456.00,13.48,50.22,51.91,55.96,99.63,1.96
2599,822.00,13.48,508.00,13.48,50.22,51.91,55.96,99.23,3.46
2602,872.00,13.48,456.00,13.48,50.22,51.91,55.85,98.66,4.09
2605,796.00,13.47,518.00,13.47,50.11,51.91,55.85,97.93,2.92
2608,846.00,13.47,448.00,13.47,50.11,51.91,55.96,97.08,2.88
2611,832.00,13.47,456.00,13.47,50.11,51.91,55.85,96.25,3.01
2614,822.00,13.47,452.00,13.47,50.22,51.91,55.96,95.31,7.91
2617,810.00,13.47,514.00,13.46,50.11,51.91,55.85,94.66,3.67
2620,792.00,13.47,458.00,13.46,50.22,51.91,55.85,94.03,4.59
2623,780.00,13.47,448.00,13.46,50.22,51.80,55.85,93.48,5.25
2626,776.00,13.47,446.00,13.46,50.22,51.91,55.96,92.99,5.22
2629,760.00,13.46,462.00,13.46,50.34,51.80,55.85,92.57,5.68
2632,750.00,13.46,448.00,13.46,50.34,51.80,55.85,92.14,5.16
2635,668.00,13.46,508.00,13.46,50.34,51.80,55.85,91.70,4.87
2638,672.00,13.46,524.00,13.45,50.45,51.91,55.96,91.25,3.72
2641,718.00,13.45,456.00,13.45,50.45,51.80,55.85,90.76,5.31
2644,518.00,13.44,452.00,13.44,50.45,51.91,55.85,90.24,4.65
2647,636.00,13.45,522.00,13.45,50.56,51.80,55.85,89.74,5.56
2650,632.00,13.45,512.00,13.44,50.45,51.91,55.85,89.27,4.31
2653,616.00,13.45,514.00,13.44,50.45,51.80,55.85,88.82,3.37
2656,612.00,13.44,522.00,13.44,50.56,51.80,55.85,88.41,3.67
2659,600.00,13.44,508.00,13.44,50.56,51.80,55.74,88.03,2.66
2662,606.00,13.44,514.00,13.44,50.56,51.80,55.85,87.68,1.96
2665,586.00,13.44,518.00,13.44,50.67,51.80,55.85,87.34,1.85
2668,648.00,13.44,448.00,13.44,50.67,51.80,55.85,87.01,2.82
2671,566.00,13.44,512.00,13.43,50.67,51.80,55.85,86.67,2.30
2674,632.00,13.44,452.00,13.44,50.56,51.80,55.85,86.33,1.85
2677,622.00,13.44,448.00,13.43,50.67,51.80,55.85,86.03,2.39
2680,616.00,13.44,442.00,13.43,50.67,51.80,55.74,85.75,1.96
2683,602.00,13.43,456.00,13.43,50.67,51.80,55.74,85.50,1.69
2686,540.00,13.43,518.00,13.43,50.67,51.80,55.74,85.25,2.10
2689,530.00,13.43,518.00,13.42,50.67,51.80,55.85,85.03,1.93
2692,586.00,13.43,452.00,13.43,50.79,51.80,55.74,84.84,2.24
2695,590.00,13.42,452.00,13.42,50.67,51.80,55.74,84.66,2.35
2698,518.00,13.42,504.00,13.42,50.67,51.80,55.74,84.50,1.65
2701,584.00,13.42,448.00,13.42,50.67,51.80,55.85,84.35,1.74
2704,508.00,13.42,518.00,13.42,50.79,51.80,55.74,84.22,1.87
2707,512.00,13.42,512.00,13.42,50.67,51.69,55.74,84.10,1.48
2710,566.00,13.42,446.00,13.42,50.67,51.80,55.74,83.99,1.29
2713,564.00,13.42,448.00,13.42,50.67,51.80,55.74,83.89,1.18
2716,564.00,13.42,456.00,13.42,50.67,51.80,55.74,83.79,1.09
2719,494.00,13.42,514.00,13.42,50.67,51.69,55.74,83.70,0.89
2722,494.00,13.42,512.00,13.41,50.67,51.80,55.74,83.63,0.84
2725,494.00,13.42,518.00,13.41,50.79,51.80,55.74,83.56,1.34
2728,554.00,13.42,456.00,13.41,50.67,51.80,55.74,83.50,1.00
2731,488.00,13.42,512.00,13.41,50.79,51.69,55.63,83.44,0.84
2734,482.00,13.42,514.00,13.41,50.67,51.69,55.74,83.37,0.74
2737,554.00,13.42,448.00,13.41,50.67,51.80,55.63,83.31,1.62
2740,478.00,13.41,514.00,13.41,50.67,51.69,55.63,83.24,1.60
2743,488.00,13.41,508.00,13.41,50.67,51.80,55.74,83.17,4.88
2746,476.00,13.41,514.00,13.41,50.67,51.69,55.74,83.10,7.33
2749,468.00,13.41,522.00,13.40,50.67,51.69,55.74,83.03,6.54
2752,538.00,13.41,452.00,13.41,50.67,51.80,55.63,82.96,6.31
2755,466.00,13.41,508.00,13.40,50.56,51.80,55.74,82.92,4.47
2758,472.00,13.41,456.00,13.40,50.56,51.69,55.63,82.85,4.28
2761,466.00,13.41,524.00,13.40,50.56,51.69,55.63,82.85,6.52
2764,466.00,13.41,514.00,13.40,50.56,51.69,55.63,82.83,4.46
2767,538.00,13.41,442.00,13.40,50.45,51.69,55.63,82.85,2.18
2770,534.00,13.41,448.00,13.40,50.56,51.69,55.74,82.91,3.94
2773,538.00,13.41,456.00,13.40,50.45,51.69,55.63,83.02,7.90
2776,476.00,13.41,518.00,13.40,50.45,51.69,55.63,83.10,6.53
2779,476.00,13.41,518.00,13.40,50.45,51.69,55.63,83.27,6.19
2782,494.00,13.41,514.00,13.40,50.45,51.69,55.63,83.45,7.24
2785,554.00,13.40,458.00,13.40,50.45,51.69,55.74,83.71,6.14
2788,502.00,13.41,522.00,13.40,50.45,51.69,55.63,83.97,8.20
2791,584.00,13.41,452.00,13.40,50.45,51.69,55.63,84.29,5.98
2794,514.00,13.41,512.00,13.40,50.56,51.69,55.63,84.61,7.03
2797,538.00,13.41,522.00,13.41,50.45,51.69,55.63,84.95,6.34
2800,544.00,13.41,522.00,13.41,50.34,51.69,55.63,85.25,4.41
2803,612.00,13.41,446.00,13.41,50.45,51.57,55.51,85.54,3.55
2806,626.00,13.42,448.00,13.41,50.45,51.69,55.63,85.80,2.76
2809,632.00,13.42,448.00,13.41,50.45,51.69,55.63,86.06,4.46
2812,586.00,13.42,522.00,13.41,50.45,51.69,55.63,86.30,4.87
2815,594.00,13.41,528.00,13.41,50.56,51.57,55.63,86.48,7.24
2818,590.00,13.42,514.00,13.41,50.56,51.69,55.51,86.66,6.85
2821,610.00,13.42,508.00,13.41,50.56,51.57,55.51,86.98,8.09
2824,622.00,13.42,518.00,13.41,50.56,51.57,55.63,87.37,7.61
2827,692.00,13.43,462.00,13.42,50.56,51.57,55.51,87.60,4.27
2830,704.00,13.43,456.00,13.42,50.45,51.69,55.63,87.44,4.87
2833,682.00,13.43,446.00,13.42,50.56,51.69,55.63,87.07,5.27
2836,596.00,13.42,512.00,13.42,50.45,51.57,55.51,86.61,7.15
2839,600.00,13.42,524.00,13.42,50.56,51.57,55.51,86.12,6.12
2842,642.00,13.42,456.00,13.41,50.45,51.69,55.51,85.54,5.48
2845,622.00,13.42,452.00,13.41,50.45,51.69,55.51,84.91,5.91
2848,612.00,13.41,448.00,13.41,50.56,51.69,55.51,84.37,5.70
2851,584.00,13.42,446.00,13.41,50.34,51.57,55.51,83.77,3.80
2854,512.00,13.41,518.00,13.40,50.45,51.69,55.51,83.34,3.06
2857,566.00,13.40,452.00,13.40,50.45,51.69,55.51,83.10,2.35
2860,558.00,13.41,452.00,13.40,50.45,51.57,55.51,83.05,1.66
2863,566.00,13.40,448.00,13.40,50.34,51.57,55.51,83.16,2.06
2866,514.00,13.40,508.00,13.40,50.45,51.69,55.51,83.40,1.95
2869,584.00,13.40,448.00,13.40,50.34,51.57,55.51,83.79,2.35
2872,530.00,13.40,514.00,13.40,50.45,51.57,55.51,84.22,1.83
2875,620.00,13.41,458.00,13.41,50.45,51.57,55.51,84.71,1.54
2878,560.00,13.41,518.00,13.40,50.45,51.57,55.51,85.02,1.24
2881,626.00,13.41,446.00,13.40,50.45,51.57,55.51,85.36,0.99
2884,596.00,13.41,508.00,13.41,50.45,51.69,55.40,85.95,0.84
2887,668.00,13.42,446.00,13.41,50.45,51.69,55.51,86.48,0.94
2890,630.00,13.42,514.00,13.41,50.45,51.69,55.40,87.46,1.14
2893,734.00,13.42,456.00,13.42,50.45,51.57,55.51,88.28,1.44
2896,764.00,13.43,452.00,13.42,50.45,51.57,55.51,89.03,1.39
2899,704.00,13.43,514.00,13.42,50.45,51.57,55.40,89.63,1.24
2902,780.00,13.43,448.00,13.43,50.45,51.69,55.40,89.56,1.04
2905,774.00,13.43,448.00,13.43,50.34,51.57,55.40,89.08,1.14
2908,698.00,13.43,504.00,13.43,50.45,51.57,55.40,88.86,1.39
2911,750.00,13.43,452.00,13.43,50.45,51.57,55.40,88.63,1.88
2914,692.00,13.43,518.00,13.42,50.45,51.57,55.51,88.77,2.45
2917,720.00,13.43,518.00,13.43,50.45,51.57,55.40,89.41,2.35
2920,720.00,13.43,514.00,13.43,50.45,51.57,55.40,89.68,1.94
2923,800.00,13.44,456.00,13.43,50.56,51.57,55.40,90.04,1.55
2926,754.00,13.44,508.00,13.43,50.45,51.57,55.40,90.24,2.72
2929,822.00,13.44,448.00,13.44,50.45,51.57,55.40,90.37,2.75
2932,754.00,13.44,504.00,13.44,50.45,51.46,55.40,90.53,2.76
2935,832.00,13.45,446.00,13.44,50.45,51.57,55.40,90.87,2.80
2938,846.00,13.45,452.00,13.44,50.45,51.57,55.40,91.06,4.07
2941,786.00,13.45,518.00,13.44,50.56,51.57,55.40,91.12,4.43
2944,838.00,13.45,452.00,13.44,50.56,51.57,55.40,91.10,3.84
2947,846.00,13.45,462.00,13.44,50.45,51.57,55.40,90.96,2.81
2950,832.00,13.45,456.00,13.44,50.45,51.57,55.40,90.48,4.11
2953,822.00,13.45,452.00,13.44,50.56,51.57,55.40,89.92,5.58
2956,796.00,13.45,448.00,13.44,50.45,51.57,55.40,89.45,5.59
2959,780.00,13.44,452.00,13.44,50.45,51.57,55.40,89.09,5.54
2962,704.00,13.44,508.00,13.44,50.45,51.57,55.40,88.27,4.92
2965,738.00,13.44,452.00,13.44,50.45,51.46,55.29,87.49,5.25
2968,656.00,13.44,514.00,13.43,50.34,51.57,55.40,86.98,4.07
2971,638.00,13.43,518.00,13.43,50.34,51.46,55.40,86.42,3.06
2974,682.00,13.43,452.00,13.43,50.34,51.46,55.29,85.61,3.00
2977,666.00,13.42,458.00,13.42,50.34,51.46,55.40,85.00,2.66
2980,574.00,13.42,524.00,13.42,50.34,51.46,55.29,84.36,3.22
2983,558.00,13.42,512.00,13.42,50.34,51.57,55.29,83.60,3.47
2986,540.00,13.42,512.00,13.42,50.34,51.46,55.29,82.92,2.77
2989,528.00,13.42,512.00,13.41,50.34,51.46,55.29,82.32,2.92
2992,570.00,13.41,446.00,13.41,50.34,51.46,55.29,81.85,3.01
2995,488.00,13.42,508.00,13.41,50.34,51.46,55.29,81.47,3.07
2998,488.00,13.41,508.00,13.41,50.34,51.46,55.29,81.14,2.80
3001,544.00,13.41,448.00,13.41,50.22,51.46,55.29,80.88,2.07
3004,544.00,13.41,452.00,13.41,50.22,51.57,55.29,80.67,2.35
3007,468.00,13.40,514.00,13.40,50.22,51.46,55.29,80.52,2.10
3010,472.00,13.41,518.00,13.40,50.34,51.57,55.29,80.42,2.49
3013,472.00,13.40,522.00,13.40,50.34,51.46,55.29,80.35,2.37
3016,538.00,13.40,456.00,13.40,50.34,51.46,55.29,80.35,1.86
3019,528.00,13.41,448.00,13.40,50.34,51.57,55.29,80.41,1.35
3022,472.00,13.40,514.00,13.40,50.22,51.46,55.29,80.47,1.94
3025,544.00,13.40,448.00,13.40,50.22,51.57,55.29,80.54,1.81
3028,484.00,13.40,508.00,13.40,50.34,51.46,55.29,80.55,1.24
3031,544.00,13.41,452.00,13.40,50.34,51.57,55.17,80.51,0.92
3034,540.00,13.40,448.00,13.40,50.34,51.46,55.29,80.49,1.80
3037,534.00,13.40,442.00,13.40,50.22,51.46,55.17,80.50,2.49
3040,550.00,13.40,446.00,13.40,50.34,51.46,55.29,80.59,1.85
3043,560.00,13.40,448.00,13.40,50.34,51.57,55.29,80.77,1.88
3046,560.00,13.40,452.00,13.40,50.22,51.46,55.29,81.03,3.34
3049,566.00,13.40,456.00,13.40,50.22,51.46,55.17,81.41,2.36
3052,522.00,13.41,514.00,13.40,50.22,51.46,55.29,81.79,2.88
3055,538.00,13.40,518.00,13.40,50.34,51.46,55.29,82.19,3.89
3058,554.00,13.40,522.00,13.40,50.22,51.46,55.29,82.67,6.25
3061,560.00,13.41,518.00,13.40,50.34,51.46,55.17,83.28,4.20
3064,580.00,13.41,518.00,13.41,50.22,51.46,55.17,83.92,4.98
3067,672.00,13.42,458.00,13.41,50.22,51.46,55.17,84.87,5.36
3070,648.00,13.42,522.00,13.41,50.22,51.46,55.29,86.02,4.97
3073,702.00,13.42,524.00,13.42,50.22,51.57,55.29,87.37,5.19
3076,816.00,13.43,462.00,13.43,50.34,51.46,55.17,88.92,6.80
3079,784.00,13.44,524.00,13.43,50.34,51.46,55.17,89.67,7.91
3082,846.00,13.44,452.00,13.44,50.45,51.46,55.17,89.89,5.07
3085,812.00,13.44,522.00,13.44,50.34,51.46,55.17,90.68,5.08
3088,878.00,13.44,456.00,13.44,50.34,51.46,55.17,90.22,5.70
3091,856.00,13.44,452.00,13.44,50.22,51.46,55.29,89.65,4.91
3094,838.00,13.44,448.00,13.44,50.34,51.46,55.29,89.24,3.87
3097,830.00,13.44,452.00,13.44,50.34,51.46,55.17,89.14,3.89
3100,770.00,13.45,514.00,13.44,50.34,51.46,55.17,89.39,2.99
3103,862.00,13.45,448.00,13.45,50.34,51.46,55.17,90.21,2.91
3106,882.00,13.45,448.00,13.45,50.34,51.46,55.17,90.44,2.27
3109,894.00,13.45,446.00,13.45,50.34,51.46,55.17,90.91,1.52
3112,908.00,13.46,448.00,13.46,50.34,51.46,55.17,91.14,1.59
3115,920.00,13.46,446.00,13.46,50.45,51.46,55.06,92.14,1.56
3118,1000.00,13.47,448.00,13.46,50.34,51.46,55.06,94.35,2.04
3121,1114.00,13.48,446.00,13.48,50.34,51.46,55.06,97.67,2.25
3124,1236.00,13.51,508.00,13.51,50.34,51.46,55.17,99.85,2.54
3127,1498.00,13.56,508.00,13.55,50.34,51.46,55.17,100.00,1.65
3130,1842.00,13.66,448.00,13.66,50.45,51.35,55.06,100.00,1.30
3133,2032.00,13.79,458.00,13.79,50.45,51.46,55.17,100.00,1.10
3136,2418.00,13.91,456.00,13.91,50.34,51.46,55.17,100.00,1.27
3139,2346.00,13.77,452.00,13.76,50.45,51.35,55.17,100.00,1.16
3142,2100.00,13.67,452.00,13.66,50.45,51.35,55.17,100.00,1.20
3145,518.00,13.66,570.00,13.69,50.45,51.35,55.06,100.00,1.24
3148,1990.00,13.69,456.00,13.69,50.45,51.46,55.17,100.00,1.09
3151,2130.00,13.74,458.00,13.74,50.45,51.35,55.17,100.00,1.74
3154,2222.00,13.78,446.00,13.77,50.45,51.35,55.17,100.00,1.45
3157,2166.00,13.80,522.00,13.80,50.45,51.35,55.17,100.00,1.38
3160,2232.00,13.82,518.00,13.82,50.56,51.35,55.17,100.00,1.04
3163,2350.00,13.81,456.00,13.79,50.56,51.35,55.06,100.00,0.95
3166,2316.00,13.79,462.00,13.79,50.56,51.35,55.17,100.00,1.18
3169,2382.00,13.80,452.00,13.79,50.56,51.35,55.17,100.00,1.34
3172,2478.00,13.84,518.00,13.84,50.56,51.35,55.17,100.00,2.10
3175,580.00,13.75,512.00,13.77,50.56,51.46,55.17,100.00,1.99
3178,2116.00,13.68,448.00,13.68,50.67,51.46,55.06,100.00,2.07
3181,1998.00,13.68,452.00,13.68,50.56,51.35,55.06,100.00,1.66
3184,2180.00,13.71,442.00,13.70,50.67,51.35,55.17,100.00,1.45
3187,2746.00,13.86,514.00,13.86,50.56,51.35,55.17,100.00,1.24
3190,3234.00,13.85,522.00,13.85,50.56,51.46,55.17,100.00,1.04
3193,524.00,13.73,446.00,13.72,50.56,51.35,55.17,100.00,0.91
3196,512.00,13.75,456.00,13.75,50.56,51.35,55.17,100.00,1.80
3199,3270.00,13.71,448.00,13.72,50.56,51.35,55.06,100.00,1.95
