# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[MAIN], DS18 Temp(F)[Batt], DS18 Temp(F)[MCU], Light (%), Wind Speed
28459,790.00,12.95,544.00,12.95,27.39,28.85,28.06,1.68,0.19
28462,786.00,12.95,550.00,12.95,27.39,28.74,28.06,1.67,0.15
28465,724.00,12.96,478.00,12.95,27.39,28.85,28.06,1.66,0.15
28468,724.00,12.95,478.00,12.95,27.39,28.74,28.06,1.65,0.15
28471,792.00,12.95,538.00,12.95,27.50,28.63,28.06,1.64,0.39
28474,724.00,12.95,478.00,12.95,27.39,28.74,27.95,1.63,0.39
28477,730.00,12.95,468.00,12.95,27.50,28.74,27.95,1.61,0.35
28480,784.00,12.95,540.00,12.95,27.50,28.74,28.06,1.60,0.34
28483,792.00,12.95,544.00,12.94,27.50,28.74,27.95,1.59,0.39
28486,724.00,12.95,482.00,12.95,27.50,28.63,27.95,1.58,0.35
28489,738.00,12.95,478.00,12.95,27.50,28.63,27.95,1.57,0.35
28492,790.00,12.95,540.00,12.95,27.50,28.74,27.95,1.56,0.39
28495,728.00,12.95,482.00,12.95,27.50,28.74,27.95,1.55,0.35
28498,714.00,12.95,484.00,12.95,27.50,28.74,27.95,1.53,0.34
28501,784.00,12.95,548.00,12.94,27.61,28.74,27.95,1.52,0.39
28504,718.00,12.95,476.00,12.95,27.50,28.63,27.95,1.52,0.39
28507,720.00,12.95,476.00,12.95,27.61,28.74,27.95,1.50,0.35
28510,724.00,12.95,482.00,12.95,27.61,28.63,27.95,1.49,0.35
28513,730.00,12.95,472.00,12.95,27.61,28.74,27.95,1.48,0.45
28516,720.00,12.95,472.00,12.95,27.61,28.74,27.84,1.47,0.45
28519,718.00,12.95,478.00,12.95,27.61,28.63,27.95,1.46,0.45
28522,728.00,12.95,482.00,12.95,27.61,28.63,27.84,1.45,0.45
28525,724.00,12.95,478.00,12.95,27.61,28.63,27.84,1.44,0.59
28528,786.00,12.95,540.00,12.95,27.61,28.74,27.84,1.43,0.55
28531,728.00,12.95,478.00,12.95,27.61,28.63,27.95,1.42,0.55
28534,784.00,12.95,544.00,12.95,27.61,28.74,27.84,1.41,0.60
28537,790.00,12.95,550.00,12.95,27.61,28.63,27.84,1.40,0.55
28540,786.00,12.95,550.00,12.95,27.61,28.63,27.84,1.39,0.55
28543,730.00,12.95,478.00,12.95,27.61,28.74,27.84,1.38,0.55
28546,724.00,12.95,478.00,12.95,27.73,28.74,27.84,1.36,0.60
28549,786.00,12.95,538.00,12.94,27.73,28.63,27.84,1.36,0.59
28552,796.00,12.95,538.00,12.94,27.61,28.63,27.84,1.34,0.55
28555,724.00,12.95,484.00,12.95,27.61,28.63,27.84,1.34,0.55
28558,728.00,12.95,478.00,12.95,27.73,28.63,27.84,1.32,0.60
28561,786.00,12.95,548.00,12.94,27.73,28.63,27.73,1.31,0.60
28564,784.00,12.95,544.00,12.94,27.61,28.63,27.95,1.30,0.55
28567,728.00,12.95,478.00,12.94,27.61,28.63,27.84,1.30,0.60
28570,780.00,12.95,540.00,12.94,27.73,28.63,27.84,1.29,0.59
28573,724.00,12.95,472.00,12.94,27.73,28.51,27.73,1.28,0.55
28576,720.00,12.95,476.00,12.95,27.61,28.63,27.84,1.26,0.69
28579,720.00,12.95,476.00,12.95,27.73,28.63,27.73,1.25,0.65
28582,786.00,12.95,544.00,12.94,27.73,28.51,27.84,1.24,0.75
28585,776.00,12.95,548.00,12.94,27.61,28.51,27.84,1.23,0.75
28588,790.00,12.95,540.00,12.94,27.73,28.63,27.73,1.23,0.80
28591,730.00,12.95,478.00,12.94,27.73,28.63,27.73,1.22,0.80
28594,720.00,12.95,476.00,12.95,27.73,28.63,27.73,1.20,0.75
28597,792.00,12.95,540.00,12.94,27.73,28.51,27.73,1.20,0.75
28600,790.00,12.95,538.00,12.94,27.61,28.63,27.73,1.19,0.74
28603,792.00,12.95,538.00,12.94,27.61,28.51,27.73,1.18,0.75
28606,796.00,12.95,548.00,12.94,27.73,28.51,27.73,1.17,0.80
28609,784.00,12.95,544.00,12.94,27.84,28.63,27.73,1.16,0.79
28612,786.00,12.95,554.00,12.94,27.73,28.51,27.73,1.15,0.90
28615,786.00,12.95,544.00,12.94,27.73,28.63,27.61,1.14,0.85
28618,786.00,12.95,540.00,12.94,27.73,28.40,27.61,1.13,0.85
28621,730.00,12.95,476.00,12.94,27.73,28.63,27.73,1.12,0.85
28624,712.00,12.95,476.00,12.94,27.84,28.51,27.73,1.11,0.86
28627,730.00,12.95,478.00,12.94,27.73,28.51,27.61,1.11,0.75
28630,730.00,12.95,476.00,12.95,27.84,28.51,27.61,1.09,0.75
28633,714.00,12.95,482.00,12.94,27.84,28.40,27.61,1.09,0.75
28636,728.00,12.95,482.00,12.95,27.84,28.51,27.61,1.08,0.90
28639,724.00,12.95,488.00,12.94,27.73,28.51,27.61,1.07,0.90
28642,730.00,12.95,484.00,12.94,27.73,28.51,27.61,1.06,0.90
28645,730.00,12.95,478.00,12.94,27.73,28.40,27.61,1.05,0.90
28648,780.00,12.95,538.00,12.94,27.73,28.40,27.50,1.04,0.85
28651,786.00,12.95,540.00,12.94,27.73,28.40,27.61,1.03,0.85
28654,786.00,12.95,544.00,12.94,27.73,28.40,27.50,1.03,0.85
28657,784.00,12.95,540.00,12.94,27.73,28.40,27.61,1.02,0.75
28660,790.00,12.95,544.00,12.94,27.73,28.51,27.61,1.01,0.80
28663,724.00,12.95,478.00,12.94,27.73,28.40,27.61,1.00,0.79
28666,712.00,12.95,478.00,12.94,27.73,28.51,27.61,0.99,0.80
28669,724.00,12.95,484.00,12.94,27.73,28.40,27.50,0.98,0.75
28672,796.00,12.95,548.00,12.94,27.73,28.51,27.50,0.98,0.75
28675,786.00,12.95,548.00,12.94,27.73,28.29,27.50,0.97,0.75
28678,790.00,12.95,550.00,12.94,27.73,28.51,27.61,0.96,0.75
28681,784.00,12.94,544.00,12.94,27.84,28.40,27.61,0.95,0.75
28684,784.00,12.95,540.00,12.94,27.84,28.40,27.61,0.94,0.79
28687,728.00,12.95,478.00,12.94,27.73,28.40,27.50,0.93,0.80
28690,720.00,12.95,472.00,12.94,27.84,28.40,27.50,0.92,0.80
28693,724.00,12.95,476.00,12.94,27.84,28.29,27.61,0.92,0.75
28696,800.00,12.95,544.00,12.94,27.84,28.40,27.50,0.91,0.69
28699,724.00,12.95,476.00,12.94,27.84,28.40,27.50,0.90,0.65
28702,792.00,12.95,540.00,12.94,27.84,28.29,27.50,0.89,0.69
28705,718.00,12.95,478.00,12.94,27.84,28.40,27.50,0.88,0.65
28708,724.00,12.95,468.00,12.94,27.84,28.29,27.50,0.87,0.60
28711,724.00,12.95,476.00,12.94,27.84,28.29,27.50,0.87,0.65
28714,786.00,12.95,544.00,12.94,27.84,28.29,27.50,0.86,0.69
28717,730.00,12.95,478.00,12.94,27.84,28.29,27.50,0.85,0.65
28720,786.00,12.95,548.00,12.94,27.84,28.40,27.50,0.84,0.69
28723,728.00,12.95,482.00,12.94,27.95,28.40,27.50,0.84,0.65
28726,792.00,12.95,548.00,12.94,27.84,28.40,27.50,0.83,0.70
28729,724.00,12.95,482.00,12.94,27.84,28.29,27.50,0.82,0.65
28732,712.00,12.95,488.00,12.94,27.84,28.29,27.50,0.81,0.60
28735,790.00,12.95,548.00,12.94,27.84,28.29,27.50,0.81,0.59
28738,730.00,12.95,482.00,12.94,27.84,28.29,27.39,0.80,0.55
28741,730.00,12.95,478.00,12.94,27.84,28.29,27.50,0.79,0.55
28744,724.00,12.95,484.00,12.94,27.84,28.29,27.50,0.78,0.60
28747,792.00,12.95,544.00,12.94,27.84,28.29,27.50,0.78,0.50
28750,786.00,12.95,544.00,12.94,27.84,28.17,27.50,0.77,0.49
28753,784.00,12.95,540.00,12.94,27.84,28.29,27.50,0.76,0.49
28756,720.00,12.95,484.00,12.94,27.84,28.29,27.50,0.75,0.55
28759,724.00,12.95,482.00,12.94,27.84,28.29,27.50,0.74,0.60
28762,786.00,12.95,540.00,12.94,27.84,28.29,27.39,0.74,0.65
28765,720.00,12.94,482.00,12.94,27.95,28.29,27.39,0.73,0.69
28768,790.00,12.95,540.00,12.94,27.84,28.17,27.39,0.73,0.65
28771,724.00,12.95,484.00,12.94,27.95,28.17,27.39,0.72,0.69
28774,796.00,12.94,548.00,12.94,27.84,28.29,27.39,0.71,0.55
28777,734.00,12.95,488.00,12.94,27.84,28.29,27.39,0.70,0.69
28780,790.00,12.94,550.00,12.94,27.84,28.29,27.39,0.70,0.65
28783,724.00,12.95,482.00,12.94,27.84,28.17,27.39,0.69,0.55
28786,780.00,12.95,548.00,12.94,27.84,28.17,27.39,0.68,0.69
28789,792.00,12.95,548.00,12.94,27.73,28.29,27.39,0.67,0.55
28792,720.00,12.95,484.00,12.94,27.73,28.17,27.39,0.67,0.61
28795,720.00,12.95,484.00,12.94,27.84,28.17,27.27,0.66,0.90
28798,724.00,12.95,482.00,12.94,27.73,28.17,27.27,0.65,0.90
28801,728.00,12.95,484.00,12.94,27.73,28.29,27.27,0.65,0.81
28804,720.00,12.95,484.00,12.94,27.73,28.17,27.39,0.64,0.75
28807,790.00,12.94,538.00,12.94,27.73,28.17,27.27,0.63,0.75
28810,784.00,12.94,550.00,12.94,27.73,28.29,27.27,0.62,0.79
28813,730.00,12.95,484.00,12.94,27.73,28.17,27.27,0.62,0.79
28816,724.00,12.95,484.00,12.94,27.61,28.06,27.27,0.62,0.75
28819,776.00,12.95,550.00,12.94,27.84,28.17,27.39,0.61,0.70
28822,728.00,12.95,468.00,12.94,27.61,28.17,27.27,0.60,0.65
28825,790.00,12.94,540.00,12.94,27.73,28.06,27.27,0.59,0.65
28828,724.00,12.95,476.00,12.94,27.73,28.06,27.27,0.59,0.69
28831,784.00,12.95,538.00,12.94,27.73,28.06,27.27,0.58,0.65
28834,720.00,12.94,478.00,12.94,27.73,28.17,27.27,0.57,0.55
28837,718.00,12.95,476.00,12.94,27.50,28.06,27.16,0.57,0.60
28840,728.00,12.94,476.00,12.94,27.61,28.06,27.39,0.56,0.50
28843,786.00,12.94,540.00,12.94,27.61,28.06,27.27,0.55,0.59
28846,730.00,12.95,482.00,12.94,27.61,28.06,27.16,0.55,0.55
28849,790.00,12.94,540.00,12.94,27.61,28.06,27.27,0.54,0.69
28852,728.00,12.95,478.00,12.94,27.61,28.06,27.16,0.54,0.69
28855,790.00,12.94,540.00,12.94,27.61,28.17,27.27,0.53,0.65
28858,730.00,12.95,484.00,12.94,27.50,28.17,27.27,0.52,0.69
28861,786.00,12.94,550.00,12.94,27.61,28.06,27.16,0.52,0.60
28864,780.00,12.94,548.00,12.94,27.50,28.06,27.16,0.51,0.60
28867,786.00,12.94,544.00,12.94,27.50,28.06,27.16,0.51,0.55
28870,786.00,12.94,538.00,12.94,27.61,28.06,27.16,0.50,0.45
28873,730.00,12.94,482.00,12.94,27.50,28.06,27.27,0.49,0.45
28876,740.00,12.94,472.00,12.94,27.61,27.95,27.16,0.49,0.45
28879,724.00,12.94,478.00,12.94,27.50,28.06,27.27,0.48,0.45
28882,786.00,12.94,538.00,12.94,27.50,28.06,27.27,0.47,0.49
28885,730.00,12.94,482.00,12.94,27.50,28.06,27.16,0.47,0.45
28888,728.00,12.94,484.00,12.94,27.50,28.06,27.16,0.46,0.15
28891,734.00,12.95,476.00,12.94,27.50,28.06,27.16,0.46,0.15
28894,724.00,12.94,482.00,12.94,27.50,28.06,27.16,0.45,0.15
28897,720.00,12.95,482.00,12.94,27.50,28.06,27.16,0.44,0.15
28900,724.00,12.95,478.00,12.94,27.50,28.06,27.16,0.44,0.15
28903,720.00,12.94,478.00,12.94,27.50,27.95,27.16,0.44,0.15
28906,730.00,12.95,478.00,12.94,27.50,27.95,27.16,0.43,0.15
28909,720.00,12.94,482.00,12.94,27.50,28.06,27.16,0.42,0.15
28912,728.00,12.94,484.00,12.94,27.50,27.95,27.16,0.42,0.15
28915,724.00,12.94,472.00,12.94,27.39,28.06,27.16,0.41,0.15
28918,728.00,12.95,478.00,12.94,27.50,28.06,27.05,0.41,0.15
28921,724.00,12.94,472.00,12.94,27.39,28.06,27.16,0.40,0.15
28924,718.00,12.95,476.00,12.94,27.50,28.06,27.05,0.40,0.15
28927,728.00,12.95,476.00,12.94,27.39,27.95,27.05,0.39,0.15
28930,728.00,12.95,482.00,12.94,27.39,28.06,27.16,0.38,0.15
28933,730.00,12.94,482.00,12.94,27.39,27.95,27.05,0.38,0.15
28936,718.00,12.94,482.00,12.94,27.39,27.95,27.05,0.38,0.15
28939,724.00,12.95,476.00,12.94,27.39,27.95,27.16,0.37,0.15
28942,730.00,12.94,472.00,12.94,27.39,27.95,27.05,0.36,0.15
28945,724.00,12.95,482.00,12.94,27.39,27.95,27.05,0.36,0.15
28948,728.00,12.94,482.00,12.94,27.39,27.95,27.05,0.36,0.15
28951,712.00,12.94,478.00,12.94,27.39,28.06,27.16,0.35,0.15
28954,720.00,12.95,478.00,12.94,27.39,27.84,27.05,0.35,0.15
28957,720.00,12.95,478.00,12.94,27.27,27.95,27.05,0.34,0.15
28960,728.00,12.94,478.00,12.94,27.27,28.06,26.94,0.33,0.15
28963,724.00,12.95,484.00,12.94,27.39,27.95,27.05,0.33,0.15
28966,728.00,12.95,482.00,12.94,27.27,27.95,27.05,0.33,0.15
28969,728.00,12.95,468.00,12.94,27.27,27.95,27.05,0.32,0.15
28972,730.00,12.94,478.00,12.94,27.27,27.95,27.05,0.32,0.15
28975,728.00,12.95,482.00,12.94,27.27,27.95,27.05,0.32,0.15
28978,730.00,12.94,482.00,12.94,27.16,27.95,27.05,0.31,0.15
28981,724.00,12.95,478.00,12.94,27.16,27.95,27.05,0.30,0.15
28984,720.00,12.94,468.00,12.94,27.16,27.95,27.05,0.30,0.15
28987,730.00,12.94,478.00,12.94,27.16,27.84,26.94,0.30,0.15
28990,720.00,12.94,482.00,12.94,27.16,27.84,26.94,0.29,0.15
28993,728.00,12.94,482.00,12.94,27.05,27.84,27.05,0.28,0.15
28996,720.00,12.94,478.00,12.94,27.16,27.84,27.05,0.28,0.15
28999,720.00,12.94,476.00,12.94,27.05,27.95,26.94,0.28,0.15
29002,728.00,12.94,468.00,12.94,27.05,27.95,26.94,0.27,0.15
29005,724.00,12.95,478.00,12.94,27.05,27.95,26.94,0.27,0.15
29008,720.00,12.94,482.00,12.94,27.05,27.84,26.94,0.27,0.15
29011,724.00,12.94,476.00,12.94,27.05,27.84,27.05,0.26,0.15
29014,718.00,12.94,478.00,12.94,26.94,27.84,27.05,0.26,0.15
29017,730.00,12.95,478.00,12.94,26.94,27.84,27.05,0.25,0.15
29020,724.00,12.94,482.00,12.94,26.94,27.95,26.83,0.25,0.15
29023,724.00,12.94,478.00,12.93,26.94,27.95,26.94,0.25,0.15
29026,728.00,12.94,476.00,12.94,26.94,27.84,26.83,0.24,0.15
29029,728.00,12.94,476.00,12.94,26.94,27.84,27.05,0.24,0.15
29032,728.00,12.94,482.00,12.94,26.94,27.84,26.83,0.24,0.15
29035,724.00,12.94,478.00,12.94,26.94,27.84,26.83,0.23,0.15
29038,734.00,12.94,476.00,12.94,26.94,27.73,26.83,0.23,0.15
29041,720.00,12.94,478.00,12.94,26.94,27.84,26.83,0.22,0.15
29044,728.00,12.94,482.00,12.94,26.83,27.73,26.83,0.22,0.15
29047,720.00,12.94,478.00,12.94,26.83,27.73,26.94,0.22,0.15
29050,724.00,12.94,478.00,12.94,26.83,27.84,26.83,0.22,0.15
29053,728.00,12.94,484.00,12.94,26.83,27.73,26.83,0.21,0.15
29056,724.00,12.94,484.00,12.94,26.83,27.84,26.83,0.21,0.15
29059,720.00,12.94,478.00,12.94,26.83,27.84,26.83,0.21,0.15
29062,720.00,12.94,478.00,12.94,26.83,27.73,26.83,0.20,0.15
29065,730.00,12.94,478.00,12.94,26.94,27.84,26.83,0.20,0.15
29068,720.00,12.94,482.00,12.94,26.83,27.84,26.83,0.20,0.15
29071,728.00,12.94,468.00,12.94,26.83,27.84,26.83,0.19,0.15
29074,728.00,12.94,478.00,12.94,26.83,27.84,26.83,0.19,0.15
29077,720.00,12.94,478.00,12.94,26.83,27.84,26.71,0.19,0.15
29080,728.00,12.94,478.00,12.94,26.83,27.73,26.83,0.19,0.15
29083,728.00,12.94,478.00,12.94,26.83,27.73,26.83,0.18,0.15
29086,734.00,12.94,484.00,12.94,26.83,27.84,26.83,0.18,0.15
29089,730.00,12.94,476.00,12.94,26.94,27.73,26.83,0.17,0.15
29092,730.00,12.94,476.00,12.94,26.83,27.61,26.83,0.17,0.15
29095,724.00,12.94,482.00,12.94,26.83,27.73,26.71,0.17,0.15
29098,728.00,12.94,484.00,12.94,26.94,27.73,26.83,0.17,0.15
29101,728.00,12.94,478.00,12.94,26.94,27.73,26.71,0.17,0.15
29104,720.00,12.94,482.00,12.94,26.94,27.84,26.71,0.16,0.15
29107,720.00,12.94,478.00,12.94,26.83,27.61,26.71,0.16,0.15
29110,718.00,12.94,476.00,12.94,26.94,27.73,26.83,0.16,0.15
29113,718.00,12.94,478.00,12.94,26.94,27.73,26.83,0.16,0.15
29116,712.00,12.94,476.00,12.94,26.94,27.73,26.71,0.16,0.15
29119,724.00,12.94,476.00,12.94,26.94,27.61,26.71,0.15,0.15
29122,720.00,12.94,484.00,12.94,26.94,27.73,26.71,0.15,0.15
29125,720.00,12.94,478.00,12.94,26.94,27.73,26.71,0.15,0.15
29128,724.00,12.94,476.00,12.94,26.94,27.73,26.71,0.14,0.15
29131,730.00,12.94,478.00,12.94,26.94,27.73,26.71,0.14,0.15
29134,790.00,12.94,538.00,12.93,27.05,27.73,26.60,0.14,0.19
29137,790.00,12.94,540.00,12.93,27.05,27.61,26.71,0.14,0.49
29140,720.00,12.94,478.00,12.94,27.05,27.73,26.71,0.14,0.65
29143,790.00,12.94,538.00,12.94,27.05,27.61,26.60,0.13,0.75
29146,776.00,12.94,548.00,12.93,27.05,27.61,26.71,0.13,0.75
29149,780.00,12.94,534.00,12.94,27.05,27.61,26.71,0.13,0.75
29152,792.00,12.93,544.00,12.94,27.05,27.73,26.71,0.13,0.75
29155,784.00,12.94,540.00,12.93,27.05,27.73,26.71,0.13,0.85
29158,796.00,12.94,534.00,12.93,27.05,27.61,26.71,0.12,0.80
29161,728.00,12.94,478.00,12.94,27.05,27.61,26.60,0.12,0.80
29164,718.00,12.94,478.00,12.94,27.16,27.61,26.71,0.12,0.65
29167,786.00,12.93,550.00,12.93,27.16,27.61,26.71,0.12,0.70
29170,724.00,12.94,476.00,12.93,27.16,27.50,26.60,0.11,0.65
29173,784.00,12.94,548.00,12.93,27.16,27.61,26.71,0.11,0.65
29176,728.00,12.94,472.00,12.93,27.05,27.50,26.60,0.11,0.79
29179,720.00,12.94,476.00,12.93,27.05,27.61,26.71,0.11,0.65
29182,784.00,12.94,548.00,12.94,27.16,27.50,26.71,0.11,0.65
29185,724.00,12.93,484.00,12.94,27.16,27.61,26.71,0.11,0.69
29188,730.00,12.94,482.00,12.94,27.16,27.61,26.60,0.11,0.65
29191,792.00,12.94,544.00,12.93,27.16,27.50,26.60,0.10,0.69
29194,728.00,12.94,476.00,12.93,27.16,27.50,26.60,0.10,0.65
29197,784.00,12.94,544.00,12.93,27.16,27.61,26.60,0.10,0.70
29200,784.00,12.93,538.00,12.93,27.16,27.61,26.60,0.09,0.56
29203,728.00,12.94,478.00,12.94,27.05,27.50,26.49,0.09,0.55
29206,728.00,12.93,478.00,12.94,27.16,27.61,26.60,0.10,0.59
29209,780.00,12.93,538.00,12.93,27.16,27.61,26.60,0.09,0.60
29212,790.00,12.94,538.00,12.93,27.16,27.61,26.60,0.09,0.50
29215,728.00,12.94,476.00,12.93,27.16,27.50,26.60,0.09,0.49
29218,718.00,12.94,482.00,12.93,27.16,27.50,26.49,0.09,0.45
29221,720.00,12.93,478.00,12.93,27.16,27.50,26.60,0.09,0.34
29224,790.00,12.93,548.00,12.93,27.16,27.50,26.60,0.09,0.39
29227,724.00,12.93,478.00,12.93,27.16,27.50,26.60,0.08,0.39
29230,728.00,12.94,476.00,12.93,27.16,27.50,26.49,0.08,0.36
29233,780.00,12.94,540.00,12.92,27.16,27.50,26.49,0.08,0.39
29236,720.00,12.94,476.00,12.93,27.16,27.50,26.49,0.08,0.35
29239,792.00,12.94,548.00,12.93,27.16,27.50,26.49,0.08,0.35
29242,728.00,12.93,476.00,12.93,27.16,27.39,26.49,0.08,0.30
29245,720.00,12.93,484.00,12.93,27.16,27.39,26.49,0.08,0.25
29248,776.00,12.93,544.00,12.93,27.16,27.39,26.49,0.08,0.40
29251,728.00,12.94,484.00,12.93,27.16,27.50,26.49,0.08,0.35
29254,728.00,12.94,476.00,12.93,27.16,27.50,26.49,0.08,0.35
29257,784.00,12.93,548.00,12.93,27.16,27.39,26.49,0.08,0.34
29260,724.00,12.94,478.00,12.93,27.16,27.39,26.49,0.07,0.45
29263,728.00,12.93,484.00,12.93,27.16,27.39,26.60,0.07,0.59
29266,724.00,12.93,472.00,12.93,27.05,27.39,26.49,0.07,0.65
29269,776.00,12.93,538.00,12.93,27.16,27.39,26.49,0.07,0.69
29272,724.00,12.93,482.00,12.93,27.16,27.39,26.49,0.07,0.65
29275,730.00,12.94,478.00,12.93,27.05,27.39,26.49,0.07,0.62
29278,776.00,12.93,550.00,12.93,27.05,27.27,26.38,0.06,0.59
29281,786.00,12.93,538.00,12.93,27.05,27.27,26.49,0.06,0.50
29284,792.00,12.93,538.00,12.93,27.05,27.27,26.38,0.06,0.45
29287,728.00,12.94,482.00,12.93,27.16,27.27,26.49,0.06,0.55
29290,792.00,12.93,544.00,12.93,27.05,27.39,26.38,0.06,0.69
29293,718.00,12.93,476.00,12.93,27.16,27.39,26.38,0.06,0.74
29296,724.00,12.93,484.00,12.93,27.16,27.27,26.38,0.06,0.75
29299,786.00,12.93,544.00,12.93,27.05,27.27,26.49,0.06,0.75
29302,780.00,12.93,534.00,12.93,27.16,27.39,26.49,0.06,0.75
29305,792.00,12.93,548.00,12.92,27.05,27.39,26.38,0.06,0.75
29308,790.00,12.93,544.00,12.93,27.16,27.27,26.38,0.06,0.80
29311,728.00,12.93,478.00,12.93,27.16,27.27,26.38,0.06,0.79
29315,718.00,12.93,484.00,12.93,27.05,27.27,26.38,0.06,0.80
29318,720.00,12.93,472.00,12.93,27.16,27.39,26.38,0.06,0.79
29321,720.00,12.93,478.00,12.93,27.16,27.27,26.26,0.06,0.81
29324,728.00,12.94,478.00,12.93,27.27,27.27,26.38,0.06,0.90
29327,720.00,12.93,478.00,12.93,27.16,27.27,26.38,0.05,0.75
29330,728.00,12.93,476.00,12.93,27.16,27.27,26.38,0.05,0.90
29333,714.00,12.93,472.00,12.93,27.16,27.27,26.38,0.05,0.90
29336,724.00,12.93,476.00,12.93,27.16,27.27,26.38,0.05,0.75
29339,784.00,12.93,534.00,12.93,27.16,27.27,26.38,0.05,0.65
29342,718.00,12.93,482.00,12.93,27.16,27.27,26.26,0.05,0.70
29345,734.00,12.93,492.00,12.93,27.16,27.27,26.38,0.05,0.80
29348,720.00,12.93,482.00,12.93,27.16,27.16,26.38,0.05,0.75
29351,730.00,12.93,476.00,12.93,27.16,27.27,26.26,0.05,0.75
29354,718.00,12.93,484.00,12.93,27.16,27.16,26.26,0.05,0.86
29357,724.00,12.93,472.00,12.93,27.16,27.27,26.38,0.05,0.75
29360,720.00,12.93,478.00,12.93,27.16,27.16,26.26,0.05,0.90
29363,720.00,12.93,484.00,12.93,27.16,27.27,26.38,0.05,0.99
29366,786.00,12.93,540.00,12.92,27.16,27.27,26.26,0.05,0.85
29369,780.00,12.93,530.00,12.92,27.16,27.16,26.26,0.05,0.86
29372,792.00,12.93,538.00,12.92,27.05,27.16,26.26,0.05,0.85
29375,780.00,12.93,548.00,12.92,27.27,27.27,26.26,0.05,0.85
29378,800.00,12.93,538.00,12.93,27.16,27.16,26.26,0.05,0.75
29381,786.00,12.93,540.00,12.92,27.16,27.27,26.26,0.05,0.75
29384,724.00,12.93,482.00,12.93,27.27,27.16,26.15,0.05,0.80
29387,724.00,12.93,484.00,12.93,27.27,27.16,26.26,0.04,0.65
29390,774.00,12.93,530.00,12.92,27.16,27.16,26.15,0.04,0.69
29393,728.00,12.93,478.00,12.92,27.16,27.16,26.26,0.04,0.65
29396,774.00,12.93,550.00,12.93,27.27,27.05,26.26,0.04,0.60
29399,730.00,12.93,482.00,12.93,27.27,27.27,26.15,0.04,0.55
29402,718.00,12.93,478.00,12.93,27.27,27.27,26.26,0.04,0.60
29405,800.00,12.93,534.00,12.93,27.16,27.27,26.15,0.04,0.60
29408,720.00,12.93,478.00,12.93,27.16,27.16,26.15,0.04,0.55
29411,728.00,12.93,484.00,12.92,27.27,27.16,26.15,0.04,0.59
29414,784.00,12.93,534.00,12.92,27.27,27.16,26.26,0.04,0.55
29417,728.00,12.93,482.00,12.92,27.27,27.05,26.26,0.04,0.55
29420,718.00,12.93,478.00,12.93,27.27,27.16,26.26,0.04,0.69
29423,780.00,12.93,540.00,12.92,27.05,27.16,26.26,0.04,0.65
29426,728.00,12.93,478.00,12.93,27.27,27.05,26.26,0.04,0.64
29429,780.00,12.93,544.00,12.92,27.16,27.16,26.26,0.04,0.59
29432,786.00,12.93,548.00,12.92,27.16,27.05,26.26,0.04,0.55
29435,718.00,12.93,482.00,12.92,27.16,27.16,26.15,0.03,0.55
29438,724.00,12.93,476.00,12.92,27.27,27.05,26.15,0.03,0.55
29441,718.00,12.93,482.00,12.92,27.27,27.05,26.15,0.04,0.45
29444,728.00,12.93,482.00,12.93,27.27,27.16,26.15,0.04,0.45
29447,718.00,12.93,482.00,12.92,27.16,27.16,26.15,0.03,0.45
29450,780.00,12.93,534.00,12.92,27.16,27.16,26.26,0.03,0.45
29453,718.00,12.93,476.00,12.92,27.16,27.05,26.15,0.03,0.45
29456,724.00,12.93,482.00,12.92,27.16,27.05,26.15,0.03,0.60
29459,784.00,12.93,544.00,12.92,27.16,27.05,26.15,0.03,0.65
29462,730.00,12.93,476.00,12.93,27.16,27.05,26.15,0.03,0.55
29465,780.00,12.93,538.00,12.92,27.16,27.05,26.15,0.03,0.60
29468,786.00,12.93,538.00,12.92,27.16,27.05,26.15,0.03,0.55
29471,776.00,12.93,548.00,12.92,27.16,27.05,26.15,0.03,0.45
29474,784.00,12.93,538.00,12.92,27.16,27.05,26.15,0.03,0.45
29477,784.00,12.93,544.00,12.92,27.16,27.05,26.15,0.03,0.49
29480,728.00,12.93,482.00,12.92,27.16,27.05,26.15,0.03,0.44
29483,718.00,12.93,484.00,12.92,27.16,27.05,26.04,0.03,0.35
29486,792.00,12.93,548.00,12.92,27.16,27.05,26.15,0.03,0.30
29489,790.00,12.93,544.00,12.92,27.16,27.05,26.04,0.03,0.25
29492,734.00,12.93,472.00,12.92,27.16,27.05,26.04,0.03,0.15
29495,790.00,12.93,540.00,12.92,27.16,27.05,26.15,0.03,0.19
29498,728.00,12.93,488.00,12.92,27.16,27.05,26.15,0.03,0.15
29501,786.00,12.93,538.00,12.92,27.16,26.94,26.15,0.03,0.19
29504,730.00,12.93,478.00,12.92,27.16,27.05,26.15,0.03,0.15
29507,784.00,12.93,540.00,12.92,27.16,26.94,26.04,0.03,0.25
29510,786.00,12.93,548.00,12.92,27.27,27.05,26.04,0.03,0.39
29513,718.00,12.93,482.00,12.92,27.16,27.05,26.04,0.03,0.39
29516,718.00,12.93,476.00,12.92,27.16,26.94,26.15,0.03,0.35
29519,786.00,12.93,530.00,12.92,27.16,27.05,26.04,0.03,0.35
29522,728.00,12.93,478.00,12.92,27.16,26.94,26.04,0.03,0.39
29525,718.00,12.93,482.00,12.92,27.16,26.94,25.92,0.03,0.35
